y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0.44811458,1e-10,1e-10,6.7824589e-05,-1.6821794e-33,0,-0.00072541737
0.44853872,1.4458633e-08,9.6476508e-09,6.7753795e-05,3.9120912e-18,6.4635086e-14,-0.00072554079
0.44897673,5.5377436e-09,4.749805e-09,6.7567741e-05,1.0699671e-19,2.4572767e-13,-0.00072579749
0.44942898,1.4115389e-08,1.3911258e-08,6.7330729e-05,1.3451606e-19,1.7593101e-12,-0.00072610123
0.44989591,3.9031302e-08,3.9078419e-08,6.7073227e-05,8.5437249e-19,8.9156089e-12,-0.0007264236
0.45037802,8.9851532e-08,9.0162711e-08,6.6814745e-05,4.2276993e-18,3.3197422e-11,-0.00072677085
0.45087578,1.7962664e-07,1.8031764e-07,6.6561378e-05,1.6264249e-17,9.9539818e-11,-0.00072716638
0.45138972,3.2459783e-07,3.2584715e-07,6.6311396e-05,5.1868394e-17,2.55533e-10,-0.00072758835
0.45192035,5.4450251e-07,5.4654074e-07,6.6062734e-05,1.4367302e-16,5.8444039e-10,-0.00072804273
0.45246821,8.6302464e-07,8.6612866e-07,6.5813767e-05,3.5697643e-16,1.2231667e-09,-0.00072852545
0.45303387,1.3083298e-06,1.3128163e-06,6.5563396e-05,8.1385232e-16,2.3865918e-09,-0.00072901976
0.4536179,1.9136744e-06,1.9198913e-06,6.5310855e-05,1.7307123e-15,4.4000119e-09,-0.00072952019
0.4542209,2.7180899e-06,2.7264051e-06,6.5055639e-05,3.4751822e-15,7.7418141e-09,-0.00073003307
0.45484349,3.7671434e-06,3.7779314e-06,6.4797485e-05,6.6501767e-15,1.3098945e-08,-0.00073056159
0.4554863,5.113775e-06,5.1274016e-06,6.4536312e-05,1.2215554e-14,2.1438199e-08,-0.00073110401
0.45614998,6.8192113e-06,6.8360173e-06,6.4272154e-05,2.1660718e-14,3.4096877e-08,-0.00073165954
0.45683523,8.9539489e-06,8.9742334e-06,6.4005059e-05,3.7244861e-14,5.2896869e-08,-0.00073222872
0.45754272,1.1598795e-05,1.1622801e-05,6.3735113e-05,6.2324911e-14,8.0286666e-08,-0.00073281053
0.4582732,1.4845945e-05,1.4873846e-05,6.3462451e-05,1.0179407e-13,1.1951618e-07,-0.00073340371
0.45902739,1.8800066e-05,1.8831955e-05,6.3187219e-05,1.6265497e-13,1.7484937e-07,-0.00073400781
0.45980608,2.3579324e-05,2.3615208e-05,6.2909595e-05,2.5474937e-13,2.5181951e-07,-0.00073462302
0.46061006,2.9316298e-05,2.9356087e-05,6.262978e-05,3.9165843e-13,3.5753117e-07,-0.0007352497
0.46144015,3.6158664e-05,3.6202158e-05,6.2347989e-05,5.9177069e-13,5.0101155e-07,-0.00073588762
0.46229719,4.4269516e-05,4.4316384e-05,6.2064453e-05,8.7948584e-13,6.9361188e-07,-0.00073653653
0.46318206,5.382716e-05,5.3876895e-05,6.1779417e-05,1.286477e-12,9.4945556e-07,-0.00073719622
0.46409567,6.5024146e-05,6.5075988e-05,6.1493134e-05,1.8528717e-12,1.2859261e-06,-0.0007378661
0.46503894,7.8065314e-05,7.8118137e-05,6.1205846e-05,2.628137e-12,1.7241815e-06,-0.00073854534
0.46601284,9.3164571e-05,9.321672e-05,6.0917759e-05,3.671375e-12,2.2896761e-06,-0.00073923292
0.46701837,0.00011054018,0.00011058927,6.0629024e-05,5.0506803e-12,3.0126653e-06,-0.00073992768
0.46805654,0.00013040839,0.00013045106,6.0339699e-05,6.8412079e-12,3.9286604e-06,-0.00074062801
0.46912841,0.00015297535,0.00015300704,6.0049751e-05,9.121698e-12,5.078803e-06,-0.00074133181
0.47023509,0.00017842756,0.00017844237,5.9759058e-05,1.1969432e-11,6.5101269e-06,-0.0007420368
0.4713777,0.00020692135,0.000206912,5.9467402e-05,1.5453942e-11,8.275682e-06,-0.00074274047
0.4725574,0.00023857226,0.00023853026,5.9174462e-05,1.9630248e-11,1.0434512e-05,-0.00074343997
0.4737754,0.00027344547,0.00027336156,5.8879804e-05,2.4532734e-11,1.3051488e-05,-0.00074413213
0.47503293,0.00031154857,0.00031141341,5.8582856e-05,3.0170998e-11,1.6197034e-05,-0.00074481344
0.47633129,0.00035282812,0.00035263313,5.8282924e-05,3.6528726e-11,1.9946767e-05,-0.00074547997
0.4776718,0.00039717065,0.000396909,5.7979187e-05,4.3566121e-11,2.438111e-05,-0.00074612728
0.47905581,0.00044440858,0.00044407602,5.767072e-05,5.1225483e-11,2.9584901e-05,-0.00074675047
0.48048475,0.00049433042,0.00049392596,5.7356505e-05,5.9438728e-11,3.5647021e-05,-0.00074734404
0.48196006,0.00054669404,0.00054622025,5.7035456e-05,6.8135092e-11,4.2660011e-05,-0.00074790202
0.48348326,0.00060124138,0.00060070427,5.6706435e-05,7.7247293e-11,5.0719637e-05,-0.00074841813
0.48505589,0.00065771255,0.00065712123,5.6368279e-05,8.6714928e-11,5.9924353e-05,-0.00074888566
0.48667956,0.00071585807,0.00071522401,5.6019823e-05,9.6484749e-11,7.0374595e-05,-0.0007492975
0.48835591,0.00077544808,0.00077478432,5.5659926e-05,1.0650829e-10,8.2171882e-05,-0.00074964616
0.49008666,0.00083627825,0.00083559847,5.5287496e-05,1.1673794e-10,9.5417736e-05,-0.00074992361
0.49187358,0.00089817259,0.0008974902,5.4901501e-05,1.2712279e-10,0.00011021246,-0.00075012138
0.49371847,0.00096098368,0.00096031097,5.4500988e-05,1.3760539e-10,0.00012665386,-0.00075023071
0.49562322,0.0010245912,0.0010239385,5.4085096e-05,1.4812016e-10,0.00014483601,-0.0007502427
0.49758976,0.0010888993,0.001088274,5.3653084e-05,1.5859356e-10,0.00016484814,-0.0007501482
0.4996201,0.0011538334,0.0011532397,5.3204339e-05,1.6894605e-10,0.00018677375,-0.00074993785
0.5017163,0.0012193374,0.0012187753,5.2738387e-05,1.7909502e-10,0.00021068997,-0.00074960222
0.5038805,0.0012853707,0.0012848355,5.2254905e-05,1.8895838e-10,0.00023666722,-0.00074913209
0.5061149,0.0013519056,0.0013513875,5.1753731e-05,1.9845792e-10,0.00026476908,-0.00074851831
0.50842177,0.0014189252,0.0014184091,5.1234858e-05,2.0752233e-10,0.00029505246,-0.00074775171
0.51080345,0.001486422,0.0014858868,5.0698439e-05,2.160894e-10,0.00032756788,-0.00074682289
0.51326237,0.0015543962,0.0015538149,5.0144792e-05,2.2410736e-10,0.00036235992,-0.00074572213
0.51580103,0.0016228548,0.0016221943,4.9574393e-05,2.3153553e-10,0.00039946773,-0.0007444395
0.518422,0.0016918104,0.0016910313,4.8987882e-05,2.3834433e-10,0.00043892551,-0.00074296486
0.52112796,0.0017612809,0.0017603375,4.8386059e-05,2.4451477e-10,0.00048076311,-0.00074128786
0.52392164,0.0018312885,0.0018301289,4.7769876e-05,2.5003772e-10,0.00052500643,-0.00073939775
0.52680589,0.0019018598,0.0019004253,4.7140435e-05,2.5491308e-10,0.00057167793,-0.00073728359
0.52978363,0.0019730247,0.0019712503,4.6498991e-05,2.5914889e-10,0.00062079687,-0.00073493395
0.53285789,0.0020448167,0.0020426305,4.5846935e-05,2.6276067e-10,0.00067237968,-0.00073233696
0.53603179,0.0021172727,0.0021145958,4.5185808e-05,2.6577086e-10,0.00072644008,-0.00072948032
0.53930855,0.0021904323,0.0021871786,4.4517295e-05,2.6820859e-10,0.00078298915,-0.0007263511
0.54269148,0.0022643386,0.0022604144,4.3843231e-05,2.701096e-10,0.00084203537,-0.00072293577
0.54618404,0.0023390375,0.0023343408,4.3165589e-05,2.7151657e-10,0.0009035844,-0.00071922006
0.54978974,0.0024145779,0.0024089983,4.2486478e-05,2.7247977e-10,0.00096763893,-0.00071518931
0.55351226,0.0024910123,0.0024844299,4.180815e-05,2.7305811e-10,0.0010341982,-0.00071082826
0.55735535,0.0025683962,0.0025606815,4.1132987e-05,2.7332061e-10,0.0011032574,-0.00070612086
0.56132292,0.0026467892,0.0026378018,4.0463503e-05,2.733483e-10,0.0011748072,-0.00070105069
0.56541898,0.0027262549,0.0027158427,3.9802354e-05,2.7323671e-10,0.0012488322,-0.00069560058
0.56964768,0.0028068617,0.0027948597,3.9152334e-05,2.7309896e-10,0.0013253101,-0.00068975214
0.57177824,0.0028467925,0.0028339278,3.8842304e-05,2.7308325e-10,0.0013638172,-0.00068669531
0.57401358,0.0028887023,0.0028749283,3.8525422e-05,2.7307615e-10,0.0014042237,-0.00068352947
0.57852108,0.0029718572,0.0029561137,3.7924733e-05,2.7333713e-10,0.0014855313,-0.00067692138
0.5831745,0.0030563955,0.0030384714,3.7344839e-05,2.7407265e-10,0.0015691636,-0.00066986782
0.58797853,0.0031424129,0.003122079,3.6789133e-05,2.7551682e-10,0.0016550469,-0.0006623456
0.59293802,0.0032300154,0.0032070222,3.6261172e-05,2.7795174e-10,0.001743085,-0.00065432912
0.59805799,0.003319321,0.003293397,3.5764686e-05,2.8171825e-10,0.0018331537,-0.00064578974
0.60334361,0.0034104634,0.0033813121,3.5303583e-05,2.8722932e-10,0.0019250926,-0.00063669464
0.60880021,0.0035035949,0.0034708922,3.4881952e-05,2.9498697e-10,0.0020186952,-0.00062700562
0.6144333,0.0035988914,0.0035622817,3.4504079e-05,3.0560392e-10,0.0021136967,-0.00061667691
0.62024856,0.0036965591,0.0036556505,3.4174436e-05,3.1983223e-10,0.002209757,-0.00060565272
0.62625185,0.0037968429,0.0037512007,3.3897655e-05,3.386023e-10,0.0023064403,-0.00059386336
0.63244922,0.0039000385,0.0038491763,3.3678526e-05,3.6307824e-10,0.0024031885,-0.00058121972
0.63884691,0.0040065087,0.0039498755,3.3521987e-05,3.9473956e-10,0.0024992873,-0.00056760517
0.64545136,0.0041167065,0.0040536681,3.3433074e-05,4.3550708e-10,0.0025938235,-0.00055286524
