y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,0.0043881322,-1.6821794e-33,0,0.11719292
0.00048240845,4.8648292e-08,5.3916853e-08,0.0043881435,1.1735607e-17,1.5401707e-12,0.11719302
0.00098049384,2.1432402e-07,2.2216824e-07,0.0043881266,2.6829592e-17,2.7853234e-11,0.11719281
0.0014947656,8.8100901e-07,9.1099936e-07,0.0043881049,3.6801447e-16,2.4116057e-10,0.11719258
0.0020257498,2.5510762e-06,2.6374504e-06,0.0043880799,2.7746901e-15,1.2479835e-09,0.11719237
0.0025739895,5.9145709e-06,6.1146737e-06,0.0043880507,1.4049862e-14,4.6654636e-09,0.11719217
0.0031400454,1.1845709e-05,1.2246387e-05,0.0043880181,5.4361278e-14,1.4008555e-08,0.11719196
0.0037244966,2.1421323e-05,2.2145729e-05,0.0043879822,1.7365017e-13,3.5991854e-08,0.11719175
0.0043279408,3.5944833e-05,3.7159879e-05,0.0043879432,4.8091527e-13,8.2371643e-08,0.11719153
0.0049509953,5.6971985e-05,5.8896372e-05,0.0043879013,1.1927109e-12,1.7248419e-07,0.11719131
0.0055942973,8.6334994e-05,8.9247484e-05,0.0043878566,2.7084368e-12,3.3666487e-07,0.11719108
0.0062585048,0.00012616,0.00013040724,0.0043878092,5.7197411e-12,6.2075077e-07,0.11719084
0.0069442972,0.00017886963,0.00018487231,0.0043877592,1.135726e-11,1.0918574e-06,0.11719059
0.007652376,0.0002471584,0.00025541371,0.0043877065,2.1366102e-11,1.8455406e-06,0.11719032
0.0083834654,0.00033392344,0.00034500099,0.0043876511,3.827713e-11,3.0142461e-06,0.11719001
0.0091383131,0.00044213002,0.00045665754,0.0043875929,6.5501901e-11,4.7765329e-06,0.11718966
0.0099176913,0.00057459233,0.00059322761,0.0043875315,1.0723418e-10,7.3658645e-06,0.11718924
0.010722397,0.00073366344,0.00075705075,0.0043874665,1.6802292e-10,1.1076842e-05,0.11718873
0.011553254,0.00092085856,0.00094957213,0.0043873972,2.5194888e-10,1.6265913e-05,0.11718809
0.012411111,0.0011364816,0.0011709653,0.0043873227,3.6153274e-10,2.3343462e-05,0.11718727
0.013296846,0.0013793675,0.0014198855,0.004387242,4.9676677e-10,3.2755589e-05,0.11718623
0.014211364,0.0016468564,0.0016934715,0.0043871535,6.5478327e-10,4.4956985e-05,0.11718491
0.015155603,0.0019350575,0.0019876429,0.0043870557,8.3044192e-10,6.0379999e-05,0.11718324
0.016130526,0.0022393469,0.0022976288,0.0043869469,1.0176142e-09,7.9407123e-05,0.11718119
0.017137132,0.0025549552,0.0026185695,0.0043868251,1.2105624e-09,0.00010235311,0.1171787
0.018176449,0.0028774777,0.0029460247,0.0043866883,1.4048598e-09,0.00012945929,0.11717574
0.019249542,0.0032032042,0.0032762897,0.0043865346,1.5976713e-09,0.00016089861,0.11717228
0.020357507,0.0035292491,0.0036065095,0.004386362,1.7875543e-09,0.00019678753,0.11716828
0.021501477,0.0038535289,0.0039346424,0.0043861685,1.974054e-09,0.00023720051,0.11716375
0.022682624,0.004174652,0.0042593396,0.0043859525,2.157304e-09,0.00028218396,0.11715865
0.023902154,0.0044917763,0.0045797988,0.0043857123,2.3377247e-09,0.00033176803,0.117153
0.025161316,0.0048044706,0.0048956228,0.0043854464,2.5158317e-09,0.00038597549,0.11714677
0.026461397,0.0051125969,0.0052067018,0.0043851535,2.6921319e-09,0.000444828,0.11713996
0.027803728,0.0054162174,0.0055131209,0.0043848325,2.8670758e-09,0.00050835029,0.11713256
0.02918968,0.0057155255,0.005815092,0.0043844822,3.0410429e-09,0.00057657253,0.11712458
0.030620672,0.006010796,0.0061129045,0.0043841018,3.2143425e-09,0.00064953172,0.11711601
0.032098167,0.0063023508,0.0064068921,0.0043836907,3.3872231e-09,0.00072727213,0.11710683
0.033623676,0.0065905353,0.0066974099,0.0043832482,3.559882e-09,0.00080984532,0.11709703
0.03519876,0.0068757025,0.0069848186,0.0043827736,3.7324764e-09,0.00089730978,0.11708661
0.03682503,0.0071582037,0.0072694758,0.0043822667,3.9051323e-09,0.00098973042,0.11707557
0.03850415,0.0074383815,0.0075517293,0.0043817269,4.0779515e-09,0.0010871779,0.11706388
0.040237836,0.0077165668,0.0078319145,0.0043811539,4.2510179e-09,0.0011897281,0.11705153
0.042027862,0.0079930767,0.0081103522,0.0043805477,4.4244025e-09,0.0012974609,0.11703852
0.043876059,0.0082682138,0.0083873482,0.0043799078,4.5981669e-09,0.0014104602,0.11702484
0.045784317,0.0085422667,0.0086631937,0.0043792342,4.7723665e-09,0.0015288125,0.11701046
0.047754588,0.0088155099,0.0089381654,0.0043785267,4.9470527e-09,0.0016526066,0.11699538
0.049788888,0.009088205,0.009212527,0.0043777851,5.122275e-09,0.0017819326,0.11697959
0.051889297,0.0093606017,0.0094865298,0.0043770094,5.2980824e-09,0.0019168812,0.11696308
0.054057963,0.0096329388,0.0097604141,0.0043761994,5.4745249e-09,0.0020575433,0.11694583
0.056297104,0.0099054448,0.01003441,0.0043753551,5.6516545e-09,0.0022040086,0.11692782
0.058609012,0.01017834,0.010308738,0.0043744766,5.8295262e-09,0.0023563654,0.11690905
0.06099605,0.010451836,0.010583612,0.004373564,6.0081987e-09,0.0025146996,0.11688952
0.06346066,0.010726139,0.010859238,0.0043726173,6.1877358e-09,0.0026790938,0.11686919
0.066005363,0.011001448,0.011135816,0.0043716366,6.3682063e-09,0.0028496268,0.11684807
0.068632762,0.011277957,0.01141354,0.0043706222,6.5496856e-09,0.0030263722,0.11682615
0.071345544,0.011555855,0.011692601,0.0043695742,6.7322558e-09,0.0032093979,0.11680342
0.074146484,0.011835331,0.011973187,0.0043684927,6.9160068e-09,0.0033987653,0.11677986
0.077038447,0.012116567,0.01225548,0.0043673779,7.101037e-09,0.0035945278,0.11675547
0.08002439,0.012399744,0.012539663,0.0043662303,7.2874539e-09,0.0037967302,0.11673025
0.083107369,0.012685044,0.012825917,0.0043650498,7.475375e-09,0.0040054079,0.11670419
0.086290535,0.012972644,0.013114419,0.004363837,7.6649286e-09,0.004220585,0.11667729
0.089577146,0.013262724,0.01340535,0.004362592,7.8562547e-09,0.0044422741,0.11664954
0.092970562,0.013555463,0.013698887,0.0043613151,8.0495059e-09,0.0046704746,0.11662095
0.096474255,0.013851039,0.01399521,0.0043600066,8.244848e-09,0.004905172,0.11659151
0.10009181,0.014149634,0.0142945,0.0043586668,8.4424617e-09,0.005146336,0.11656124
0.10382692,0.01445143,0.014596938,0.0043572958,8.6425427e-09,0.0053939201,0.11653013
0.10768342,0.014756611,0.014902708,0.004355894,8.8453034e-09,0.0056478596,0.1164982
0.11166524,0.015065363,0.015211996,0.0043544615,9.0509739e-09,0.0059080712,0.11646546
0.11577645,0.015377875,0.015524992,0.0043529983,9.2598031e-09,0.0061744507,0.11643192
0.12002127,0.01569434,0.015841885,0.0043515044,9.4720599e-09,0.0064468728,0.11639759
0.12440404,0.016014953,0.016162873,0.0043499799,9.6880343e-09,0.006725189,0.1163625
0.12892923,0.016339913,0.016488152,0.0043484246,9.9080388e-09,0.0070092271,0.11632667
0.13360148,0.016669424,0.016817926,0.0043468382,1.0132409e-08,0.0072987893,0.11629013
0.13842557,0.017003693,0.0171524,0.0043452205,1.03615e-08,0.0075936514,0.11625291
0.14340642,0.017342932,0.017491786,0.0043435709,1.0595678e-08,0.007893562,0.11621503
0.14854914,0.017687357,0.017836298,0.0043418887,1.0835282e-08,0.0081982409,0.11617655
0.15385898,0.018037192,0.018186158,0.0043401734,1.1080561e-08,0.0085073785,0.11613751
0.15934138,0.018392668,0.01854159,0.0043384238,1.1331623e-08,0.0088206352,0.11609796
0.16500194,0.018754021,0.018902827,0.0043366389,1.1588506e-08,0.00913764,0.11605796
0.17084645,0.019121489,0.019270106,0.0043348172,1.1851389e-08,0.0094579903,0.11601758
0.17688089,0.019495315,0.019643667,0.0043329572,1.2120726e-08,0.0097812514,0.11597686
0.18311143,0.019875745,0.020023758,0.004331057,1.2397293e-08,0.010106956,0.11593586
0.18954445,0.020263028,0.020410626,0.0043291145,1.2682066e-08,0.010434604,0.11589464
0.19618653,0.020657419,0.020804524,0.0043271275,1.2975952e-08,0.010763664,0.11585326
0.20304445,0.021059174,0.021205706,0.0043250932,1.3279719e-08,0.011093571,0.1158118
0.21012524,0.021468552,0.021614425,0.0043230085,1.3594106e-08,0.01142373,0.11577033
0.21743614,0.021885813,0.022030937,0.0043208699,1.3919888e-08,0.011753516,0.11572893
0.22498461,0.022311215,0.022455497,0.0043186733,1.4257879e-08,0.012082273,0.11568769
0.23277839,0.022745015,0.022888355,0.0043164143,1.4608939e-08,0.012409319,0.11564668
0.24082545,0.023187467,0.023329759,0.0043140876,1.4973975e-08,0.012733946,0.115606
0.24913402,0.023638815,0.023779946,0.0043116879,1.5353945e-08,0.013055423,0.11556575
0.25771259,0.024099296,0.024239145,0.0043092088,1.5749859e-08,0.013372995,0.11552602
0.26656994,0.024569135,0.024707572,0.0043066435,1.616279e-08,0.013685893,0.11548689
0.27571513,0.025048539,0.025185422,0.0043039849,1.6593879e-08,0.013993329,0.11544846
0.28515751,0.025537694,0.02567287,0.0043012247,1.7044351e-08,0.014294505,0.11541083
0.29490674,0.026036758,0.02617006,0.0042983545,1.7515529e-08,0.014588615,0.11537409
0.3049728,0.026545858,0.026677101,0.004295365,1.8008858e-08,0.014874847,0.11533832
0.31536597,0.027065077,0.027194061,0.0042922463,1.8525943e-08,0.015152389,0.1153036
0.3260969,0.02759445,0.027720953,0.0042889876,1.9068587e-08,0.015420437,0.11527003
0.33717655,0.028133953,0.02825773,0.0042855776,1.9638862e-08,0.015678192,0.11523767
0.34861625,0.02868349,0.028804269,0.0042820041,2.0239189e-08,0.015924869,0.11520658
0.36042772,0.02924288,0.02936036,0.004278254,2.0872457e-08,0.016159704,0.11517683
0.37262303,0.029811846,0.029925691,0.0042743137,2.1542175e-08,0.016381952,0.11514844
0.38521464,0.030389991,0.030499828,0.0042701682,2.2252685e-08,0.016590897,0.11512146
0.39821546,0.030976785,0.031082199,0.0042658018,2.3009428e-08,0.016785854,0.11509588
0.41163876,0.03157154,0.031672068,0.0042611977,2.3819303e-08,0.016966174,0.11507171
0.42549828,0.032173385,0.032268513,0.0042563376,2.4691134e-08,0.017131247,0.11504892
0.4398082,0.032781243,0.032870399,0.0042512022,2.563626e-08,0.017280505,0.11502744
0.45458315,0.033393795,0.033476345,0.0042457707,2.6669296e-08,0.017413426,0.11500719
0.46983824,0.034009454,0.034084696,0.0042400208,2.780908e-08,0.017529533,0.11498805
0.48558908,0.034626322,0.034693484,0.0042339289,2.9079856e-08,0.017628402,0.11496987
0.50185179,0.035242156,0.035300392,0.0042274699,3.0512704e-08,0.017709654,0.11495247
0.51864298,0.035854327,0.035902713,0.0042206171,3.2147257e-08,0.017772966,0.11493557
0.53597984,0.036459775,0.036497312,0.0042133421,3.4033673e-08,0.017818059,0.11491842
0.5538801,0.037054964,0.037080583,0.0042056148,3.6234873e-08,0.017844708,0.11489985
0.57236207,0.037635835,0.037648409,0.0041974049,3.8828752e-08,0.017852695,0.11488149
0.59144465,0.038197982,0.038196917,0.0041886885,4.1904363e-08,0.017758381,0.1148772
0.61114736,0.038738461,0.038723719,0.004179444,4.556752e-08,0.017392125,0.11490237
0.63149036,0.039254853,0.039224879,0.0041696401,5.0015883e-08,0.016816533,0.11494659
0.65249445,0.039737848,0.039688873,0.0041592397,5.5563427e-08,0.01625148,0.1149833
0.67418111,0.040169749,0.040097301,0.0041482022,6.2567835e-08,0.015783583,0.11499649
0.69657252,0.0405303,0.040430414,0.0041364827,7.1355016e-08,0.015419692,0.1149837
0.7196916,0.040800417,0.040670381,0.0041240358,8.2143992e-08,0.015131854,0.1149484
0.74356198,0.040963738,0.040802304,0.0041108171,9.5008773e-08,0.014884913,0.11489456
0.76820808,0.041006516,0.040813815,0.0040967839,1.0987341e-07,0.014650606,0.1148244
0.79365511,0.040917075,0.040694337,0.0040818946,1.2651114e-07,0.014412419,0.11473785
0.8199291,0.040685256,0.040434696,0.0040661084,1.4447911e-07,0.014164852,0.11463293
0.84705692,0.040302265,0.040027242,0.004049385,1.6304551e-07,0.013910131,0.11450636
0.87506632,0.039761469,0.039466522,0.0040316853,1.8116057e-07,0.013654608,0.1143542
0.90398595,0.039059426,0.038750264,0.0040129716,1.9746285e-07,0.013406094,0.11417225
0.93384539,0.038196993,0.03788039,0.0039932088,2.1038396e-07,0.013172384,0.11395627
0.94954502,0.037679212,0.037362688,0.0039826023,2.1443974e-07,0.013064657,0.11382691
0.96467517,0.037180394,0.036863937,0.003972383,2.1835101e-07,0.012960796,0.11370195
0.99650683,0.036021995,0.035713657,0.003950465,2.2006611e-07,0.012778263,0.11340525
1.0293729,0.034740549,0.034448186,0.003927411,2.1480173e-07,0.012631539,0.11306252
1.0633071,0.033360815,0.033091688,0.0039032017,2.026297e-07,0.0125272,0.11267019
1.098344,0.031912391,0.031672759,0.0038778232,1.8451053e-07,0.01247125,0.112225
1.1345196,0.030426191,0.030221062,0.0038512689,1.6216302e-07,0.012468246,0.11172407
1.1718707,0.028936171,0.028767445,0.0038235435,1.3809351e-07,0.012523429,0.11116512
1.2104356,0.027480907,0.027346578,0.003794664,1.150259e-07,0.012645402,0.11054673
1.2502538,0.02609101,0.025988199,0.003764657,9.4538095e-08,0.01283947,0.10986862
1.291366,0.024783343,0.024709291,0.0037335572,7.7045388e-08,0.013100673,0.10913146
1.3338142,0.023567264,0.023518094,0.0037014077,6.2608871e-08,0.013417617,0.10833649
1.3776419,0.022446356,0.022417401,0.0036682632,5.0976881e-08,0.013777806,0.10748537
1.4228938,0.021418823,0.021405705,0.0036341915,4.1554102e-08,0.014166691,0.10657983
1.4696163,0.020479959,0.020478088,0.0035992759,3.3884537e-08,0.014556768,0.10562104
