x,y,z,U_0,U_1,U_2
1.48055,0.6635,0.05,0.00337304,-0.000299837,-3.30461e-22
1.48055,0.666268,0.05,0.00346427,-0.000321539,4.87746e-23
1.48055,0.669036,0.05,0.00355551,-0.00034324,4.2801e-22
1.48055,0.671805,0.05,0.00366769,-0.000368901,6.31586e-22
1.48055,0.674573,0.05,0.00379082,-0.000396633,7.43199e-22
1.48055,0.677342,0.05,0.00387525,-0.000415481,1.96637e-21
1.48055,0.68011,0.05,0.00395558,-0.000433388,3.25243e-21
1.48055,0.682878,0.05,0.00405228,-0.00045504,2.92481e-21
1.48055,0.685647,0.05,0.00414898,-0.000476692,2.59718e-21
1.48055,0.688415,0.05,0.00424567,-0.000498344,2.26956e-21
1.48055,0.691184,0.05,0.00437396,-0.00052527,4.95306e-22
1.48055,0.693952,0.05,0.00449852,-0.000551376,-1.40244e-21
1.48055,0.69672,0.05,0.0045831,-0.000569155,-3.93287e-21
1.48055,0.699489,0.05,0.00467063,-0.000587546,-6.04069e-21
1.48055,0.702257,0.05,0.00477268,-0.000608947,-6.06981e-21
1.48055,0.705025,0.05,0.00487473,-0.000630347,-6.09892e-21
1.48055,0.707794,0.05,0.0049798,-0.000652185,-5.87817e-21
1.48055,0.710562,0.05,0.00511479,-0.000678367,-3.18157e-21
1.48055,0.713331,0.05,0.00524363,-0.000703392,-4.56281e-22
1.48055,0.716099,0.05,0.00533323,-0.000721038,2.45198e-21
1.48055,0.718867,0.05,0.00542461,-0.000739015,5.0923e-21
1.48055,0.721636,0.05,0.00553178,-0.000759944,5.34028e-21
1.48055,0.724404,0.05,0.00563895,-0.000780873,5.58826e-21
1.48055,0.727172,0.05,0.00574697,-0.000801909,5.76939e-21
1.48055,0.729941,0.05,0.00588687,-0.000826879,3.46854e-21
1.48055,0.732709,0.05,0.00602676,-0.00085185,1.16769e-21
1.48055,0.735478,0.05,0.00612247,-0.000869364,-5.9746e-22
1.48055,0.738246,0.05,0.00621697,-0.000886676,-2.34798e-21
1.48055,0.741014,0.05,0.00632609,-0.000906437,-2.61268e-21
1.48055,0.743783,0.05,0.006438,-0.000926665,-2.59444e-21
1.48055,0.746551,0.05,0.00654991,-0.000946893,-2.5762e-21
1.48055,0.749319,0.05,0.0066864,-0.00096962,-1.45881e-21
1.48055,0.752088,0.05,0.00683023,-0.000993092,-1.39034e-23
1.48055,0.754856,0.05,0.00694637,-0.00101241,4.59437e-22
1.48055,0.757625,0.05,0.00704552,-0.00102917,3.36125e-22
1.48055,0.760393,0.05,0.00715122,-0.00104691,2.68111e-22
1.48055,0.763161,0.05,0.00726731,-0.0010662,2.87948e-22
1.48055,0.76593,0.05,0.00738341,-0.00108549,3.07785e-22
1.48055,0.768698,0.05,0.00750935,-0.00110556,3.63595e-22
1.48055,0.771466,0.05,0.00765591,-0.00112727,4.94683e-22
1.48055,0.774235,0.05,0.00779931,-0.00114855,6.07255e-22
1.48055,0.777003,0.05,0.00790269,-0.00116455,4.85353e-22
1.48055,0.779772,0.05,0.00800606,-0.00118054,3.63451e-22
1.48055,0.78254,0.05,0.0081214,-0.00119811,8.79288e-23
1.48055,0.785308,0.05,0.00824097,-0.00121623,-2.41803e-22
1.48055,0.788077,0.05,0.00836053,-0.00123436,-5.71535e-22
1.48055,0.790845,0.05,0.00849946,-0.00125356,-9.6454e-22
1.48055,0.793614,0.05,0.00864734,-0.00127327,-1.38673e-21
1.48055,0.796382,0.05,0.00878157,-0.0012914,-1.53026e-21
1.48055,0.79915,0.05,0.00888859,-0.0013064,-1.11828e-21
1.48055,0.801919,0.05,0.00899562,-0.00132141,-7.06295e-22
1.48055,0.804687,0.05,0.00911621,-0.00133797,-4.5996e-22
1.48055,0.807455,0.05,0.00923833,-0.00135472,-2.32306e-22
1.48055,0.810224,0.05,0.00936045,-0.00137146,-4.65283e-24
1.48055,0.812992,0.05,0.00950429,-0.00138886,1.73006e-22
1.48055,0.815761,0.05,0.00965188,-0.00140637,3.42054e-22
1.48055,0.818529,0.05,0.00978432,-0.00142239,3.76648e-22
1.48055,0.821297,0.05,0.00989421,-0.0014362,2.113e-22
1.48055,0.824066,0.05,0.0100041,-0.00145001,4.59523e-23
1.48055,0.826834,0.05,0.0101259,-0.001465,1.02443e-22
1.48055,0.829602,0.05,0.0102495,-0.00148017,1.93532e-22
1.48055,0.832371,0.05,0.0103731,-0.00149534,2.84621e-22
1.48055,0.835139,0.05,0.0105149,-0.00151053,3.96229e-22
1.48055,0.837908,0.05,0.0106605,-0.00152572,5.12058e-22
1.48055,0.840676,0.05,0.0107967,-0.00154015,5.64124e-22
1.48055,0.843444,0.05,0.0109085,-0.00155258,4.50231e-22
1.48055,0.846213,0.05,0.0110202,-0.001565,3.36339e-22
1.48055,0.848981,0.05,0.0111397,-0.00157808,3.05206e-22
1.48055,0.851749,0.05,0.0112636,-0.00159153,3.20807e-22
1.48055,0.854518,0.05,0.0113874,-0.00160498,3.36408e-22
1.48055,0.857286,0.05,0.0115222,-0.00161804,3.88036e-22
1.48055,0.860055,0.05,0.011664,-0.00163086,4.62349e-22
1.48055,0.862823,0.05,0.0118058,-0.00164368,5.36661e-22
1.48055,0.865591,0.05,0.0119195,-0.00165466,1.37268e-21
1.48055,0.86836,0.05,0.012032,-0.00166556,2.23953e-21
1.48055,0.871128,0.05,0.0121468,-0.00167662,2.89271e-21
1.48055,0.873896,0.05,0.0122695,-0.00168824,2.79581e-21
1.48055,0.876665,0.05,0.0123922,-0.00169986,2.69892e-21
1.48055,0.879433,0.05,0.0125177,-0.00171124,2.4573e-21
1.48055,0.882202,0.05,0.0126539,-0.00172171,1.65857e-21
1.48055,0.88497,0.05,0.0127902,-0.00173218,8.59839e-22
1.48055,0.887738,0.05,0.0129154,-0.00174211,-5.28615e-23
1.48055,0.890507,0.05,0.0130274,-0.00175138,-1.10285e-21
1.48055,0.893275,0.05,0.0131394,-0.00176064,-2.15283e-21
1.48055,0.896044,0.05,0.0132564,-0.0017702,-2.638e-21
1.48055,0.898812,0.05,0.0133766,-0.00177995,-2.76848e-21
1.48055,0.90158,0.05,0.0134967,-0.00178969,-2.89896e-21
1.48055,0.904349,0.05,0.0136223,-0.00179851,-2.60661e-21
1.48055,0.907117,0.05,0.0137515,-0.00180673,-2.04175e-21
1.48055,0.909885,0.05,0.0138807,-0.00181495,-1.47689e-21
1.48055,0.912654,0.05,0.0139953,-0.0018227,-1.08409e-21
1.48055,0.915422,0.05,0.0141054,-0.00183029,-7.46694e-22
1.48055,0.918191,0.05,0.0142154,-0.00183788,-4.09302e-22
1.48055,0.920959,0.05,0.0143305,-0.00184571,-2.23724e-22
1.48055,0.923727,0.05,0.0144466,-0.00185359,-7.1818e-23
1.48055,0.926496,0.05,0.0145628,-0.00186147,8.00881e-23
1.48055,0.929264,0.05,0.0146827,-0.00186793,1.09467e-23
1.48055,0.932032,0.05,0.0148035,-0.00187408,-1.06567e-22
1.48055,0.934801,0.05,0.0149243,-0.00188023,-2.24082e-22
1.48055,0.937569,0.05,0.0150327,-0.00188618,-1.39017e-22
1.48055,0.940338,0.05,0.0151394,-0.00189211,-2.39672e-23
1.48055,0.943106,0.05,0.015246,-0.00189804,9.10829e-23
1.48055,0.945874,0.05,0.0153562,-0.0019041,1.06232e-22
1.48055,0.948643,0.05,0.0154671,-0.0019102,1.01837e-22
1.48055,0.951411,0.05,0.015578,-0.0019163,9.74429e-23
1.48055,0.954179,0.05,0.0156893,-0.00192088,2.39888e-22
1.48055,0.956948,0.05,0.0158008,-0.00192519,4.09298e-22
1.48055,0.959716,0.05,0.0159122,-0.0019295,5.78708e-22
1.48055,0.962485,0.05,0.016016,-0.00193383,4.80476e-22
1.48055,0.965253,0.05,0.0161179,-0.00193817,3.15175e-22
1.48055,0.968021,0.05,0.0162198,-0.00194251,1.49875e-22
1.48055,0.97079,0.05,0.0163235,-0.00194692,2.89501e-23
1.48055,0.973558,0.05,0.016428,-0.00195137,-7.01619e-23
1.48055,0.976326,0.05,0.0165324,-0.00195581,-1.69274e-22
1.48055,0.979095,0.05,0.0166349,-0.00195908,-2.47225e-22
1.48055,0.981863,0.05,0.0167365,-0.00196181,-3.15365e-22
1.48055,0.984632,0.05,0.0168381,-0.00196455,-3.83504e-22
1.48055,0.9874,0.05,0.0169367,-0.00196736,-3.77307e-22
1.48055,0.990168,0.05,0.0170327,-0.00197024,-3.08908e-22
1.48055,0.992937,0.05,0.0171287,-0.00197313,-2.40509e-22
1.48055,0.995705,0.05,0.0172251,-0.00197604,-1.9178e-22
1.48055,0.998474,0.05,0.0173224,-0.00197901,-1.84189e-22
1.48055,1.00124,0.05,0.0174196,-0.00198199,-1.76599e-22
1.48055,1.00401,0.05,0.0175149,-0.00198444,-1.92089e-22
1.48055,1.00678,0.05,0.0176065,-0.00198588,-2.52814e-22
1.48055,1.00955,0.05,0.0176981,-0.00198732,-3.13539e-22
1.48055,1.01232,0.05,0.0177895,-0.00198878,-3.61211e-22
1.48055,1.01508,0.05,0.0178788,-0.00199039,-3.01355e-22
1.48055,1.01785,0.05,0.0179681,-0.00199199,-2.41499e-22
1.48055,1.02062,0.05,0.0180573,-0.0019936,-1.81642e-22
1.48055,1.02339,0.05,0.0181467,-0.00199529,-1.30311e-22
1.48055,1.02616,0.05,0.0182361,-0.001997,-8.11295e-23
1.48055,1.02893,0.05,0.0183254,-0.00199871,-3.19476e-23
1.48055,1.03169,0.05,0.0184088,-0.00199938,-6.55441e-23
1.48055,1.03446,0.05,0.0184908,-0.0019998,-1.18378e-22
1.48055,1.03723,0.05,0.0185728,-0.00200023,-1.71211e-22
1.48055,1.04,0.05,0.0186548,-0.00200071,-3.33163e-22
1.48055,1.04277,0.05,0.0187368,-0.00200124,-6.06802e-22
1.48055,1.04554,0.05,0.0188187,-0.00200177,-8.80441e-22
1.48055,1.0483,0.05,0.0189006,-0.00200232,-1.12754e-21
1.48055,1.05107,0.05,0.0189819,-0.00200299,-1.13458e-21
1.48055,1.05384,0.05,0.0190633,-0.00200367,-1.14162e-21
1.48055,1.05661,0.05,0.0191437,-0.00200423,-1.11895e-21
1.48055,1.05938,0.05,0.0192168,-0.00200389,-8.4833e-22
1.48055,1.06215,0.05,0.0192898,-0.00200354,-5.7771e-22
1.48055,1.06491,0.05,0.0193628,-0.0020032,-3.07089e-22
1.48055,1.06768,0.05,0.0194369,-0.00200287,-1.88879e-22
1.48055,1.07045,0.05,0.0195113,-0.00200254,-1.34211e-22
1.48055,1.07322,0.05,0.0195858,-0.00200222,-7.95416e-23
1.48055,1.07599,0.05,0.01966,-0.00200193,-3.16358e-23
1.48055,1.07876,0.05,0.0197334,-0.00200178,-6.35179e-24
1.48055,1.08152,0.05,0.0198068,-0.00200163,1.89323e-23
1.48055,1.08429,0.05,0.0198783,-0.00200132,3.8362e-23
1.48055,1.08706,0.05,0.0199433,-0.00200042,3.79854e-23
1.48055,1.08983,0.05,0.0200082,-0.00199952,3.76088e-23
1.48055,1.0926,0.05,0.0200731,-0.00199862,3.72323e-23
1.48055,1.09537,0.05,0.0201396,-0.00199766,2.56548e-22
1.48055,1.09814,0.05,0.0202067,-0.00199668,5.50305e-22
1.48055,1.1009,0.05,0.0202738,-0.0019957,8.44061e-22
1.48055,1.10367,0.05,0.0203407,-0.00199475,1.08168e-21
1.48055,1.10644,0.05,0.0204066,-0.00199399,1.08727e-21
1.48055,1.10921,0.05,0.0204725,-0.00199322,1.09285e-21
1.48055,1.11198,0.05,0.020537,-0.00199236,1.06098e-21
1.48055,1.11475,0.05,0.0205947,-0.00199106,8.56974e-22
1.48055,1.11751,0.05,0.0206525,-0.00198977,6.52964e-22
1.48055,1.12028,0.05,0.0207102,-0.00198848,4.48954e-22
1.48055,1.12305,0.05,0.0207695,-0.00198709,3.1575e-22
1.48055,1.12582,0.05,0.0208296,-0.00198564,2.25584e-22
1.48055,1.12859,0.05,0.0208898,-0.00198418,1.35418e-22
1.48055,1.13136,0.05,0.0209499,-0.00198273,4.52518e-23
1.48055,1.13412,0.05,0.0210089,-0.00198151,8.49473e-23
1.48055,1.13689,0.05,0.0210679,-0.00198029,1.24876e-22
1.48055,1.13966,0.05,0.0211269,-0.00197907,1.64805e-22
1.48055,1.14243,0.05,0.0211788,-0.00197751,2.64922e-22
1.48055,1.1452,0.05,0.0212304,-0.00197595,3.67354e-22
1.48055,1.14797,0.05,0.0212821,-0.00197438,4.69786e-22
1.48055,1.15073,0.05,0.0213344,-0.00197274,5.94423e-22
1.48055,1.1535,0.05,0.0213882,-0.00197097,7.63008e-22
1.48055,1.15627,0.05,0.0214421,-0.00196919,9.31592e-22
1.48055,1.15904,0.05,0.0214959,-0.00196741,1.10018e-21
1.48055,1.16181,0.05,0.0215491,-0.00196579,1.13446e-21
1.48055,1.16458,0.05,0.0216019,-0.00196426,1.09499e-21
1.48055,1.16734,0.05,0.0216547,-0.00196272,1.05552e-21
1.48055,1.17011,0.05,0.0217038,-0.00196105,8.38739e-22
1.48055,1.17288,0.05,0.0217502,-0.0019593,4.96542e-22
1.48055,1.17565,0.05,0.0217966,-0.00195754,1.54346e-22
1.48055,1.17842,0.05,0.021843,-0.00195578,-1.87851e-22
1.48055,1.18119,0.05,0.021891,-0.00195382,-6.20396e-22
1.48055,1.18395,0.05,0.0219392,-0.00195184,-1.06375e-21
1.48055,1.18672,0.05,0.0219874,-0.00194986,-1.5071e-21
1.48055,1.18949,0.05,0.0220355,-0.00194791,-1.89483e-21
1.48055,1.19226,0.05,0.0220829,-0.00194616,-1.94741e-21
1.48055,1.19503,0.05,0.0221303,-0.0019444,-1.99999e-21
1.48055,1.1978,0.05,0.0221775,-0.00194264,-2.02193e-21
1.48055,1.20057,0.05,0.0222195,-0.00194074,-1.48783e-21
1.48055,1.20333,0.05,0.0222616,-0.00193883,-9.5374e-22
1.48055,1.2061,0.05,0.0223037,-0.00193693,-4.19647e-22
1.48055,1.20887,0.05,0.0223461,-0.00193496,2.26331e-23
1.48055,1.21164,0.05,0.0223894,-0.00193286,2.50745e-22
1.48055,1.21441,0.05,0.0224328,-0.00193075,4.78857e-22
1.48055,1.21718,0.05,0.0224761,-0.00192864,7.06969e-22
1.48055,1.21994,0.05,0.0225192,-0.00192664,8.4724e-22
1.48055,1.22271,0.05,0.022562,-0.00192474,8.97735e-22
1.48055,1.22548,0.05,0.0226047,-0.00192285,9.48229e-22
1.48055,1.22825,0.05,0.0226459,-0.0019209,9.21288e-22
1.48055,1.23102,0.05,0.0226844,-0.00191888,7.61436e-22
1.48055,1.23379,0.05,0.0227228,-0.00191686,6.01583e-22
1.48055,1.23655,0.05,0.0227612,-0.00191484,4.41731e-22
1.48055,1.23932,0.05,0.0228001,-0.00191273,3.23638e-22
1.48055,1.24209,0.05,0.0228393,-0.00191055,2.38042e-22
1.48055,1.24486,0.05,0.0228785,-0.00190838,1.52446e-22
1.48055,1.24763,0.05,0.0229177,-0.00190621,6.68499e-23
1.48055,1.2504,0.05,0.0229566,-0.00190416,3.26413e-23
1.48055,1.25316,0.05,0.0229955,-0.00190216,1.95755e-23
1.48055,1.25593,0.05,0.0230343,-0.00190016,6.50962e-24
1.48055,1.2587,0.05,0.0230713,-0.00189809,-1.99083e-23
1.48055,1.26147,0.05,0.0231068,-0.00189596,-5.77219e-23
1.48055,1.26424,0.05,0.0231422,-0.00189384,-9.55355e-23
1.48055,1.26701,0.05,0.0231776,-0.00189171,-1.33349e-22
1.48055,1.26977,0.05,0.0232133,-0.00188953,-1.19809e-22
1.48055,1.27254,0.05,0.023249,-0.00188732,-8.28249e-23
1.48055,1.27531,0.05,0.0232847,-0.00188511,-4.58403e-23
1.48055,1.27808,0.05,0.0233204,-0.0018829,-8.85573e-24
1.48055,1.28085,0.05,0.023356,-0.00188079,-1.14671e-24
1.48055,1.28362,0.05,0.0233915,-0.00187872,-1.17612e-24
1.48055,1.28638,0.05,0.0234271,-0.00187665,-1.20553e-24
1.48055,1.28915,0.05,0.0234611,-0.00187449,-3.40856e-24
1.48055,1.29192,0.05,0.0234941,-0.00187226,-7.23132e-24
1.48055,1.29469,0.05,0.023527,-0.00187003,-1.10541e-23
1.48055,1.29746,0.05,0.0235599,-0.00186781,-1.48768e-23
1.48055,1.30023,0.05,0.0235927,-0.00186558,-1.33447e-23
1.48055,1.303,0.05,0.0236255,-0.00186335,-9.28644e-24
1.48055,1.30576,0.05,0.0236583,-0.00186112,-5.2282e-24
1.48055,1.30853,0.05,0.0236911,-0.00185889,-1.16996e-24
1.48055,1.3113,0.05,0.0237239,-0.00185673,-1.27e-23
1.48055,1.31407,0.05,0.0237567,-0.00185459,-2.94543e-23
1.48055,1.31684,0.05,0.0237895,-0.00185246,-4.62086e-23
1.48055,1.31961,0.05,0.0238213,-0.00185023,-6.12766e-23
1.48055,1.32237,0.05,0.0238521,-0.0018479,-7.44855e-23
1.48055,1.32514,0.05,0.0238829,-0.00184558,-8.76943e-23
1.48055,1.32791,0.05,0.0239137,-0.00184325,-1.00903e-22
1.48055,1.33068,0.05,0.0239443,-0.00184097,-9.94467e-23
1.48055,1.33345,0.05,0.0239746,-0.00183872,-8.5915e-23
1.48055,1.33622,0.05,0.024005,-0.00183648,-7.23833e-23
1.48055,1.33898,0.05,0.0240354,-0.00183424,-5.88516e-23
1.48055,1.34175,0.05,0.0240658,-0.00183202,-4.29618e-23
1.48055,1.34452,0.05,0.0240962,-0.00182983,-2.54347e-23
1.48055,1.34729,0.05,0.0241267,-0.00182764,-7.90755e-24
1.48055,1.35006,0.05,0.0241568,-0.00182539,-4.42653e-24
1.48055,1.35283,0.05,0.0241858,-0.00182296,-4.20198e-23
1.48055,1.35559,0.05,0.0242148,-0.00182053,-7.96131e-23
1.48055,1.35836,0.05,0.0242439,-0.0018181,-1.17206e-22
