y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0.00048240845,-0.0076605923,1.4086288e-07,4.755188e-25,-0.0074042143,1.1490855e-07,4.1467141e-25
0.00098049384,-0.015375798,-9.7598848e-07,8.0618718e-25,-0.014862301,-1.1275106e-06,7.1430877e-25
0.0014947656,-0.023199502,-3.3391603e-06,8.0516669e-25,-0.022425048,-3.3270414e-06,7.1340454e-25
0.0020257498,-0.031125629,-6.8719198e-06,0,-0.030086326,-6.531796e-06,0
0.0025739895,-0.039147909,-1.1410041e-05,7.2698763e-25,-0.037839813,-1.0801939e-05,6.5834926e-25
0.0031400454,-0.04725921,-1.7297569e-05,-3.3785646e-25,-0.045677904,-1.6355599e-05,-3.0245007e-25
0.0037244966,-0.055451023,-2.4641659e-05,-1.0625794e-24,-0.053591057,-2.3372018e-05,-9.5876582e-25
0.0043279408,-0.063712625,-3.3452275e-05,1.3504043e-24,-0.061566762,-3.1935093e-05,1.2075488e-24
0.0049509953,-0.072029816,-4.3816449e-05,1.164772e-24,-0.06958806,-4.2176115e-05,1.0433509e-24
0.0055942973,-0.080383168,-5.5918416e-05,-1.8677598e-25,-0.077631571,-5.4277822e-05,-1.652287e-25
0.0062585048,-0.088745802,-6.9948994e-05,1.9807539e-24,-0.085665123,-6.8419718e-05,1.7831801e-24
0.0069442972,-0.09708079,-8.6046796e-05,1.6062239e-24,-0.093645254,-8.4759821e-05,1.4515644e-24
0.007652376,-0.10533852,-0.00010416442,-2.494589e-24,-0.10151518,-0.00010342508,-2.2599836e-24
0.0083834654,-0.11345468,-0.00012437038,-2.1186822e-24,-0.10920414,-0.00012457578,-1.9271082e-24
0.0091383131,-0.12134998,-0.000146999,-2.0493785e-24,-0.11662926,-0.00014844593,-1.8631294e-24
0.0099176913,-0.12893284,-0.00017229215,-2.1135686e-25,-0.12370052,-0.00017526047,-2.0355309e-25
0.010722397,-0.13610599,-0.00020046474,-1.0145664e-25,-0.130329,-0.00020515953,-1.009341e-25
0.011553254,-0.14277682,-0.00023160453,-3.310515e-24,-0.13643685,-0.00023823974,-3.004527e-24
0.012411111,-0.14886934,-0.0002651884,7.339793e-25,-0.1419668,-0.00027466192,6.5801738e-25
0.013296846,-0.1543345,-0.0003017751,2.1065896e-24,-0.14688856,-0.00031481453,1.903468e-24
0.014211364,-0.15915542,-0.00034349538,1.5963059e-24,-0.15120049,-0.0003586732,1.4532827e-24
0.015155603,-0.16334636,-0.0003902705,-2.6654975e-24,-0.15492641,-0.00040609681,-2.4270591e-24
0.016130526,-0.16694622,-0.0004402153,-7.3708429e-24,-0.15810908,-0.00045735516,-6.697703e-24
0.017137132,-0.1700096,-0.00049298673,-7.0340047e-25,-0.16080237,-0.00051237803,-6.0937198e-25
0.018176449,-0.17259803,-0.00054914906,2.4084181e-24,-0.16306452,-0.00057089285,2.2105202e-24
0.019249542,-0.17477324,-0.0006089043,1.4331164e-24,-0.16495304,-0.00063294804,1.3682314e-24
0.020357507,-0.17659276,-0.00067224484,-8.9195579e-25,-0.16652112,-0.00069883597,-8.1775184e-25
0.021501477,-0.1781078,-0.00073914085,-1.9295813e-24,-0.16781585,-0.00076857488,-1.8351405e-24
0.022682624,-0.17936256,-0.00080957252,-3.1406705e-24,-0.16887806,-0.00084202576,-3.0177437e-24
0.023902154,-0.18039443,-0.0008835383,-3.5264795e-24,-0.16974242,-0.00091914685,-3.3595254e-24
0.025161316,-0.18123464,-0.00096105053,0,-0.17043774,-0.00099992988,0
0.026461397,-0.18190908,-0.0010421345,3.9326808e-25,-0.17098795,-0.0010844569,3.735862e-25
0.027803728,-0.18243913,-0.0011268272,1.2334266e-24,-0.17141283,-0.0011725791,1.2209956e-24
0.02918968,-0.18284247,-0.0012151771,2.7866046e-25,-0.1717284,-0.0012644255,3.2993821e-25
0.030620672,-0.18313368,-0.0013072429,-2.8921931e-24,-0.1719476,-0.0013601829,-2.7966401e-24
0.032098167,-0.18332484,-0.001403093,-2.3308489e-24,-0.17208111,-0.0014593829,-2.2793022e-24
0.033623676,-0.18342594,-0.0015028045,0,-0.17213767,-0.0015621551,0
0.03519876,-0.1834453,-0.0016064628,-2.4576834e-24,-0.17212425,-0.0016691021,-2.3933154e-24
0.03682503,-0.18338984,-0.0017141608,-2.0120801e-24,-0.17204616,-0.0017803251,-1.9763912e-24
0.03850415,-0.18326531,-0.0018259986,2.8016933e-24,-0.1719078,-0.0018969261,2.7076569e-24
0.040237836,-0.18307652,-0.0019420831,6.1983488e-25,-0.17171305,-0.0020179554,5.8939147e-25
0.042027862,-0.18282746,-0.002062528,-1.3693361e-24,-0.17146517,-0.0021427722,-1.3446025e-24
0.043876059,-0.18252147,-0.0021874532,7.1291848e-25,-0.17116704,-0.0022734683,6.9251618e-25
0.045784317,-0.18216131,-0.0023169851,-1.3062909e-24,-0.17082096,-0.00240992,-1.2656743e-24
0.047754588,-0.18174924,-0.002451256,1.6072852e-24,-0.1704286,-0.0025520551,1.5356819e-24
0.049788888,-0.1812871,-0.0025904046,4.2638626e-25,-0.16999147,-0.0027006509,3.7515554e-25
0.051889297,-0.18077641,-0.0027345756,-4.1447944e-24,-0.16951096,-0.0028543049,-4.00912e-24
0.054057963,-0.18021834,-0.0028839197,-2.0128428e-24,-0.16898837,-0.003013588,-1.9131659e-24
0.056297104,-0.17961377,-0.0030385939,-6.8480482e-25,-0.16842441,-0.0031792205,-6.5030276e-25
0.058609012,-0.17896338,-0.0031987616,-3.257438e-24,-0.1678191,-0.003350842,-3.1208653e-24
0.06099605,-0.17826759,-0.0033645924,2.2842811e-24,-0.16717235,-0.0035287974,2.2100104e-24
0.06346066,-0.17752664,-0.0035362623,5.5340744e-24,-0.16648452,-0.0037135471,5.3235942e-24
0.066005363,-0.17674057,-0.0037139538,1.680792e-24,-0.16575589,-0.0039055169,1.623715e-24
0.068632762,-0.17590928,-0.0038978565,1.6678912e-24,-0.16498663,-0.00410423,1.6114518e-24
0.071345544,-0.1750325,-0.0040881665,0,-0.16417743,-0.0043103765,0
0.074146484,-0.1741098,-0.0042850873,-5.1573896e-24,-0.16332753,-0.0045236639,-4.9387607e-24
0.077038447,-0.17314062,-0.0044888295,-6.2047684e-24,-0.16243512,-0.0047432114,-5.9345044e-24
0.08002439,-0.17212426,-0.0046996112,-1.170289e-24,-0.16149937,-0.0049694235,-1.0675004e-24
0.083107369,-0.17105992,-0.0049176582,3.9897958e-24,-0.16051912,-0.0052024026,3.8583144e-24
0.086290535,-0.16994661,-0.0051432045,3.0497802e-25,-0.15949286,-0.0054423084,3.1821195e-25
0.089577146,-0.16878327,-0.0053764921,-3.7658202e-24,-0.15841931,-0.0056897736,-3.5723865e-24
0.092970562,-0.16756868,-0.0056177718,-1.0390639e-25,-0.15729703,-0.0059448412,-8.2919595e-26
0.096474255,-0.16630151,-0.0058673032,-1.0387047e-25,-0.1561246,-0.0062078091,-8.2971491e-26
0.10009181,-0.16498028,-0.006125355,0,-0.15490025,-0.0064786407,0
0.10382692,-0.1636034,-0.0063922056,-1.9530646e-24,-0.15362173,-0.006758135,-1.8504787e-24
0.10768342,-0.16216912,-0.0066681434,-1.9804287e-24,-0.15228647,-0.0070472822,-1.8764055e-24
0.11166524,-0.16067557,-0.0069534669,1.933897e-24,-0.15089139,-0.0073458049,1.83101e-24
0.11577645,-0.15912072,-0.0072484857,4.0863189e-24,-0.14943363,-0.0076538619,3.8513164e-24
0.12002127,-0.15750239,-0.0075535207,6.6523382e-24,-0.14791031,-0.0079719782,6.3052876e-24
0.12440404,-0.15581825,-0.0078689043,1.0518367e-23,-0.14631813,-0.0083007641,1.001476e-23
0.12892923,-0.15406578,-0.0081949814,1.2181956e-23,-0.14465423,-0.0086405953,1.1584044e-23
0.13360148,-0.1522423,-0.0085321099,1.1616518e-23,-0.14291777,-0.0089919979,1.1067964e-23
0.13842557,-0.15034495,-0.0088806613,8.9532294e-26,-0.14110971,-0.0093555056,8.9050687e-26
0.14340642,-0.14837064,-0.0092410212,-8.5772806e-26,-0.13922924,-0.0097310184,-8.6275647e-26
0.14854914,-0.1463161,-0.0096135902,-5.3370037e-24,-0.13727241,-0.010118462,-5.095639e-24
