y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,429980.1,2.1064859e-35,0,0.013679726
0.00048240845,4.9467665e-08,5.6558838e-08,429974.06,1.8179004e-15,2.5109407e-12,0.013679521
0.00098049384,3.9727642e-07,4.5421458e-07,429967.43,9.8068098e-14,5.7489568e-11,0.013679473
0.0014947656,1.6597597e-06,1.8975813e-06,429960.55,1.4506282e-12,5.02504e-10,0.013679364
0.0020257498,4.8115365e-06,5.5006139e-06,429953.5,1.1015042e-11,2.601926e-09,0.013679318
0.0025739895,1.115608e-05,1.2752156e-05,429946.34,5.5785369e-11,9.7215122e-09,0.013679198
0.0031400454,2.233899e-05,2.552894e-05,429939.07,2.1544572e-10,2.9152052e-08,0.013679035
0.0037244966,4.037896e-05,4.6125937e-05,429931.64,6.857155e-10,7.4733191e-08,0.013678834
0.0043279408,6.7701105e-05,7.7284006e-05,429924.04,1.8875813e-09,1.70441e-07,0.013678604
0.0049509953,0.00010716177,0.00012219861,429916.26,4.6371816e-09,3.5507207e-07,0.013678365
0.0055942973,0.00016205105,0.00018448926,429908.31,1.0381872e-08,6.8807116e-07,0.013678148
0.0062585048,0.00023605356,0.00026810356,429900.13,2.1482199e-08,1.2563886e-06,0.013678004
0.0069442972,0.00033314202,0.00037712763,429891.68,4.1471743e-08,2.1819992e-06,0.013677989
0.007652376,0.00045737538,0.000515483,429882.9,7.5165828e-08,3.6293638e-06,0.01367814
0.0083834654,0.0006125806,0.00068651513,429873.81,1.2845361e-07,5.8117058e-06,0.013678457
0.0091383131,0.00080192191,0.00089252271,429864.33,2.0765822e-07,8.9946267e-06,0.013678918
0.0099176913,0.0010274072,0.001134325,429854.44,3.1852142e-07,1.3495482e-05,0.013679463
0.010722397,0.0012894374,0.001410991,429844.23,4.6509711e-07,1.9677302e-05,0.013679963
0.011553254,0.0015865394,0.0017198331,429833.66,6.4895791e-07,2.7936935e-05,0.013680204
0.012411111,0.0019154011,0.0020566925,429822.7,8.6900915e-07,3.8688329e-05,0.013679912
0.013296846,0.0022712364,0.0024164494,429811.37,1.1219202e-06,5.2343015e-05,0.013678807
0.014211364,0.0026483888,0.0027936204,429799.58,1.4029298e-06,6.9290635e-05,0.01367677
0.015155603,0.0030410066,0.0031829035,429787.23,1.7067085e-06,8.9882442e-05,0.013673924
0.016130526,0.003443624,0.0035795764,429774.25,2.0280605e-06,0.00011442019,0.013670483
0.017137132,0.003851549,0.0039797153,429760.68,2.3623707e-06,0.00014315153,0.013666526
0.018176449,0.0042610401,0.0043802557,429746.5,2.7058208e-06,0.00017627056,0.013661769
0.019249542,0.0046693114,0.0047789428,429731.72,3.0554324e-06,0.00021392729,0.013655852
0.020357507,0.0050744297,0.0051742173,429716.34,3.4089985e-06,0.00025623615,0.013648364
0.021501477,0.0054751624,0.0055650881,429700.3,3.7649917e-06,0.00030327793,0.013638972
0.022682624,0.0058708173,0.0059510017,429683.56,4.122431e-06,0.00035511655,0.013627621
0.023902154,0.0062610988,0.0063317224,429666.08,4.4807314e-06,0.0004118073,0.013614304
0.025161316,0.00664599,0.0067072433,429647.83,4.8396005e-06,0.00047339565,0.013598973
0.026461397,0.0070256621,0.0070777176,429628.76,5.1989545e-06,0.00053992571,0.01358176
0.027803728,0.0074004072,0.0074434029,429608.89,5.5588414e-06,0.00061144257,0.013563132
0.02918968,0.0077705902,0.0078046213,429588.17,5.9193866e-06,0.00068798553,0.013543637
0.030620672,0.0081366158,0.0081617332,429566.53,6.2807626e-06,0.00076960202,0.01352386
0.032098167,0.0084989059,0.0085151173,429543.9,6.6431615e-06,0.00085633626,0.013504347
0.033623676,0.0088578845,0.0088651604,429520.3,7.0067971e-06,0.00094823959,0.013485518
0.03519876,0.0092139689,0.0092122418,429495.61,7.3718807e-06,0.0010453968,0.013467593
0.03682503,0.009567563,0.0095567043,429469.77,7.7385104e-06,0.0011479323,0.013450396
0.03850415,0.0099190554,0.009898866,429442.81,8.1066932e-06,0.0012559179,0.013433453
0.040237836,0.010268816,0.010239082,429414.64,8.4766428e-06,0.001369282,0.013415587
0.042027862,0.010617198,0.010577705,429385.24,8.8486079e-06,0.001488088,0.013395845
0.043876059,0.010964537,0.010915043,429354.54,9.2226979e-06,0.0016124411,0.013373021
0.045784317,0.01131115,0.011251387,429322.52,9.5990052e-06,0.0017424382,0.013346054
0.047754588,0.011657341,0.011587011,429289.06,9.9775792e-06,0.0018781618,0.013315794
0.049788888,0.012003398,0.011922189,429254.12,1.035853e-05,0.0020196014,0.013283153
0.051889297,0.012349596,0.012257177,429217.59,1.0741923e-05,0.0021668832,0.013249222
0.054057963,0.012696197,0.012592178,429179.38,1.1127478e-05,0.0023202157,0.013215444
0.056297104,0.013043452,0.012927419,429139.52,1.1515135e-05,0.0024794444,0.013182088
0.058609012,0.013391605,0.013263164,429098.03,1.1905157e-05,0.0026445154,0.013148335
0.06099605,0.013740888,0.013599622,429054.84,1.2297519e-05,0.0028157145,0.01311484
0.06346066,0.014091526,0.013937001,429009.78,1.2692191e-05,0.0029929204,0.013082742
0.066005363,0.014443739,0.014275519,428962.87,1.308926e-05,0.0031761032,0.013050868
0.068632762,0.01479774,0.014615379,428914.08,1.3488751e-05,0.003365356,0.013018796
0.071345544,0.015153737,0.014956752,428863.26,1.3890482e-05,0.0035610301,0.012986524
