y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0.4481146,1e-10,1e-10,9878667.2,2.1064859e-35,0,-0.01018558
0.4481146,1e-10,1e-10,9878667.2,2.1064859e-35,0,-0.01018558
0.44853884,6.3195105e-08,0.00014504643,9877305.3,4.0501932e-05,2.7686043e-09,-0.010176692
0.44897686,5.0753962e-07,0.00083526625,9874144.8,0.00086887901,3.61043e-08,-0.010147001
0.4494291,2.1203025e-06,0.0020032635,9870810.4,0.0031742086,1.5382347e-07,-0.01011936
0.44989604,6.1460396e-06,0.0031630646,9867386.1,0.0063610658,4.068863e-07,-0.010130807
0.45037814,1.424885e-05,0.0042188666,9863870.5,0.0098030489,8.3795981e-07,-0.010199755
0.45087591,2.8530235e-05,0.0052246647,9860244.8,0.013474463,1.4790098e-06,-0.010318077
0.45138984,5.1572564e-05,0.0062138062,9856503,0.017407813,2.3477154e-06,-0.01046131
0.45192047,8.6491e-05,0.0072009922,9852639,0.021608682,3.4601754e-06,-0.010615226
0.45246833,0.00013698245,0.0081932728,9848662,0.026074753,4.8376804e-06,-0.010772192
0.45303399,0.00020735698,0.0091945036,9844570.4,0.030799736,6.5210907e-06,-0.010983885
0.45361802,0.00030253193,0.010208141,9840357.3,0.035777494,8.5613392e-06,-0.011300441
0.45422103,0.00042795987,0.011240771,9836019.3,0.04102341,1.0993661e-05,-0.011688159
0.45484361,0.00058945362,0.012296281,9831547.5,0.04655321,1.389906e-05,-0.012081532
0.45548642,0.00079284708,0.013363715,9826949,0.052285737,1.7435904e-05,-0.012443979
0.45615011,0.0010434593,0.014438547,9822217.1,0.058198482,2.17492e-05,-0.01281537
0.45683535,0.0013454347,0.01552305,9817349.5,0.064295183,2.7025734e-05,-0.013180534
0.45754285,0.0017011318,0.016617232,9812347.6,0.070544639,3.3551133e-05,-0.013356799
0.45827332,0.0021108069,0.017738983,9807204.4,0.077085229,4.1481178e-05,-0.0132243
0.45902752,0.0025726725,0.01889346,9801911.7,0.083985688,5.0964363e-05,-0.012797815
0.45980621,0.0030832217,0.020064151,9796459.6,0.091117827,6.2377461e-05,-0.012141024
0.46061019,0.0036377677,0.021242951,9790842.5,0.098481048,7.6058222e-05,-0.011305246
0.46144027,0.0042309724,0.0224188,9785057.3,0.10607272,9.2199926e-05,-0.01042333
0.46229731,0.0048576627,0.023576913,9779099.5,0.1137707,0.00011090563,-0.0096871829
0.46318219,0.0055128506,0.02471573,9772965.4,0.12159685,0.0001323079,-0.0090738448
0.46409579,0.0061922822,0.025845275,9766657.6,0.12971114,0.0001565901,-0.0084909444
0.46503907,0.0068906613,0.026970319,9760185,0.13821586,0.00018393192,-0.0079437314
0.46601297,0.0075997873,0.028089538,9753556.1,0.14713675,0.00021433662,-0.0074748987
0.46701849,0.0083112173,0.029193062,9746755.7,0.15637431,0.00024761734,-0.0070964183
0.46805666,0.0090176468,0.030273941,9739805.7,0.16587489,0.00028384631,-0.0068504675
0.46912854,0.0097099676,0.031341931,9732731.9,0.17577523,0.00032323526,-0.0067151505
0.47023521,0.010372318,0.032399822,9725514.1,0.18612777,0.00036578058,-0.0065329997
0.47137782,0.0109936,0.033438767,9718111.9,0.19687918,0.00041154091,-0.0061907244
0.47255752,0.011583463,0.034452829,9710466.3,0.20800143,0.00046058824,-0.0057832251
0.47377552,0.012138459,0.035448536,9702601.2,0.21954231,0.0005128037,-0.0054484216
0.47503306,0.012633937,0.036432175,9694565.3,0.23154026,0.00056844653,-0.0051516691
0.47633142,0.013075233,0.037402821,9686349.9,0.24399522,0.00062804391,-0.0046225054
0.47767192,0.01348787,0.038359474,9677964.4,0.25690976,0.00069170427,-0.0037489169
0.47905593,0.013890224,0.039301723,9669409.3,0.2702878,0.00075907164,-0.0029127166
0.48048487,0.014294512,0.040231054,9660675.3,0.28415555,0.00083032617,-0.0023401512
0.48196018,0.014705036,0.041150727,9651758.6,0.29853969,0.00090619299,-0.0018536982
0.48348338,0.015124749,0.042063642,9642663,0.31344452,0.00098667772,-0.0012707696
0.48505601,0.01555879,0.042971373,9633385.7,0.32887474,0.0010718637,-0.00061583684
0.48667968,0.016012658,0.043872011,9623928.3,0.3448181,0.0011616028,-4.1124485e-05
0.48835603,0.016492958,0.044761481,9614291.2,0.36123788,0.0012563853,0.00043881829
0.49008679,0.017006068,0.045636917,9604470.7,0.3781013,0.0013563763,0.0009464002
0.4918737,0.017545387,0.046494393,9594465.8,0.39535985,0.0014619572,0.0015223275
0.49371859,0.018084287,0.047332846,9584276.1,0.41296818,0.0015746299,0.0021278601
0.49562334,0.018592373,0.048155721,9573898.5,0.43092358,0.0016910517,0.0027292335
0.49758988,0.019066714,0.048962853,9563330.3,0.44921177,0.0018097537,0.0033455314
0.49962022,0.019513411,0.049753166,9552571.7,0.46779939,0.0019342152,0.0039687608
0.50171643,0.019938834,0.050526728,9541619.5,0.48664067,0.0020677104,0.0045498382
0.50388063,0.020368399,0.051282161,9530468.5,0.5056622,0.0022100028,0.0050261179
0.50611502,0.020816243,0.052018669,9519118.5,0.52478773,0.0023591781,0.0052491921
0.50842189,0.021277741,0.052736275,9507568,0.54394505,0.002512864,0.0051296354
0.51080357,0.021752544,0.053433923,9495819.1,0.56304832,0.0026736257,0.0046624866
0.51326249,0.022245213,0.054108027,9483875.9,0.58198117,0.0028455962,0.0039337719
0.51580115,0.022757086,0.054754815,9471753.9,0.60062183,0.0030234137,0.0032026404
0.51842213,0.023288254,0.055372781,9459479.9,0.61884714,0.0032124173,0.0026818743
0.52112808,0.023840553,0.055958082,9447052.4,0.63640387,0.0034163226,0.0023085497
0.52392176,0.024410829,0.056502612,9434409.4,0.65279695,0.0036281992,0.0019704745
0.52680601,0.024979487,0.056998348,9421499.5,0.66741449,0.0038459518,0.0016740613
0.52978375,0.025525882,0.057438448,9408351.3,0.67961354,0.0040760805,0.0014146249
0.53285801,0.026054131,0.057817494,9395010.5,0.68887291,0.0043200739,0.0011711968
0.53603191,0.026582882,0.058130468,9381490.2,0.69475914,0.0045743424,0.00092042005
0.53930867,0.027134144,0.058369785,9367813.8,0.69670484,0.00483822,0.00066105464
0.54269161,0.027724656,0.058534282,9354021.6,0.69482119,0.0051075994,0.00043558242
0.54618416,0.028262507,0.058631202,9340103.5,0.68988118,0.0053906213,0.00026156906
0.54978986,0.028674765,0.058662503,9325991.6,0.68215027,0.0056869465,0.00014478533
0.55351238,0.029031311,0.058623986,9311691.7,0.67145817,0.0059915439,8.5666616e-05
0.55735547,0.029380946,0.058513745,9297274.5,0.65770672,0.0063075937,7.3609117e-05
0.56132304,0.029715048,0.05833034,9282751.9,0.64076204,0.0066311559,0.00012132402
0.5654191,0.030044114,0.058069679,9268066.7,0.6203563,0.0069599173,0.00022229028
0.5696478,0.030395816,0.057726763,9253221,0.59623504,0.0072942003,0.00037103481
0.57177482,0.030580351,0.057517883,9245897.1,0.58263982,0.0074569416,0.00045394138
0.5740137,0.030774197,0.057297133,9238328.3,0.56836527,0.0076281312,0.00054245431
0.5785212,0.031173713,0.056778488,9223302.4,0.53681824,0.0079624647,0.00070571173
0.58317462,0.031589911,0.05617098,9208058.7,0.50180434,0.0083049476,0.00085228976
0.58797864,0.0320196,0.055476434,9192542,0.46374528,0.0086533739,0.0009783315
0.59293814,0.032460794,0.05469839,9176488.7,0.4231762,0.0090029762,0.0011042851
0.59805811,0.032912876,0.053841778,9159819.5,0.38073314,0.0093561916,0.0012486631
0.60334372,0.033379444,0.052913859,9142780,0.33715235,0.009711462,0.0014155281
