y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
9.3812947e-33,0,0,0,0,0,0
1.4086802e-32,0,0,0,0,0,0
0.00048240845,7.7598337e-05,-2.3729641e-08,-2.7208373e-17,-0.0042722002,2.5929279e-06,-1.8960487e-17
0.00098049384,0.00023587555,2.2889682e-06,-2.6810679e-24,-0.0085456431,1.0687266e-05,-1.9163635e-24
0.0014947656,0.00047995702,6.3546075e-06,4.0048975e-24,-0.012841967,2.4098057e-05,2.8515674e-24
0.0020257498,0.00081802229,1.2340157e-05,-8.5770127e-26,-0.01714731,4.2984441e-05,-6.1760959e-26
0.0025739895,0.0012583981,2.0279284e-05,-8.1290546e-24,-0.021440112,6.7231546e-05,-5.8528174e-24
0.0031400454,0.0018090429,3.0403603e-05,-1.9268645e-23,-0.025684498,9.6727725e-05,-1.390615e-23
0.0037244966,0.0024777819,4.300007e-05,4.7530071e-26,-0.029826319,0.00013124433,1.0858211e-25
0.0043279408,0.0032723961,5.8177649e-05,-5.4709483e-24,-0.033795963,0.00017017458,-4.0270774e-24
0.0049509953,0.004200678,7.6072832e-05,-1.6688847e-23,-0.037518514,0.00021278625,-1.2210951e-23
0.0055942973,0.0052704551,9.6862114e-05,4.4909444e-26,-0.040925755,0.00025844006,3.3477839e-26
0.0062585048,0.0064894782,0.00012075092,-1.6615088e-23,-0.04396401,0.00030667883,-1.2429981e-23
0.0069442972,0.0078650609,0.00014792105,-2.7676956e-23,-0.046596544,0.00035723291,-2.0763364e-23
0.007652376,0.0094033935,0.00017852292,-1.1038326e-23,-0.048802628,0.00040994082,-8.3159205e-24
0.0083834654,0.011108477,0.00021271647,1.0627742e-23,-0.050575424,0.00046470851,8.0896647e-24
0.0091383131,0.012980671,0.00025063634,2.6553049e-23,-0.05191976,0.00052151118,2.0403768e-23
0.0099176913,0.01501494,0.00029236229,1.5951472e-23,-0.052850263,0.00058039826,1.233404e-23
0.010722397,0.017199082,0.00033793032,1.5424259e-23,-0.053390009,0.00064146548,1.2148717e-23
0.011553254,0.019512417,0.00038735944,1.5402693e-23,-0.053569575,0.00070481448,1.2131741e-23
0.012411111,0.02192561,0.00044075165,3.9723197e-26,-0.053426061,0.00077058443,4.0742275e-26
0.013296846,0.024402211,0.00049831572,4.2215145e-26,-0.053001643,0.00083888237,4.2667489e-26
0.014211364,0.026901988,0.00055992914,1.3572404e-23,-0.052341442,0.00090975206,1.1004516e-23
0.015155603,0.029385418,0.00062494236,8.7157566e-24,-0.051490854,0.00098323565,7.0391915e-24
0.016130526,0.031818056,0.00069268832,-2.1452875e-23,-0.050492703,0.0010593131,-1.7745746e-23
0.017137132,0.034173585,0.00076276819,-5.0664763e-24,-0.049384988,0.0011379171,-4.1648789e-24
0.018176449,0.036434952,0.00083496298,1.1540302e-23,-0.048199688,0.0012189858,9.6241396e-24
0.019249542,0.038593752,0.00090911225,7.9015522e-24,-0.046962418,0.001302464,6.6919336e-24
