y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0.44811458,0,0,0,0,0,0
0.44853881,-0.0012587993,0.00097116429,1.1489327e-21,-0.0017014846,0.0013207946,-5.0602403e-21
0.44897683,-0.0025560115,0.0019794672,3.8276849e-22,-0.0034371203,0.0026715351,-5.3327529e-21
0.44942908,-0.0039088532,0.0030358989,3.9084816e-22,-0.0052222978,0.0040625109,5.3059295e-24
0.44989601,-0.0053212456,0.0041429255,1.1555203e-21,-0.0070582224,0.0054947699,2.8922582e-22
0.45037812,-0.0067975464,0.0053004945,-1.809772e-21,-0.0089460535,0.0069692935,4.7600364e-21
0.45087588,-0.0083397678,0.0065117566,1.8392442e-21,-0.010886855,0.0084871335,-4.9409614e-21
0.45138982,-0.0099504759,0.0077793188,3.6187786e-21,-0.012881614,0.010049296,-9.7017145e-21
0.45192044,-0.011632423,0.0091056361,-2.1993348e-21,-0.014931257,0.011656624,9.6148218e-21
0.45246831,-0.013388359,0.010493231,-3.641677e-21,-0.017036553,0.013309931,1.0062986e-20
0.45303397,-0.015221083,0.011944624,4.1173722e-22,-0.019198159,0.01500999,-8.7470488e-21
0.453618,-0.017133367,0.01346236,2.1644255e-21,-0.021416628,0.016757493,-9.9630887e-21
0.454221,-0.019128049,0.01504878,-2.2294367e-21,-0.023692376,0.018553033,1.0188914e-20
0.45484359,-0.021207879,0.016706156,-1.176753e-21,-0.02602567,0.020397129,1.0538287e-20
0.4554864,-0.023375401,0.018436765,3.6719723e-21,-0.0284167,0.022290183,-7.3620743e-21
0.45615008,-0.025632979,0.02024271,8.5452807e-22,-0.030865539,0.024232569,-5.7345399e-21
0.45683532,-0.027982732,0.022125849,-9.4167934e-23,-0.033372152,0.026224596,-3.585101e-24
0.45754282,-0.030426362,0.024087805,-5.9523064e-22,-0.035936372,0.028266448,4.9208854e-21
0.45827329,-0.03296506,0.026129865,-1.4581679e-21,-0.038557755,0.030358133,1.9748519e-21
0.45902749,-0.035599402,0.028252828,8.7644501e-22,-0.041235501,0.032499393,-5.566028e-21
0.45980618,-0.038329308,0.030456681,-5.8013763e-22,-0.043968318,0.034689551,3.8708205e-21
0.46061016,-0.041153716,0.032740593,-1.2670555e-21,-0.046754071,0.0369273,4.9992525e-21
0.46144025,-0.044069895,0.035103379,2.4692526e-21,-0.049589499,0.03921044,-1.2445275e-20
0.46229729,-0.047073714,0.037542598,1.1007697e-21,-0.0524701,0.041535779,-4.3746651e-21
0.46318216,-0.050159632,0.040053965,-1.7968477e-21,-0.055390086,0.043899096,8.3381689e-21
0.46409577,-0.053320028,0.042631703,3.7897612e-24,-0.058342223,0.046295117,3.4847974e-23
0.46503904,-0.056544994,0.045268265,1.0523572e-21,-0.061318021,0.048717396,-3.8362073e-21
