y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
0,1e-10,1e-10,1535139.7,2.1064859e-35,0,0.069548045
0,1e-10,1e-10,1535139.7,2.1064859e-35,0,0.069548045
0.00048240845,6.137092e-08,4.7152973e-08,1535143.6,5.3575588e-16,2.0933734e-12,0.069547985
0.00098049384,4.9287065e-07,3.7867791e-07,1535147.4,2.8897506e-14,4.7930362e-11,0.069547847
0.0014947656,2.0590826e-06,1.5820304e-06,1535150.9,4.2737297e-13,4.1899517e-10,0.069547879
0.0020257498,5.9689949e-06,4.5861576e-06,1535153.8,3.2447373e-12,2.1701726e-09,0.069548173
0.0025739895,1.3839749e-05,1.0633703e-05,1535156.2,1.6434595e-11,8.113592e-09,0.069548749
0.0031400454,2.7714322e-05,2.1294673e-05,1535158.1,6.3512521e-11,2.4359636e-08,0.069549563
0.0037244966,5.0103078e-05,3.8498602e-05,1535159.4,2.0248503e-10,6.2574018e-08,0.069550515
0.0043279408,8.4031472e-05,6.4571932e-05,1535160.4,5.5926717e-10,1.431601e-07,0.069551494
0.0049509953,0.00013308177,0.00010227202,1535161.2,1.3821614e-09,2.9961462e-07,0.069552385
0.0055942973,0.00020141252,0.0001548067,1535161.6,3.1245412e-09,5.843222e-07,0.069553105
0.0062585048,0.00029373023,0.00022582232,1535161.8,6.5611877e-09,1.076014e-06,0.069553575
0.0069442972,0.00041517538,0.00031933479,1535161.9,1.2937223e-08,1.888951e-06,0.069553743
0.007652376,0.00057107328,0.00043956974,1535161.7,2.4133526e-08,3.1834929e-06,0.069553623
0.0083834654,0.00076649948,0.00059067505,1535161.5,4.2805678e-08,5.1769622e-06,0.069553213
0.0091383131,0.0010056376,0.00077628338,1535161.1,7.2418371e-08,8.1525794e-06,0.069552505
0.0099176913,0.0012909836,0.0009989469,1535160.5,1.1707243e-07,1.246301e-05,0.069551512
0.010722397,0.0016225716,0.0012595418,1535159.9,1.8103983e-07,1.8524508e-05,0.069550206
0.011553254,0.0019975046,0.0015568257,1535159.1,2.6803138e-07,2.6798937e-05,0.069548488
0.012411111,0.0024100632,0.0018873543,1535158.2,3.8040483e-07,3.7764559e-05,0.069546168
0.013296846,0.0028524641,0.0022458578,1535157.2,5.1862115e-07,5.1877997e-05,0.069542974
0.014211364,0.003316045,0.0026259843,1535156.1,6.811617e-07,6.9545742e-05,0.069538716
0.015155603,0.003792467,0.0030211722,1535154.9,8.649349e-07,9.1109719e-05,0.069533378
0.016130526,0.0042745844,0.0034253891,1535153.5,1.0659606e-06,0.00011684249,0.069527159
0.017137132,0.0047568478,0.0038335993,1535152,1.2802049e-06,0.00014693832,0.069520341
0.018176449,0.0052353155,0.0042419543,1535150.4,1.504383e-06,0.0001815282,0.069512997
0.019249542,0.0057074324,0.0046477444,1535148.5,1.7362663e-06,0.00022067434,0.06950479
0.020357507,0.0061717245,0.0050492097,1535146.6,1.9745377e-06,0.00026440451,0.069494888
0.021501477,0.0066275015,0.0054452733,1535144.4,2.2182914e-06,0.00031275201,0.069482684
0.022682624,0.0070746095,0.0058352474,1535142.1,2.4659974e-06,0.00036580464,0.069467806
0.023902154,0.0075132434,0.0062188082,1535139.5,2.7162482e-06,0.00042360102,0.069450089
0.025161316,0.0079438124,0.0065959439,1535136.7,2.9678012e-06,0.00048615097,0.069430153
0.026461397,0.0083668477,0.0069668292,1535133.7,3.2194181e-06,0.00055359664,0.069409101
0.027803728,0.008782941,0.0073319051,1535130.4,3.4717811e-06,0.00062588223,0.069388567
0.02918968,0.0091927054,0.0076917193,1535126.8,3.7262962e-06,0.00070302388,0.069370951
0.030620672,0.0095967502,0.0080467597,1535122.9,3.9835844e-06,0.00078510251,0.069358496
0.032098167,0.0099956664,0.0083974574,1535118.7,4.2438496e-06,0.00087224366,0.069350962
0.033623676,0.010390018,0.0087441833,1535114.1,4.5069616e-06,0.00096475969,0.069343108
0.03519876,0.01078034,0.0090873416,1535109.2,4.7727796e-06,0.0010625658,0.069330879
0.03682503,0.011167135,0.0094273923,1535103.8,5.0413753e-06,0.0011655631,0.069315979
0.03850415,0.011550874,0.0097648096,1535098.1,5.313188e-06,0.001273996,0.069300334
0.040237836,0.011931997,0.010100051,1535091.8,5.5888817e-06,0.0013877724,0.069285094
0.042027862,0.012310917,0.01043357,1535085.1,5.8692867e-06,0.0015066811,0.069271263
0.043876059,0.012688023,0.01076576,1535077.8,6.1548323e-06,0.0016310684,0.069257751
0.045784317,0.013063678,0.011096871,1535070,6.4451756e-06,0.0017614716,0.069242451
0.047754588,0.013438222,0.011427078,1535061.6,6.7395288e-06,0.0018979955,0.069224506
0.049788888,0.013811978,0.011756642,1535052.5,7.0373167e-06,0.0020402874,0.069203876
0.051889297,0.014185251,0.012086029,1535042.7,7.3395805e-06,0.002188283,0.069182321
0.054057963,0.014558331,0.012415492,1535032.2,7.6468631e-06,0.0023427312,0.069163738
0.056297104,0.014931493,0.012744947,1535020.8,7.9579262e-06,0.0025050569,0.069146681
0.058609012,0.015305,0.01307449,1535008.7,8.2722945e-06,0.0026747956,0.06912564
0.06099605,0.015679103,0.013404495,1534995.6,8.5907268e-06,0.0028502786,0.069098802
0.06346066,0.016054045,0.013735397,1534981.5,8.9144236e-06,0.0030312096,0.069064651
0.066005363,0.016430061,0.014067514,1534966.4,9.24417e-06,0.0032185656,0.069026247
0.068632762,0.016807376,0.01440103,1534950.2,9.5799474e-06,0.0034131376,0.068995344
0.071345544,0.017186213,0.014736144,1534932.8,9.9217388e-06,0.003614386,0.068979267
0.074146484,0.017566785,0.015073052,1534914,1.0269634e-05,0.0038226791,0.068974064
0.077038447,0.017949303,0.015411907,1534894,1.0623596e-05,0.0040389353,0.068970629
0.08002439,0.018333975,0.015752891,1534872.5,1.0983789e-05,0.0042620943,0.068960845
0.083107369,0.018721003,0.016096228,1534849.4,1.1350652e-05,0.0044920619,0.068942902
0.086290535,0.01911059,0.016442143,1534824.6,1.1724618e-05,0.0047284771,0.068921618
0.089577146,0.019502935,0.016790818,1534798.1,1.2105792e-05,0.0049722136,0.068902869
0.092970562,0.019898235,0.017142414,1534769.6,1.249426e-05,0.0052238228,0.068889166
0.096474255,0.020296689,0.017497157,1534739.1,1.2890496e-05,0.0054816752,0.068876573
0.10009181,0.020698494,0.017855253,1534706.5,1.3294835e-05,0.0057466578,0.068856296
0.10382692,0.021103849,0.018216797,1534671.5,1.3707025e-05,0.0060201089,0.068824015
0.10768342,0.021512954,0.018581959,1534634,1.4127196e-05,0.0063010491,0.068781594
0.11166523,0.021926008,0.018951016,1534593.9,1.4556091e-05,0.0065877519,0.068732262
0.11577645,0.022343213,0.019324218,1534551,1.499428e-05,0.0068801005,0.068680895
0.12002127,0.022764772,0.019701766,1534505,1.5442083e-05,0.0071799113,0.068630828
0.12440404,0.02319089,0.020083816,1534455.8,1.5899663e-05,0.0074877921,0.068581603
0.12892923,0.023621774,0.020470568,1534403.1,1.6367416e-05,0.0078010495,0.068531403
0.13360148,0.024057634,0.02086228,1534346.8,1.6845917e-05,0.0081196287,0.068478579
0.13842557,0.024498688,0.021259148,1534286.6,1.7335478e-05,0.0084448488,0.068422267
0.14340642,0.024945155,0.021661351,1534222.2,1.7836342e-05,0.0087759857,0.068361793
0.14854914,0.025397258,0.022069126,1534153.2,1.8349004e-05,0.0091124071,0.068296834
