y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.00048240845,-0.0029052316,-8.0718053e-07,-2.8862055e-24,-0.0021915737,-8.48727e-07,-2.6230791e-24
0.00098049384,-0.0057886539,-2.7618606e-06,-1.6540041e-24,-0.004358365,-3.016942e-06,-1.5134261e-24
0.0014947656,-0.0086655929,-6.312588e-06,0,-0.0065103486,-6.8387323e-06,0
0.0020257498,-0.011527978,-1.159766e-05,0,-0.0086409106,-1.2465972e-05,0
0.0025739895,-0.014367431,-1.8683792e-05,1.7958785e-24,-0.010743197,-1.9946321e-05,1.6592157e-24
0.0031400454,-0.017174986,-2.7761615e-05,1.8428398e-24,-0.012809457,-2.9469168e-05,1.7037945e-24
0.0037244966,-0.019940867,-3.899037e-05,-8.0368921e-25,-0.01483096,-4.1191893e-05,-7.4723995e-25
0.0043279408,-0.022654148,-5.2546807e-05,7.0563947e-25,-0.016797824,-5.5335216e-05,6.573031e-25
0.0049509953,-0.025302278,-6.8622142e-05,1.4990756e-24,-0.018698728,-7.2046891e-05,1.3916635e-24
0.0055942973,-0.027870491,-8.7409784e-05,-5.6612191e-26,-0.020520505,-9.121886e-05,-5.689697e-26
0.0062585048,-0.030341196,-0.00010910904,-1.6950518e-24,-0.022247744,-0.00011284546,-1.5940964e-24
0.0069442972,-0.032693473,-0.00013392126,-3.4140554e-24,-0.023862566,-0.00013716115,-3.2128425e-24
0.007652376,-0.034902933,-0.00016204396,-1.7189937e-24,-0.025344623,-0.00016431875,-1.6187355e-24
0.0083834654,-0.036942295,-0.00019366387,-9.0375233e-26,-0.02667162,-0.00019436634,-8.2562427e-26
0.0091383131,-0.038783085,-0.00022894892,-9.0707323e-26,-0.027820688,-0.0002273037,-8.2879473e-26
0.0099176913,-0.04039872,-0.00026803725,8.6702067e-26,-0.02877069,-0.00026335162,8.0384016e-26
0.010722397,-0.04176869,-0.0003110248,-2.8763075e-24,-0.029505236,-0.00030262402,-2.7913427e-24
0.011553254,-0.042882729,-0.00035795819,-7.4567101e-24,-0.030015632,-0.00034510238,-7.2647955e-24
0.012411111,-0.043743375,-0.00040883668,-1.5870679e-24,-0.030302863,-0.00039083443,-1.5387897e-24
0.013296846,-0.044365662,-0.00046362317,5.1930538e-25,-0.03037818,-0.00043965688,4.6591745e-25
0.014211364,-0.044774046,-0.00052226215,-2.2486061e-24,-0.030261799,-0.00049161052,-2.2492853e-24
0.015155603,-0.044997874,-0.00058469414,1.8652746e-25,-0.029979875,-0.00054678362,1.7609882e-25
0.016130526,-0.04506709,-0.00065086496,-4.3263824e-24,-0.029561371,-0.00060473844,-4.43621e-24
0.017137132,-0.045009238,-0.00072073209,-2.3254663e-24,-0.02903459,-0.00066516121,-2.3620508e-24
0.018176449,-0.04484795,-0.0007942673,2.0487108e-24,-0.028425039,-0.000728079,2.1111699e-24
0.019249542,-0.04460258,-0.00087145835,-1.6298325e-24,-0.027753269,-0.00079358201,-1.7080516e-24
0.020357507,-0.044288507,-0.00095230897,-3.2351394e-24,-0.02703399,-0.00086174944,-3.3951574e-24
0.021501477,-0.043917718,-0.0010368378,1.2761972e-24,-0.026280805,-0.00093245309,1.3563309e-24
0.022682624,-0.043499454,-0.0011250774,2.7202915e-24,-0.025503926,-0.0010062367,2.8728685e-24
0.023902154,-0.043040793,-0.0012170726,-1.0595126e-26,-0.024709361,-0.0010837034,5.2729137e-27
0.025161316,-0.042547132,-0.0013128795,1.5202017e-25,-0.02390008,-0.0011651836,1.773212e-25
0.026461397,-0.042022575,-0.0014125642,1.9012534e-24,-0.023074635,-0.0012509999,2.0025786e-24
0.027803728,-0.041470236,-0.001516202,1.8986873e-24,-0.02223763,-0.0013405012,1.999844e-24
0.02918968,-0.040892461,-0.0016238763,0,-0.021394106,-0.0014317089,0
0.030620672,-0.040291004,-0.0017356779,-1.9901872e-24,-0.02054191,-0.0015239261,-2.131798e-24
0.032098167,-0.039667157,-0.0018517052,-1.9517322e-24,-0.01968096,-0.0016193203,-2.0965532e-24
0.033623676,-0.039021849,-0.0019720627,1.6234183e-24,-0.018814455,-0.0017195386,1.7360378e-24
0.03519876,-0.038355719,-0.0020968617,3.0937333e-24,-0.017944752,-0.0018240482,3.3280335e-24
0.03682503,-0.037669174,-0.0022262191,3.2627516e-26,-0.017073923,-0.0019311407,5.3436388e-26
0.03850415,-0.036962433,-0.002360258,1.6684983e-24,-0.016202939,-0.0020419304,1.7945223e-24
0.040237836,-0.036235558,-0.0024991069,3.3271628e-24,-0.015328406,-0.0021566273,3.5811861e-24
0.042027862,-0.035488481,-0.0026429002,2.8437747e-24,-0.014444873,-0.0022724048,3.0556341e-24
0.043876059,-0.034721025,-0.0027917775,-2.6849482e-24,-0.013548401,-0.0023933173,-2.8586568e-24
0.045784317,-0.033932916,-0.002945884,-5.5093149e-24,-0.012639125,-0.0025198656,-5.8752694e-24
0.047754588,-0.033123797,-0.0031053703,2.2011979e-24,-0.011721116,-0.0026501654,2.3443344e-24
0.049788888,-0.032293234,-0.0032703926,4.8742834e-24,-0.010798298,-0.0027840362,5.1653494e-24
0.051889297,-0.031440726,-0.0034411122,2.3469522e-24,-0.0098690494,-0.0029208999,2.468954e-24
0.054057963,-0.030565709,-0.0036176962,1.678796e-24,-0.0089275007,-0.0030657677,1.7631384e-24
0.056297104,-0.029667559,-0.0038003169,-3.9558861e-25,-0.0079710674,-0.0032178796,-4.1749826e-25
0.058609012,-0.028745592,-0.0039891523,-2.2274553e-24,-0.0070004663,-0.0033771124,-2.3482849e-24
0.06099605,-0.027799071,-0.0041843859,3.995698e-24,-0.0060140208,-0.0035439522,4.1688914e-24
0.06346066,-0.026827202,-0.004386207,7.8771476e-24,-0.0050083734,-0.0037131245,8.2013554e-24
0.066005363,-0.025829136,-0.0045948103,4.1601805e-24,-0.0039802797,-0.0038874387,4.3217841e-24
0.068632762,-0.024803968,-0.0048103964,5.5781825e-25,-0.0029272068,-0.0040689684,5.8078652e-25
0.071345544,-0.023750738,-0.0050331717,7.3689578e-24,-0.0018483649,-0.0042563706,7.6628616e-24
0.074146484,-0.022668423,-0.0052633484,1.077035e-23,-0.00074517247,-0.00445232,1.121018e-23
0.077038447,-0.021555943,-0.0055011444,3.9512594e-24,0.00038038722,-0.0046575429,4.1206864e-24
0.08002439,-0.020412155,-0.005746784,2.6296783e-25,0.0015288925,-0.0048683122,2.781428e-25
0.083107369,-0.019235848,-0.0060004969,-1.9224587e-25,0.0027019947,-0.0050860266,-2.1489737e-25
0.086290535,-0.018025743,-0.0062625193,-7.0864923e-25,0.0039028243,-0.0053117803,-7.4952733e-25
0.089577146,-0.01678049,-0.006533093,-5.2334324e-25,0.0051327081,-0.0055434997,-5.3740796e-25
0.092970562,-0.015498659,-0.0068124662,5.0848811e-25,0.0063906459,-0.0057865791,5.2026683e-25
0.096474255,-0.014178741,-0.0071008928,5.1531314e-25,0.007679091,-0.0060389491,5.2724996e-25
0.10009181,-0.012819142,-0.0073986328,-6.9220893e-27,0.0090009322,-0.0062955429,-7.6603485e-27
0.10382692,-0.011418174,-0.0077059523,-7.9428552e-27,0.010358343,-0.006560704,-8.6494023e-27
