y,k,kMean,pPrime2Mean,kPrime2Mean,nutMean,pMean
9.3812947e-33,1e-10,1e-10,4129971.5,2.1064859e-35,0,0.061842437
1.4086802e-32,1e-10,1e-10,4129971.5,2.1064859e-35,0,0.061842437
0.00048240845,2.2075977e-08,2.291331e-07,4130031.1,2.6360262e-12,1.0168526e-11,0.061843193
0.00098049384,1.7727549e-07,1.8399163e-06,4130093.8,1.4212555e-10,2.3222311e-10,0.061844366
0.0014947656,7.406466e-07,7.6762151e-06,4130157.4,2.0931358e-09,2.0125961e-09,0.061845607
0.0020257498,2.1472818e-06,2.2144462e-05,4130221.3,1.5647849e-08,1.0212932e-08,0.061846693
0.0025739895,4.9797583e-06,5.0704987e-05,4130285.1,7.6207233e-08,3.6723303e-08,0.061847735
0.0031400454,9.975576e-06,9.8944139e-05,4130349.1,2.7222729e-07,1.0355155e-07,0.061848842
0.0037244966,1.8044429e-05,0.00017105953,4130413.6,7.609184e-07,2.4356443e-07,0.061850147
0.0043279408,3.0290162e-05,0.00026845831,4130478.8,1.7380089e-06,4.9881878e-07,0.061851696
0.0049509953,4.8035248e-05,0.00038960582,4130544.3,3.3638047e-06,9.1914119e-07,0.061853344
0.0055942973,7.284559e-05,0.00053131388,4130610.5,5.7026933e-06,1.5636778e-06,0.061854727
0.0062585048,0.00010655217,0.00069041643,4130677.6,8.7222784e-06,2.505413e-06,0.061855383
0.0069442972,0.00015126362,0.00086480109,4130745.4,1.2336425e-05,3.8366209e-06,0.061854866
0.007652376,0.00020936012,0.0010536206,4130814,1.6449635e-05,5.673474e-06,0.061852826
0.0083834654,0.00028345477,0.0012570303,4130883.4,2.0980627e-05,8.1592566e-06,0.061849028
0.0091383131,0.00037630383,0.0014757981,4130954.1,2.5867405e-05,1.1466496e-05,0.061843328
0.0099176913,0.00049064633,0.0017109573,4131026,3.1064079e-05,1.5798493e-05,0.061835646
0.010722397,0.00062896028,0.0019635227,4131099.3,3.6535955e-05,2.139022e-05,0.061825942
0.011553254,0.00079314373,0.0022342413,4131173.7,4.2255768e-05,2.8507659e-05,0.061814188
0.012411111,0.00098416582,0.0025233733,4131249.6,4.8202793e-05,3.7443966e-05,0.061800394
0.013296846,0.001201775,0.0028305001,4131326.8,5.4362325e-05,4.8510882e-05,0.061784608
0.014211364,0.0014443716,0.0031544173,4131405.7,6.072511e-05,6.2025256e-05,0.061766901
0.015155603,0.0017091199,0.0034931813,4131486.2,6.7287731e-05,7.8292508e-05,0.061747287
0.016130526,0.0019922951,0.0038443,4131568.7,7.4052632e-05,9.7590393e-05,0.061725708
0.017137132,0.0022897665,0.0042050137,4131653,8.1027256e-05,0.00012015675,0.061702078
0.018176449,0.002597478,0.0045725921,4131739.1,8.8222901e-05,0.00014618358,0.061676335
0.019249542,0.002911811,0.0049445701,4131826.5,9.5653218e-05,0.00017581745,0.061648451
0.020357507,0.0032297847,0.0053188829,4131914.9,0.0001033325,0.00020916469,0.061618397
0.021501477,0.0035491076,0.0056939153,4132005.6,0.00011127506,0.00024629956,0.061586042
0.022682624,0.0038681281,0.006068486,4132099.7,0.00011949514,0.00028727312,0.06155115
0.023902154,0.0041857346,0.0064417922,4132197.4,0.00012800691,0.00033212144,0.061513501
0.025161316,0.0045012418,0.0068133384,4132299.1,0.00013682419,0.00038087245,0.061473001
0.026461397,0.0048142847,0.0071828664,4132405.3,0.00014596036,0.00043355118,0.061429726
0.027803728,0.0051247297,0.0075502948,4132514.5,0.00015542842,0.00049018354,0.061383821
0.02918968,0.0054326042,0.0079156689,4132626.8,0.00016524095,0.00055079879,0.061335374
0.030620672,0.0057380448,0.0082791211,4132745.4,0.00017541005,0.00061543101,0.061284396
0.032098167,0.0060412588,0.0086408407,4132870.7,0.00018594728,0.00068411987,0.061230873
0.033623676,0.0063424968,0.0090010519,4133001.8,0.00019686359,0.00075691084,0.061174726
0.03519876,0.0066420341,0.0093599976,4133138.6,0.00020816937,0.00083385502,0.061115766
0.03682503,0.0069401579,0.0097179282,4133281.7,0.0002198744,0.0009150088,0.061053683
0.03850415,0.0072371583,0.010075094,4133430.9,0.00023198779,0.0010004278,0.060988104
0.040237836,0.0075333227,0.010431745,4133586.9,0.00024451789,0.0010901579,0.060918796
0.042027862,0.0078289328,0.010788124,4133750,0.0002574722,0.0011842591,0.060845711
0.043876059,0.0081242622,0.011144468,4133920.5,0.00027085738,0.0012828099,0.060768864
0.045784317,0.0084195752,0.011500999,4134098.4,0.00028467915,0.001385888,0.060688262
0.047754588,0.0087151271,0.011857924,4134284,0.00029894205,0.0014935751,0.06060385
0.049788888,0.0090111635,0.01221544,4134478.2,0.00031364939,0.0016059566,0.060515518
0.051889297,0.0093079211,0.012573724,4134681.3,0.0003288032,0.0017231189,0.060423283
0.054057963,0.0096056282,0.012932945,4134893,0.00034440439,0.0018451492,0.06032718
0.056297104,0.0099045052,0.013293255,4135114.1,0.00036045267,0.0019721359,0.06022728
0.058609012,0.010204765,0.013654798,4135345.7,0.00037694632,0.0021041668,0.060123464
0.06099605,0.010506615,0.014017705,4135587.1,0.00039388208,0.0022413292,0.060015452
0.06346066,0.010810256,0.014382102,4135840.7,0.00041125522,0.0023837106,0.059902789
0.066005363,0.011115884,0.014748101,4136111,0.00042905953,0.002531398,0.05978495
0.068632762,0.011423691,0.015115808,4136392.6,0.00044728707,0.0026844767,0.059661494
0.071345544,0.011733864,0.015485316,4136682.2,0.0004659279,0.0028430297,0.059532205
0.074146484,0.012046589,0.01585671,4136983.9,0.00048497012,0.0030071371,0.059396934
0.077038447,0.012362048,0.016230071,4137309.6,0.00050439971,0.0031768765,0.059255623
0.08002439,0.012680421,0.016605473,4137650.2,0.00052420047,0.0033523221,0.059108219
0.083107369,0.013001888,0.016982992,4137989.5,0.00054435393,0.0035335442,0.05895482
0.086290535,0.013326626,0.017362695,4138355.8,0.00056483907,0.0037206087,0.058795589
0.089577146,0.013654813,0.017744648,4138753.9,0.00058563166,0.0039135783,0.058630706
0.092970562,0.013986628,0.018128906,4139139.8,0.00060670386,0.0041125092,0.058460396
0.096474255,0.014322254,0.018515516,4139491.1,0.00062802393,0.0043174504,0.058284853
0.10009181,0.014661871,0.018904516,4139869.6,0.00064955548,0.0045284447,0.058103815
0.10382692,0.015005655,0.019295937,4140321.7,0.00067125701,0.0047455281,0.057917079
0.10768342,0.015353783,0.019689795,4140799.9,0.0006930813,0.0049687288,0.057724562
0.11166523,0.01570643,0.020086096,4141274.7,0.00071497442,0.005198065,0.05752615
0.11577645,0.016063776,0.020484829,4141780.5,0.00073687483,0.0054335457,0.057321202
0.12002127,0.016426002,0.020885971,4142331.4,0.00075871241,0.0056751697,0.057109571
0.12440404,0.016793289,0.021289479,4142894.9,0.00078040767,0.0059229254,0.056892079
0.12892923,0.017165823,0.021695294,4143387,0.000801871,0.0061767908,0.056669813
0.13360148,0.017543789,0.022103341,4143590.9,0.0008230016,0.0064367312,0.056443825
0.13842557,0.01792738,0.022513521,4143295.9,0.00084368596,0.0067026982,0.05621437
0.14340642,0.018316788,0.022925706,4142667.7,0.00086379594,0.0069746283,0.055980527
0.14854914,0.018712208,0.023339764,4141962.7,0.00088319036,0.007252444,0.055741229
0.15385898,0.019113841,0.023755599,4141216.5,0.00090172064,0.0075360572,0.055496655
0.15934138,0.019521889,0.024173124,4140427.8,0.00091923297,0.0078253674,0.055247105
0.16500194,0.019936558,0.024592067,4139592.9,0.00093554338,0.0081202458,0.054993021
0.17084645,0.020358058,0.025012002,4138708,0.00095042187,0.0084205374,0.054734874
0.17688089,0.020786599,0.025432577,4137768.4,0.0009636186,0.0087260745,0.054473295
0.18311143,0.021222395,0.025853457,4136769.4,0.00097488061,0.0090366727,0.05420898
0.18954445,0.021665662,0.026274338,4135705.6,0.00098399089,0.0093521283,0.053942753
0.19618653,0.022116617,0.026694806,4134571.3,0.00099068813,0.0096722129,0.053675579
0.20304445,0.022575476,0.027114263,4133360.5,0.00099463011,0.0099966692,0.053408499
0.21012524,0.023042458,0.027532133,4132066.4,0.00099550749,0.010325214,0.053142738
0.21743614,0.023517782,0.027947832,4130681.8,0.0009930344,0.01065754,0.052879795
0.22498461,0.024001664,0.028360704,4129199.1,0.00098692073,0.01099331,0.052621207
0.23277839,0.024494318,0.028770068,4127609.8,0.00097689814,0.011332165,0.052368397
0.24082545,0.024995957,0.029175095,4125905,0.00096268709,0.011673706,0.052122966
0.24913402,0.025506786,0.029574969,4124074.8,0.00094404813,0.012017515,0.051887643
0.25771259,0.026027006,0.029968952,4122108.9,0.00092083513,0.012363146,0.051665848
0.26656994,0.026556807,0.030356217,4119995.7,0.00089295516,0.012710117,0.051460696
0.27571513,0.027096369,0.030735953,4117722.8,0.00086039017,0.013057919,0.051274663
0.28515751,0.027645855,0.03110741,4115276.5,0.00082323228,0.013406008,0.051109966
0.29490674,0.028205412,0.031469985,4112642.7,0.00078171526,0.013753788,0.050969277
0.3049728,0.028775165,0.031823307,4109806.1,0.00073623627,0.014100542,0.050855282
0.31536597,0.029355209,0.032167234,4106750,0.0006873148,0.014445594,0.050770215
0.3260969,0.02994561,0.032501764,4103456.3,0.00063554312,0.014788336,0.05071616
0.33717655,0.030546395,0.03282707,4099905.5,0.00058161925,0.015127875,0.050695326
0.34861625,0.031157545,0.033143566,4096077,0.00052637465,0.015463315,0.050709786
0.36042772,0.031778989,0.033451941,4091948.6,0.00047075038,0.015794001,0.050761379
0.37262303,0.032410593,0.033753249,4087496.3,0.00041575496,0.016119211,0.05085161
0.38521464,0.033052152,0.034048946,4082694.4,0.0003624115,0.016438265,0.050981643
0.39821546,0.033703373,0.034340888,4077515.4,0.00031170416,0.016750646,0.05115211
0.41163876,0.034363865,0.034631333,4071929.8,0.00026452704,0.017055854,0.051362848
0.42549828,0.035033117,0.034922948,4065906.2,0.00022163629,0.017353385,0.051612519
0.4398082,0.035710491,0.035218803,4059410.4,0.00018360745,0.017642862,0.051898462
0.45458315,0.036395201,0.035522339,4052405.8,0.00015080142,0.017924053,0.052216851
0.46983824,0.037086287,0.035837279,4044853.5,0.00012334307,0.018196829,0.052562755
0.48558908,0.037782596,0.036167471,4036712.3,0.00010111588,0.018461174,0.052930177
0.50185179,0.038482748,0.036516646,4027938.1,8.3776679e-05,0.018717186,0.053312318
0.50880969,0.038773773,0.036670588,4024022.8,7.8402733e-05,0.018819867,0.053473677
0.51864298,0.039185255,0.03688831,4018522.3,7.0801858e-05,0.018965054,0.053702979
