y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0.44811458,0,0,0,0,0,0
0.44853881,6.0252509e-06,-4.6625017e-06,8.3837403e-23,3.6166705e-06,-5.2293386e-23,1.6201618e-37
0.44897683,2.0170052e-05,-1.5656612e-05,9.0937171e-23,1.2163504e-05,-5.3463818e-23,4.5550713e-37
0.44942908,4.3563923e-05,-3.3845951e-05,-1.3108547e-24,2.63067e-05,1.3197415e-24,5.7007688e-37
0.44989601,7.6156944e-05,-5.9198309e-05,-8.7371033e-24,4.6028283e-05,2.7052535e-24,2.7645379e-37
0.45037812,0.00011790358,-9.1682468e-05,-2.3577898e-22,7.1307754e-05,1.7281869e-22,1.1132355e-37
0.45087588,0.00016875129,-0.0001312583,3.1353808e-22,0.00010211497,-2.3316578e-22,5.3043628e-37
0.45138982,0.0002286211,-0.00017788142,5.4912402e-22,0.00013842934,-4.0585004e-22,4.1898431e-37
0.45192044,0.00029744034,-0.00023150138,-6.6268639e-22,0.00018021715,4.9261597e-22,1.9149688e-37
0.45246831,0.00037512742,-0.00029206437,-7.003327e-22,0.00022744495,5.2241732e-22,3.7200428e-37
0.45303397,0.00046158463,-0.00035950545,6.9277314e-22,0.0002800721,-5.1746684e-22,3.6134946e-37
0.453618,0.00055670296,-0.0004337455,7.9198663e-22,0.00033804234,-5.92699e-22,1.9110642e-37
0.454221,0.00066034788,-0.00051469182,-8.9467506e-22,0.00040129416,6.7181081e-22,1.7069476e-37
0.45484359,0.0007723511,-0.00060222652,-9.1066551e-22,0.00046974692,6.82983e-22,3.0291515e-37
0.4554864,0.00089248836,-0.00069618616,6.9324768e-22,0.00054328355,-5.1876977e-22,2.4080115e-37
0.45615008,0.0010204472,-0.00079633345,5.2805167e-22,0.00062172555,-3.9655108e-22,2.3253617e-37
0.45683532,0.0011557792,-0.00090232613,2.624624e-24,0.00070481245,-1.6721335e-24,2.610088e-37
0.45754282,0.0012978498,-0.0010136761,-4.9388347e-22,0.00079217088,3.7024678e-22,1.8785549e-37
0.45827329,0.0014457851,-0.0011297109,-1.8841348e-22,0.00088328474,1.383325e-22,1.2234926e-37
0.45902749,0.0015984349,-0.0012495358,5.6895764e-22,0.00097746009,-4.2450278e-22,8.5194451e-38
0.45980618,0.0017543561,-0.0013720294,-4.2076043e-22,0.0010738271,3.147623e-22,7.7902287e-38
0.46061016,0.0019118678,-0.0014958866,-5.3370901e-22,0.0011713753,3.9623648e-22,1.4789278e-37
0.46144025,0.0020691481,-0.0016196938,1.3992791e-21,0.0012690099,-1.0363597e-21,3.1723436e-37
0.46229729,0.0022243578,-0.0017420218,4.7255275e-22,0.0013656225,-3.524469e-22,3.061881e-37
0.46318216,0.0023757802,-0.0018615244,-9.5922739e-22,0.0014601616,7.0559107e-22,8.7096985e-38
0.46409577,0.0025219257,-0.0019770359,-2.8601874e-24,0.0015517172,2.3475225e-24,8.0716892e-39
