y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.00048240845,1.7302979e-05,-9.7976404e-09,-1.9468713e-28,2.1690303e-11,2.0680801e-29,2.7103181e-46
0.00098049384,5.9166844e-05,-4.92586e-08,2.8069276e-28,1.0868423e-10,1.0732676e-29,2.7526774e-46
0.0014947656,0.00012992384,-1.5280576e-07,-3.3066939e-28,4.4777099e-10,7.2599922e-30,2.1607522e-46
0.0020257498,0.00023048719,-3.5824316e-07,-3.7403273e-29,1.3633489e-09,-2.7575845e-29,5.1891314e-46
0.0025739895,0.00036172751,-7.0730964e-07,3.7392872e-27,3.3384671e-09,-9.2552009e-29,7.8485489e-46
0.0031400454,0.0005244545,-1.2462176e-06,7.529925e-27,7.0517036e-09,-1.4933804e-28,7.199079e-46
0.0037244966,0.00071938825,-2.0244546e-06,1.0552867e-26,1.3398477e-08,-2.2909343e-28,5.758002e-46
0.0043279408,0.00094711075,-3.0971599e-06,1.3258199e-27,2.3518421e-08,4.5949345e-29,5.5523096e-46
0.0049509953,0.0012079877,-4.523542e-06,-3.5038535e-27,3.8825556e-08,2.6114904e-28,7.6999093e-46
0.0055942973,0.0015020505,-6.3655051e-06,5.0508283e-27,6.1029003e-08,7.3150165e-29,9.1022697e-46
0.0062585048,0.0018288318,-8.6864066e-06,2.9221832e-26,9.2153374e-08,-4.9534757e-28,1.372884e-45
0.0069442972,0.0021871593,-1.1549289e-05,2.5488846e-26,1.3454389e-07,-4.9139541e-28,9.0390139e-46
0.007652376,0.0025749302,-1.5014196e-05,1.8419951e-26,1.9086206e-07,-5.1726614e-28,2.3645082e-46
0.0083834654,0.0029889163,-1.9134076e-05,1.8425261e-26,2.6405621e-07,-5.1747824e-28,2.3664472e-46
0.0091383131,0.0034246693,-2.3951531e-05,8.4979728e-29,3.5735521e-07,-3.5238308e-30,1.0753811e-50
0.0099176913,0.0038765945,-2.9495838e-05,-5.7383553e-26,4.7428162e-07,1.7165637e-27,5.3144778e-46
0.010722397,0.0043382207,-3.5777572e-05,-5.1434475e-26,6.1852791e-07,1.0222658e-27,1.6303891e-45
0.011553254,0.004802629,-4.2786806e-05,-6.2904782e-26,7.9389951e-07,1.4483959e-27,1.5678138e-45
0.012411111,0.0052629358,-5.0499391e-05,-6.8911505e-26,1.0043438e-06,2.1461919e-27,4.6808008e-46
0.013296846,0.0057127175,-5.8878727e-05,-7.2945858e-26,1.2535344e-06,2.4056237e-27,6.211293e-46
0.014211364,0.0061463016,-6.7879367e-05,3.2279119e-26,1.5446224e-06,-1.3401954e-27,1.1208289e-45
0.015155603,0.0065589208,-7.7452146e-05,8.0529649e-26,1.8808235e-06,-2.6463563e-27,6.0617246e-46
0.016130526,0.0069467704,-8.7536003e-05,-9.035239e-27,2.2657196e-06,-1.4020312e-28,8.5399446e-46
0.017137132,0.0073070164,-9.8061373e-05,-1.2780472e-25,2.7028545e-06,3.7023616e-27,1.8303838e-45
0.018176449,0.0076377771,-0.00010896165,7.5853476e-26,3.195624e-06,-3.884422e-27,2.495829e-45
0.019249542,0.0079380863,-0.00012017449,2.1883837e-25,3.7474034e-06,-8.8051881e-27,1.4094466e-45
0.020357507,0.0082078293,-0.00013164364,1.6324969e-25,4.3615629e-06,-6.5894981e-27,1.5714149e-45
0.021501477,0.0084476457,-0.00014332056,2.0142582e-25,5.041548e-06,-9.6636591e-27,3.6966676e-45
0.022682624,0.0086588058,-0.00015516452,-1.2712802e-25,5.790936e-06,4.0043726e-27,3.0076666e-45
0.023902154,0.008843069,-0.00016714434,-1.6542159e-25,6.6134965e-06,7.0823277e-27,8.8438579e-46
0.025161316,0.0090025334,-0.00017923904,-3.1622003e-26,7.5132703e-06,3.0571881e-27,7.1381093e-45
0.026461397,0.0091394903,-0.00019143532,9.9164143e-26,8.4945677e-06,-4.2502412e-27,1.2409031e-44
0.027803728,0.0092562933,-0.00020372742,-5.8585566e-26,9.5620009e-06,2.9331768e-27,6.1030817e-45
0.02918968,0.0093552477,-0.00021611805,-1.8948781e-25,1.0720517e-05,1.0227599e-26,8.2153803e-46
0.030620672,0.0094385314,-0.00022861316,1.9315345e-28,1.1975483e-05,-1.2722938e-29,3.2942441e-51
0.032098167,0.0095081411,-0.00024122085,0,1.3332759e-05,0,0
0.033623676,0.0095658639,-0.00025395272,1.6235537e-25,1.4798606e-05,-1.3853305e-26,5.2834527e-45
0.03519876,0.0096132692,-0.00026681933,7.5704734e-26,1.6379717e-05,-7.2775191e-27,5.9381869e-45
0.03682503,0.0096517141,-0.00027983092,3.5737142e-25,1.8083256e-05,-2.2454117e-26,5.286371e-45
0.03850415,0.0096823611,-0.00029300109,7.3043509e-25,1.9916923e-05,-5.1441555e-26,6.8352388e-45
0.040237836,0.0097062048,-0.00030634305,2.8572221e-25,2.1889013e-05,-2.2368953e-26,2.2100392e-45
0.042027862,0.0097240991,-0.00031986789,0,2.4008359e-05,0,0
0.043876059,0.0097367706,-0.00033358742,-1.5020357e-28,2.6284309e-05,1.3953748e-29,1.9400589e-51
0.045784317,0.0097448338,-0.00034751224,-4.6197556e-30,2.8726843e-05,-7.4534866e-32,3.7914542e-51
0.047754588,0.0097488109,-0.00036165089,-1.1393048e-26,3.13467e-05,-7.7686734e-28,3.1213113e-45
0.049788888,0.0097491459,-0.00037601338,2.2257853e-25,3.415526e-05,-2.3886598e-26,4.6160468e-45
0.051889297,0.0097462174,-0.00039060991,5.8961357e-25,3.716466e-05,-5.1801399e-26,2.4366264e-44
0.054057963,0.0097403495,-0.00040545052,2.3540985e-25,4.0387789e-05,-1.1856242e-26,3.1612593e-44
0.056297104,0.0097318215,-0.00042054468,-4.3241524e-25,4.3838249e-05,4.7264404e-26,1.2310335e-44
0.058609012,0.009720874,-0.00043589871,-1.3445622e-25,4.7530595e-05,1.8325402e-26,8.0373092e-45
0.06099605,0.009707715,-0.00045152085,1.7328362e-25,5.1480358e-05,-1.1615697e-26,4.5231893e-45
0.06346066,0.0096925248,-0.00046741992,2.7303391e-25,5.5703963e-05,-2.9421316e-26,5.0863418e-45
0.066005363,0.0096754595,-0.00048360162,2.7174857e-25,6.0218897e-05,-2.9252454e-26,5.0998556e-45
0.068632762,0.0096566544,-0.00050007192,-2.5572232e-25,6.5043739e-05,2.9682489e-26,4.5099393e-45
0.071345544,0.0096362279,-0.00051683649,-2.5415688e-25,7.0198155e-05,2.9465373e-26,4.5226943e-45
0.074146484,0.0096142831,-0.0005338995,-3.4703156e-25,7.5703011e-05,4.9245989e-26,1.5300382e-44
0.077038447,0.0095909101,-0.00055126577,-3.4700695e-25,8.1580547e-05,4.9197416e-26,1.5298828e-44
0.08002439,0.0095661888,-0.00056894004,1.9121241e-26,8.7854438e-05,-3.5431195e-27,2.1757816e-44
0.083107369,0.0095401894,-0.00058692598,4.5886845e-25,9.4549703e-05,-6.4492131e-26,3.5124538e-44
0.086290535,0.0095129733,-0.00060522696,2.2513684e-25,0.00010169287,-1.7966732e-26,2.9412194e-44
0.089577146,0.0094845924,-0.00062384614,-8.6399915e-25,0.00010931216,1.4453503e-25,2.4577333e-44
