y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
1.0002443,0,0,0,0,0,0
1.0002443,0,0,0,0,0,0
1.0005678,0.0081103529,2.7845808e-05,-1.1722355e-22,0.0015909657,7.0116545e-23,7.0959735e-39
1.0009018,0.023758269,0.00010559081,-1.1346668e-22,0.0032099889,-1.3630291e-22,1.3426575e-38
1.0012466,0.043060178,0.00021085479,-1.1568554e-22,0.0041473257,-2.7378405e-22,1.314209e-38
1.0016026,0.060089491,0.00031414211,1.0988492e-22,0.0040324133,2.3438003e-22,2.3137817e-38
1.0019702,0.072348683,0.00041557937,8.5910363e-23,0.0038844401,1.3660655e-22,2.5255944e-38
1.0023498,0.080582915,0.00052146306,4.3944958e-23,0.0037105293,2.7656457e-23,1.9927265e-38
1.0027416,0.086143797,0.00061067084,-3.790503e-23,0.003562582,3.6835553e-23,2.5824684e-38
1.0031463,0.09001411,0.00066109856,-1.2200273e-22,0.0034456244,-1.4437793e-22,1.6029256e-38
1.003564,0.092793743,0.00064801233,1.2218513e-22,0.0035329256,1.0000899e-22,7.2110742e-39
1.0039954,0.094822079,0.0005790628,-9.9870884e-23,0.003940716,-1.7159554e-23,7.6569027e-39
1.0044407,0.096330344,0.00050332801,-9.1157822e-24,0.0044937237,1.7777546e-23,8.0722368e-39
1.0049006,0.097504782,0.00043665563,1.3263711e-22,0.0049111866,4.2310722e-23,7.5392654e-39
1.0053753,0.098424532,0.00037380557,-1.5118602e-22,0.005194933,-1.0636356e-22,8.217952e-39
1.0058655,0.099077417,0.00033508855,-7.3184025e-23,0.0055385262,-5.4142698e-23,7.1108284e-39
1.0063717,0.09945363,0.00025495804,2.9332567e-23,0.0060143687,-1.8343588e-22,3.8804017e-39
1.0068943,0.099613957,0.00014768908,6.1716421e-23,0.0063813308,2.6024314e-22,7.9627501e-39
1.0074338,0.099588185,0.00010961976,6.8033145e-23,0.0064132951,1.6514272e-22,9.2587782e-39
1.0079909,0.09931295,8.48038e-05,-6.4102998e-23,0.0063276034,-2.8607059e-22,3.9803532e-39
1.0085661,0.098802598,2.125575e-05,-4.3186151e-24,0.0062826621,1.7158775e-22,3.6431442e-39
1.00916,0.098147397,-1.0140982e-05,1.7668479e-23,0.0060808135,2.7942423e-23,3.2905829e-39
1.0097732,0.097357277,1.2239121e-05,2.2308171e-23,0.0057190424,-1.0190774e-23,2.9967649e-39
1.0104064,0.09636878,3.7847865e-05,1.4461906e-23,0.0053756573,1.3158151e-22,3.0402894e-39
1.0110601,0.095153056,4.766206e-05,-3.7880846e-23,0.0050442982,-1.7094602e-22,1.8266159e-39
1.011735,0.093729122,8.8206138e-05,-2.5946387e-23,0.0046031197,-1.3280304e-22,7.9462397e-40
1.0124319,0.092134824,0.00018484855,1.7119739e-23,0.0040344102,-9.8316185e-23,5.4839668e-40
1.0131514,0.090356671,0.00025178142,1.9807471e-23,0.0034912594,-9.5335261e-23,1.3400959e-39
1.0138943,0.088281859,0.00027711946,-1.5040213e-23,0.003068733,1.0271745e-22,4.046869e-39
1.0146613,0.085935242,0.00028137605,-4.5680531e-24,0.0027667326,9.2535543e-23,4.2650591e-39
1.0154533,0.083544672,0.00028292529,2.1242418e-23,0.0025612302,-4.4230832e-23,2.1828098e-39
1.016271,0.081183532,0.00030667004,3.2751252e-23,0.0024237843,-8.2451834e-23,2.1687783e-39
1.0171153,0.078744509,0.00031687613,-4.5573685e-25,0.0023147016,-2.112582e-24,1.4545904e-39
1.017987,0.076142835,0.00032506345,-2.5980754e-23,0.0021991124,5.972818e-23,1.2205834e-39
1.0188871,0.073347293,0.00038342639,-1.0931915e-23,0.0021329848,3.4922568e-23,1.66338e-39
1.0198164,0.070443371,0.00046476465,-2.2944706e-23,0.0021279371,2.7918273e-23,1.3722023e-39
1.0207759,0.067644457,0.00053010783,7.0606056e-25,0.002128365,2.8125169e-24,1.2606651e-39
1.0217666,0.06505408,0.000594706,-2.0845005e-23,0.0021152744,1.24016e-23,2.5131522e-39
1.0227894,0.062634641,0.00065164718,-4.6925528e-23,0.002104607,3.0321746e-23,1.9592937e-39
1.0238456,0.060345739,0.00071772206,2.7109506e-24,0.0020981376,-1.1509553e-23,7.4413428e-40
1.024936,0.058137559,0.0007993592,1.5216319e-23,0.002088626,-2.2820625e-23,5.0807298e-40
1.0260619,0.056014268,0.00086974916,5.7063218e-24,0.002097876,-7.5741587e-24,4.4378709e-40
1.0272243,0.054012642,0.00095043963,-4.6226036e-24,0.0021195359,8.4850946e-24,2.1056774e-39
1.0284246,0.052117046,0.0010509387,-4.3772714e-24,0.0021512887,9.1471939e-24,2.0507403e-39
1.0296638,0.050289117,0.0011528465,1.3014895e-23,0.0021923999,-1.0487338e-23,5.4600838e-40
1.0309433,0.04851578,0.001242306,1.1047592e-24,0.0022434031,1.1101051e-25,3.047315e-40
1.0322644,0.046831887,0.0013154413,-5.9595758e-24,0.0023025288,3.6893025e-24,1.476073e-40
1.0336284,0.04525717,0.0013772729,-5.4579503e-24,0.0023609565,3.389025e-24,5.110473e-40
1.0350368,0.043724848,0.0014376928,1.8697132e-24,0.0024142698,7.2678259e-25,1.5878051e-39
1.0364909,0.042171119,0.0014947337,7.1241657e-24,0.0024701705,-2.9870416e-24,1.0768698e-39
1.0379923,0.040601302,0.0015400607,-4.5165861e-24,0.0025379094,-4.6285989e-24,3.1403748e-40
1.0395424,0.039049425,0.0015816742,3.0762152e-24,0.0026122403,-4.1019953e-25,9.3485396e-40
1.041143,0.037535797,0.0016200201,1.2270877e-24,0.0026904761,1.7838341e-25,1.2031324e-39
1.0427955,0.036052805,0.0016513215,-2.2777542e-24,0.0027687073,2.9082645e-25,1.0391314e-39
1.0445018,0.034578332,0.0016637815,2.7436387e-24,0.0028473908,4.7087694e-25,8.8355481e-40
1.0462635,0.033111066,0.0016608499,-3.0116296e-24,0.0029286462,-9.9313602e-25,6.5276092e-40
1.0480825,0.031673573,0.0016491343,-2.0115916e-24,0.0030135959,2.8657428e-24,3.4427877e-40
1.0499605,0.03027833,0.0016215906,-4.1159799e-26,0.003109335,-2.1017606e-24,2.9482767e-40
1.0518996,0.028921665,0.0015812407,-8.1885124e-25,0.0032126323,-3.2960491e-25,2.3927877e-40
1.0539017,0.027591405,0.001535154,-3.6843554e-24,0.003311244,4.210564e-24,1.3887093e-40
1.0559689,0.026277972,0.0014774252,7.2192144e-24,0.0034126553,-2.2228348e-24,7.7634989e-40
1.0581033,0.02497713,0.0013974374,4.8083849e-24,0.003530407,-3.0685915e-25,1.0190768e-39
1.060307,0.023683349,0.0013087995,-5.4295546e-24,0.0036557796,2.5625847e-24,4.6009126e-40
1.0625823,0.022393041,0.0012182894,6.1089228e-25,0.0037839297,-1.8269449e-24,1.8504185e-40
1.0649316,0.021101556,0.0011194317,-2.6943873e-25,0.0039192142,1.269554e-25,8.4920837e-41
1.0673572,0.019809056,0.001017561,-2.1612583e-24,0.0040572313,5.7728207e-25,7.9173313e-41
1.0698616,0.018520192,0.0009185048,3.523707e-24,0.0041920523,7.4452432e-25,1.8071158e-40
1.0724475,0.01724335,0.00081746945,1.0966841e-24,0.0043256498,-2.1673858e-25,2.4319313e-40
1.0751173,0.015990485,0.00070717828,5.7458043e-25,0.0044634939,-2.2710446e-25,1.9350403e-40
1.077874,0.01477105,0.00058536196,-3.0008467e-25,0.0046078271,-1.0759035e-25,1.8037308e-40
1.0807202,0.013591752,0.00045596954,-4.3363523e-24,0.0047528248,-7.4896242e-25,8.7385066e-41
1.0836589,0.012456689,0.00032296434,5.5923202e-25,0.0048929874,-1.7152899e-25,7.5672874e-41
1.0866931,0.011367735,0.00018659105,-4.1400772e-24,0.0050295685,-9.4613134e-25,1.9827995e-40
1.0898259,0.010326721,4.817021e-05,1.8230879e-25,0.0051618497,9.7349849e-25,2.0916784e-40
1.0930605,0.0093360126,-8.9355093e-05,3.4024084e-24,0.0052854198,1.4374531e-24,1.9985811e-40
1.0964002,0.0083992928,-0.00022497499,8.3235886e-25,0.0053997415,4.9250526e-25,1.8617313e-40
1.0998485,0.0075216111,-0.00035891235,5.7706698e-25,0.0055060791,-3.4429322e-25,1.2024501e-40
1.1034088,0.0067065558,-0.00049020247,-1.7386509e-24,0.0056040397,-1.1466306e-24,4.7353232e-41
1.1070848,0.0059556508,-0.00061680581,7.5680423e-25,0.005692654,5.6429272e-25,1.4316485e-41
1.1108803,0.0052714885,-0.00073719046,-4.6656605e-25,0.0057711364,-6.4873412e-25,6.761993e-41
1.1147991,0.0046585353,-0.00085050828,9.9896093e-25,0.0058384466,-7.2968577e-26,8.770945e-41
1.1188453,0.0041203133,-0.00095437366,1.6293508e-24,0.0058923003,9.5229294e-25,3.9555413e-41
1.1230229,0.0036594858,-0.0010463512,-1.6853999e-24,0.0059309552,-2.5385746e-25,7.2549604e-41
1.1273364,0.0032775898,-0.0011239122,-8.861913e-25,0.0059522881,-8.2288004e-26,1.3361322e-40
1.13179,0.0029748055,-0.0011844676,7.7443455e-25,0.0059558788,-1.2813156e-25,1.3058499e-40
1.1363883,0.0027507219,-0.0012256543,1.5984306e-25,0.0059417929,-7.8884769e-26,6.8042323e-41
1.141136,0.0026043582,-0.0012450864,-1.188776e-25,0.0059086811,5.5156844e-26,6.9623732e-42
1.1460381,0.002534345,-0.0012412096,-2.4804937e-25,0.005855592,-1.516375e-25,1.2749781e-41
1.1510994,0.0025383778,-0.0012132709,-1.276721e-24,0.0057821682,-4.524032e-25,1.7954076e-41
1.1563253,0.0026124729,-0.0011602985,7.6512063e-26,0.0056880025,3.0979767e-25,2.7088934e-41
1.1617209,0.0027509044,-0.0010817298,8.2695123e-25,0.0055736957,3.9328167e-25,2.1071882e-41
1.1672919,0.00294623,-0.00097846683,1.7375078e-26,0.0054404832,-1.8931108e-25,2.4899091e-42
1.173044,0.0031886234,-0.00085290983,-2.3169708e-24,0.0052884602,-1.4822072e-24,1.208158e-41
1.1789829,0.0034652628,-0.00070880253,1.1745664e-24,0.0051184203,7.730449e-25,3.4856198e-41
1.1851149,0.0037603804,-0.0005509226,2.4456154e-24,0.0049320544,1.2408761e-24,2.7889444e-41
1.1914461,0.0040551089,-0.00038502677,-6.0172155e-25,0.0047311713,-1.6673393e-25,1.1364558e-41
1.1979831,0.0043282982,-0.00021837581,-1.1325759e-24,0.0045187295,-1.5459115e-25,1.0146704e-41
1.2047325,0.0045578329,-5.9897735e-05,-2.2562222e-25,0.0042976394,-4.3678379e-25,9.0084546e-42
1.2117013,0.0047218775,8.0940186e-05,1.0080686e-26,0.0040704452,-5.6871181e-25,8.3180864e-42
1.2188965,0.0048027408,0.00019551673,-1.0345491e-24,0.0038394868,-5.9121994e-25,4.2398135e-42
1.2263255,0.0047918114,0.000277105,2.3813242e-24,0.0036075738,2.8439139e-24,1.1562192e-41
1.233996,0.0046943574,0.00032397942,2.4497294e-25,0.0033778816,1.0401096e-25,2.261569e-41
1.2419157,0.0045301943,0.00034141008,-9.1338394e-25,0.00315396,-2.3816972e-24,1.9979601e-41
1.2500928,0.0043248645,0.00033777486,2.8952793e-25,0.002939786,-6.2463238e-25,1.1064736e-41
1.2585357,0.0041015415,0.00032209977,-1.4178599e-25,0.0027383584,8.2449072e-26,5.5991833e-42
1.2672529,0.0038792201,0.00030388347,2.2401201e-25,0.0025522802,1.5556185e-24,4.524629e-42
1.2762534,0.0036698538,0.00028957393,-2.1171342e-25,0.0023836161,1.4516396e-24,6.1605961e-42
1.2855463,0.0034776472,0.00028128571,-1.8136688e-25,0.0022322471,-2.0443425e-27,5.5553417e-42
1.2951413,0.0033004515,0.00027851593,2.3958492e-25,0.0020964855,-1.8446282e-24,3.0927688e-42
1.3050481,0.0031342786,0.00027938782,5.009663e-25,0.0019740934,-1.4169996e-24,1.5979369e-42
1.3152768,0.0029769219,0.00028218617,-7.7078451e-25,0.0018628323,1.8266398e-24,1.4269879e-42
1.3258379,0.0028265232,0.00028584746,2.6923529e-25,0.0017610478,-4.4389892e-25,3.4336161e-42
1.3367423,0.002681621,0.0002896032,6.3926567e-25,0.0016676003,-1.0007811e-24,2.7596478e-42
1.3480009,0.0025408869,0.00029279458,-1.7185368e-25,0.0015817707,4.7958588e-25,1.1599543e-42
1.3596255,0.0024030336,0.00029489436,-1.286579e-25,0.0015028204,-3.5377442e-25,6.3727067e-43
