y,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5
-7.0434009e-33,0,0,0,0,0,0
-7.0434009e-33,0,0,0,0,0,0
0.00048240845,1.4881453e-05,3.1609831e-09,8.2459656e-21,3.8868497e-08,8.4522942e-23,4.5038786e-32
0.00098049384,5.0345829e-05,1.8584901e-08,-5.3204052e-29,1.0632918e-07,-6.1348185e-32,2.1919469e-48
0.0014947656,0.00010966294,5.4649439e-08,0,2.2121415e-07,0,0
0.0020257498,0.00019334115,1.1241345e-07,6.3789013e-29,3.7773556e-07,-1.7520999e-29,7.5393204e-47
0.0025739895,0.00030198757,1.9619582e-07,5.0214938e-27,5.603954e-07,-2.4557469e-29,1.1268345e-46
0.0031400454,0.00043621962,3.2105181e-07,4.8708417e-27,7.3757153e-07,1.6819094e-29,1.0415146e-46
0.0037244966,0.00059662415,5.1076632e-07,-6.9679634e-27,8.4908434e-07,9.782668e-30,1.0439985e-46
0.0043279408,0.0007837134,7.7968504e-07,-6.8812902e-27,8.7090515e-07,-1.406543e-29,3.7572306e-47
0.0049509953,0.00099785571,1.1245161e-06,0,8.3798684e-07,0,0
0.0055942973,0.0012391835,1.5342261e-06,0,8.1753174e-07,0,0
0.0062585048,0.0015074832,2.0055999e-06,-1.953956e-26,8.495445e-07,4.3813351e-29,1.0707918e-46
0.0069442972,0.0018020355,2.5377649e-06,-1.9535031e-26,9.2181212e-07,4.3799008e-29,1.0709725e-46
0.007652376,0.0021214172,3.1117241e-06,0,1.0172489e-06,0,0
0.0083834654,0.0024632902,3.7119164e-06,6.0801816e-28,1.1324224e-06,-1.0158556e-28,1.6548274e-46
0.0091383131,0.0028242434,4.3376843e-06,-2.9834657e-26,1.2897494e-06,7.7764103e-30,2.4352266e-46
0.0099176913,0.0031997783,4.9543709e-06,2.7388892e-26,1.5399849e-06,5.6665271e-29,2.5798773e-46
0.010722397,0.0035845201,5.5356314e-06,-3.0523091e-27,1.9580564e-06,5.9867975e-30,3.7144351e-46
0.011553254,0.0039726869,6.189968e-06,-6.4635631e-26,2.6130671e-06,7.3052543e-29,2.0490742e-46
0.012411111,0.0043586147,7.0191222e-06,7.2104344e-26,3.6467564e-06,-1.656022e-28,2.5528798e-46
0.013296846,0.0047371691,7.913747e-06,1.4624923e-25,5.4918191e-06,-3.1762276e-28,5.1609472e-46
0.014211364,0.0051040898,8.7692061e-06,7.4589499e-26,8.1685947e-06,-1.5187913e-28,2.854599e-46
0.015155603,0.0054560959,9.7658966e-06,4.9308077e-27,1.0403588e-05,1.6091233e-28,4.1671166e-46
0.016130526,0.0057908373,1.0993303e-05,5.6029606e-27,1.1299328e-05,4.147426e-28,7.7491575e-46
0.017137132,0.0061069338,1.2267778e-05,5.0425748e-27,1.1808902e-05,2.3898517e-28,3.69275e-46
0.018176449,0.0064037637,1.3567877e-05,0,1.2986001e-05,0,0
0.019249542,0.0066811474,1.5177922e-05,0,1.4483099e-05,0,0
0.020357507,0.0069390036,1.6793902e-05,-3.4842714e-27,1.527187e-05,-1.2239434e-28,2.8242364e-46
0.021501477,0.0071776753,1.8119983e-05,-7.0650649e-27,1.5267353e-05,-3.9635883e-28,5.4654338e-46
0.022682624,0.0073980235,1.9433356e-05,-3.5810647e-27,1.5149269e-05,-2.7393566e-28,2.641214e-46
0.023902154,0.0076007144,2.0527333e-05,8.4799526e-27,1.6838409e-05,-1.5357555e-29,2.5558273e-47
0.025161316,0.0077864271,2.0901767e-05,8.5355509e-27,2.4834944e-05,-1.5458246e-29,2.5725844e-47
0.026461397,0.0079559289,2.1545356e-05,2.7353664e-25,3.9115934e-05,-2.904337e-27,8.1004808e-46
0.027803728,0.0081101539,2.3718384e-05,2.6567012e-25,5.3437179e-05,-2.8875564e-27,8.3126402e-46
0.02918968,0.0082497675,2.6771121e-05,-1.308944e-25,6.0230119e-05,1.0553094e-27,4.0033741e-46
0.030620672,0.0083753803,2.9124968e-05,-4.01634e-27,6.1300508e-05,-2.6126461e-27,7.0298527e-46
0.032098167,0.0084896086,3.122016e-05,1.1177767e-25,5.9051812e-05,-3.6398818e-27,3.4183365e-46
