y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
0,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
0.00086769924,2.4236307e-12,-2.3937507e-31,-1.6187726e-49,2.4236307e-12,-4.9193037e-49,2.4236307e-12
0.0017874829,4.1057189e-13,-2.2575594e-31,-5.4026285e-47,4.1057189e-13,2.3128044e-50,4.1057189e-13
0.0027624773,1.3554197e-13,-2.1557519e-31,-4.9339297e-48,1.3554197e-13,9.324144e-49,1.3554197e-13
0.0037959966,6.1644818e-14,-2.075754e-31,5.0184411e-47,6.1644818e-14,-4.2275285e-50,6.1644818e-14
0.0048915537,3.3446905e-14,-2.009245e-31,-5.4181312e-52,3.3446905e-14,-1.4968995e-48,3.3446905e-14
0.0060528726,2.0236985e-14,-1.9513757e-31,-2.0081838e-46,2.0236985e-14,9.4051941e-49,2.0236985e-14
0.0072839007,1.3174124e-14,-1.8993027e-31,-1.4941248e-47,1.3174124e-14,2.0623294e-48,1.3174124e-14
0.0085888223,9.0362044e-15,-1.8512948e-31,1.8559993e-46,9.0362044e-15,-8.7087276e-49,9.0362044e-15
0.0099720729,6.4446209e-15,-1.8062599e-31,-1.1647627e-51,6.4446209e-15,-3.1418346e-48,6.4446209e-15
0.011438354,4.7371424e-15,-1.7634944e-31,-5.3179395e-46,4.7371424e-15,5.1769001e-48,4.7371424e-15
0.01299265,3.5666223e-15,-1.7225471e-31,-3.7476026e-47,3.5666223e-15,4.5724079e-48,3.5666223e-15
0.014640245,2.7382407e-15,-1.6831438e-31,4.9456446e-46,2.7382407e-15,-4.8173016e-48,2.7382407e-15
0.016386737,2.1365179e-15,-1.6451483e-31,-1.4417984e-51,2.1365179e-15,-1.0921501e-48,2.1365179e-15
0.018238064,1.6898644e-15,-1.6083964e-31,3.0143242e-46,1.6898644e-15,-3.5884085e-48,1.6898644e-15
0.020200518,1.3522163e-15,-1.5727182e-31,1.8777361e-47,1.3522163e-15,-7.7320069e-49,1.3522163e-15
0.022280771,1.0929941e-15,-1.5380992e-31,4.2570407e-47,1.0929941e-15,-3.1231041e-48,1.0929941e-15
0.024485892,8.9134695e-16,-1.504641e-31,2.2252064e-47,8.9134695e-16,-1.4496902e-48,8.9134695e-16
0.026823378,7.3272536e-16,-1.4725445e-31,-1.4187533e-46,7.3272536e-16,3.3350113e-48,7.3272536e-16
0.029301173,6.0677356e-16,-1.4421321e-31,9.2963198e-48,6.0677356e-16,5.7585927e-50,6.0677356e-16
0.0319277,5.0599395e-16,-1.4138874e-31,-1.5156949e-46,5.0599395e-16,2.563303e-48,5.0599395e-16
0.034711887,4.2488001e-16,-1.388512e-31,1.6467808e-51,4.2488001e-16,4.2066304e-49,4.2488001e-16
0.037663197,3.5934007e-16,-1.367008e-31,-4.9552418e-52,3.5934007e-16,3.9945003e-50,3.5934007e-16
0.040791661,3.0630723e-16,-1.3507915e-31,1.294924e-47,3.0630723e-16,-6.2726554e-49,3.0630723e-16
0.044107915,2.634713e-16,-1.3418519e-31,7.0949098e-49,2.634713e-16,3.5606536e-48,2.634713e-16
0.047623229,2.2909064e-16,-1.3429621e-31,1.0995021e-45,2.2909064e-16,-4.0228972e-47,2.2909064e-16
0.051349553,2.0186447e-16,-1.3580013e-31,-8.4148618e-47,2.0186447e-16,-7.346452e-48,2.0186447e-16
0.055299553,1.8082731e-16,-1.3922655e-31,-2.8446102e-46,1.8082731e-16,7.9513743e-48,1.8082731e-16
0.059486654,1.6532671e-16,-1.4533894e-31,1.0305968e-46,1.6532671e-16,1.759211e-48,1.6532671e-16
0.06392509,1.5483578e-16,-1.5507105e-31,-3.4369762e-46,1.5483578e-16,1.124212e-47,1.5483578e-16
0.068629948,1.4940035e-16,-1.7015816e-31,-3.1085199e-47,1.4940035e-16,1.1112381e-48,1.4940035e-16
0.073617218,1.4802974e-16,-1.9127588e-31,-4.8081482e-46,1.4802974e-16,2.2400478e-47,1.4802974e-16
0.078903853,1.4802974e-16,-2.1651807e-31,8.1540624e-47,1.4802974e-16,-4.5764009e-48,1.4802974e-16
0.084507823,1.4802974e-16,-2.4472456e-31,-5.8669376e-48,1.4802974e-16,-4.172025e-49,1.4802974e-16
0.090448176,1.4802974e-16,-2.7623422e-31,-1.5264429e-46,1.4802974e-16,1.4219978e-47,1.4802974e-16
0.096745104,1.4802974e-16,-3.1142619e-31,4.5916818e-46,1.4802974e-16,-3.1419255e-47,1.4802974e-16
0.10342001,1.4802974e-16,-3.5072522e-31,3.5503491e-47,1.4802974e-16,-7.5515245e-48,1.4802974e-16
0.11049558,1.4802974e-16,-3.9460763e-31,-4.781755e-46,1.4802974e-16,2.2409329e-47,1.4802974e-16
0.11799587,1.4802974e-16,-4.4360737e-31,-2.9994396e-45,1.4802974e-16,2.4096405e-46,1.4802974e-16
0.12594638,1.4802974e-16,-4.9832312e-31,2.2607183e-46,1.4802974e-16,7.6038985e-48,1.4802974e-16
0.13437411,1.4802974e-16,-5.5942646e-31,3.2116188e-45,1.4802974e-16,-2.5624912e-46,1.4802974e-16
0.14330773,1.4802974e-16,-6.2767106e-31,-1.3032242e-49,1.4802974e-16,-2.5524536e-48,1.4802974e-16
0.1527776,1.4802974e-16,-7.0390244e-31,2.9788216e-45,1.4802974e-16,-3.4237487e-46,1.4802974e-16
0.1628159,1.4802974e-16,-7.8906974e-31,-5.7467993e-45,1.4802974e-16,6.0597328e-46,1.4802974e-16
0.17345677,1.4802974e-16,-8.8423842e-31,-6.0712458e-45,1.4802974e-16,7.0295992e-46,1.4802974e-16
0.18473635,1.4802974e-16,-9.9060311e-31,6.2432558e-45,1.4802974e-16,-6.9423324e-46,1.4802974e-16
0.19669301,1.4802974e-16,-1.109504e-30,-4.7358742e-45,1.4802974e-16,6.5930329e-46,1.4802974e-16
0.20936737,1.4802974e-16,-1.2424441e-30,4.0506215e-46,1.4802974e-16,1.6858889e-47,1.4802974e-16
0.22280253,1.4802974e-16,-1.3911062e-30,8.7630356e-45,1.4802974e-16,-1.1395511e-45,1.4802974e-16
0.23704414,1.488174e-16,-1.5661852e-30,-2.6380959e-48,1.488174e-16,-5.0778442e-47,1.488174e-16
0.25214061,1.5268452e-16,-1.80042e-30,1.0885577e-48,1.5268452e-16,-1.0048596e-49,1.5268452e-16
0.26814327,1.6061786e-16,-2.1212863e-30,4.3409115e-48,1.6061786e-16,-6.162758e-47,1.6061786e-16
0.28510649,1.720513e-16,-2.544483e-30,-1.4272885e-44,1.720513e-16,2.1235005e-45,1.720513e-16
0.30308795,1.870087e-16,-3.0964382e-30,2.4747044e-45,1.870087e-16,-2.0742195e-46,1.870087e-16
0.32214876,2.0565329e-16,-3.8116527e-30,1.6383151e-44,2.0565329e-16,-2.446157e-45,2.0565329e-16
0.34235371,2.2820677e-16,-4.7336027e-30,-8.0294386e-49,2.2820677e-16,-1.0328469e-46,2.2820677e-16
0.36377149,2.5494693e-16,-5.916857e-30,4.5436012e-49,2.5494693e-16,-3.3580198e-46,2.5494693e-16
0.38647488,2.8620496e-16,-7.4295748e-30,-7.8742293e-44,2.8620496e-16,1.4767217e-44,2.8620496e-16
0.41054106,3.2236254e-16,-9.3564047e-30,1.3880852e-44,3.2236254e-16,-1.8241621e-45,3.2236254e-16
0.43605183,3.6384832e-16,-1.1801764e-29,5.2780676e-44,3.6384832e-16,-1.1577232e-44,3.6384832e-16
0.46309391,4.1113376e-16,-1.4893419e-29,-7.8692737e-44,4.1113376e-16,1.5985605e-44,4.1113376e-16
0.49175922,4.6472787e-16,-1.87862e-29,6.2889535e-44,4.6472787e-16,-9.6806318e-45,4.6472787e-16
0.52214518,5.2517059e-16,-2.366552e-29,6.4039614e-44,5.2517059e-16,-1.3932748e-44,5.2517059e-16
0.55435509,5.9302482e-16,-2.9750215e-29,1.2236987e-44,5.9302482e-16,-2.5248571e-45,5.9302482e-16
0.58849842,6.6886692e-16,-3.7293882e-29,5.0757929e-44,6.6886692e-16,-8.5536983e-45,6.6886692e-16
0.62469124,7.5327566e-16,-4.6583524e-29,2.3524893e-43,7.5327566e-16,-4.8813224e-44,7.5327566e-16
0.66305656,8.4681978e-16,-5.7933898e-29,-5.5218323e-44,8.4681978e-16,9.0466198e-45,8.4681978e-16
0.70372479,9.5004409e-16,-7.1675271e-29,-2.6238398e-43,9.5004409e-16,5.4345893e-44,9.5004409e-16
0.74683417,1.063454e-15,-8.8131628e-29,3.2371213e-46,1.063454e-15,1.2707367e-45,1.063454e-15
0.79253123,1.1874971e-15,-1.0758583e-28,5.9188313e-46,1.1874971e-15,-1.100505e-46,1.1874971e-15
0.84097128,1.3225403e-15,-1.3022762e-28,2.0392944e-46,1.3225403e-15,-5.4081572e-47,1.3225403e-15
0.87301192,1.4138443e-15,-1.4636518e-28,4.8450675e-46,1.4138443e-15,2.8648515e-45,1.4138443e-15
0.89232374,1.4688538e-15,-1.5607127e-28,6.0113007e-46,1.4688538e-15,4.5632964e-45,1.4688538e-15
0.94676658,1.626544e-15,-1.8486386e-28,1.6294352e-42,1.626544e-15,-3.5408066e-43,1.626544e-15
1.0044767,1.7954353e-15,-2.1598972e-28,-1.911207e-43,1.7954353e-15,5.306575e-44,1.7954353e-15
1.0656501,1.9750103e-15,-2.4828825e-28,-2.1644816e-42,1.9750103e-15,4.7195919e-43,1.9750103e-15
1.1304946,2.1641871e-15,-2.799137e-28,2.4203705e-42,2.1641871e-15,-5.4119633e-43,2.1641871e-15
1.1992304,2.3610251e-15,-3.0820262e-28,1.3737882e-42,2.3610251e-15,-3.0100085e-43,2.3610251e-15
1.272091,2.5623184e-15,-3.2961914e-28,-1.7411876e-42,2.5623184e-15,3.7137473e-43,2.5623184e-15
1.3493238,2.7631002e-15,-3.3987804e-28,-1.4919652e-42,2.7631002e-15,3.1589117e-43,2.7631002e-15
1.4311911,2.9561394e-15,-3.3435282e-28,-1.3773066e-42,2.9561394e-15,2.9257967e-43,2.9561394e-15
1.5179708,3.1289898e-15,-3.091834e-28,-2.1092985e-45,3.1289898e-15,4.3728473e-45,3.1289898e-15
1.6047489,3.2610866e-15,-2.6450415e-28,2.4953548e-45,3.2610866e-15,-4.4060984e-46,3.2610866e-15
1.6866115,3.3373749e-15,-2.0614542e-28,4.9257305e-45,3.3373749e-15,-8.6554808e-46,3.3373749e-15
1.7437717,3.3515306e-15,-1.5866896e-28,1.6060955e-45,3.3515306e-15,-2.4829972e-46,3.3515306e-15
1.7638597,3.3567615e-15,-1.4197935e-28,6.2124079e-46,3.3567615e-15,-5.9101843e-47,3.3567615e-15
