y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
1.0002541,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
1.0008359,2.4234616e-12,-4.8468729e-31,-3.3239782e-48,2.4234616e-12,-4.7790235e-49,2.4234616e-12
1.0014527,4.1052708e-13,-4.5718299e-31,7.4038931e-47,4.1052708e-13,-3.4295343e-51,4.1052708e-13
1.0021064,1.3552291e-13,-4.3663016e-31,-5.6011548e-48,1.3552291e-13,4.2783208e-49,1.3552291e-13
1.0027994,6.1634236e-14,-4.2047564e-31,-2.7972597e-52,6.1634236e-14,1.7807593e-49,6.1634236e-14
1.0035339,3.3440064e-14,-4.0703457e-31,-6.5574081e-46,3.3440064e-14,-2.305668e-49,3.3440064e-14
1.0043126,2.0232124e-14,-3.9532391e-31,-5.041114e-47,2.0232124e-14,-5.3334592e-49,2.0232124e-14
1.005138,1.3170439e-14,-3.8476598e-31,1.3958994e-45,1.3170439e-14,-5.9714427e-50,1.3170439e-14
1.006013,9.033274e-15,-3.7500755e-31,7.61887e-47,9.033274e-15,-1.4720483e-49,9.033274e-15
1.0069405,6.4421991e-15,-3.6582391e-31,-7.3176631e-46,6.4421991e-15,2.22038e-49,6.4421991e-15
1.0079236,4.7350736e-15,-3.5706778e-31,-1.7360871e-47,4.7350736e-15,4.1011463e-49,4.7350736e-15
1.0089658,3.5648031e-15,-3.4864137e-31,3.890951e-50,3.5648031e-15,-9.8982313e-51,3.5648031e-15
1.0100705,2.7366019e-15,-3.4048051e-31,-1.0661616e-50,2.7366019e-15,-6.1675564e-52,2.7366019e-15
1.0112415,2.135017e-15,-3.325458e-31,-3.2727451e-50,2.135017e-15,6.6509396e-51,2.135017e-15
1.0124829,1.6884834e-15,-3.2481819e-31,-2.4036345e-47,1.6884834e-15,9.1076647e-49,1.6884834e-15
1.0137987,1.3509544e-15,-3.1729744e-31,-5.9390932e-46,1.3509544e-15,5.1678489e-48,1.3509544e-15
1.0151935,1.0918522e-15,-3.0997391e-31,-1.1534332e-45,1.0918522e-15,4.3689383e-48,1.0918522e-15
1.0166721,8.9032099e-16,-3.0284149e-31,1.0947624e-45,8.9032099e-16,-1.0691421e-47,8.9032099e-16
1.0182393,7.318084e-16,-2.9593065e-31,1.1028414e-45,7.318084e-16,-4.9412576e-48,7.318084e-16
1.0199007,6.0595765e-16,-2.8930035e-31,8.3023388e-47,6.0595765e-16,-2.6470123e-48,6.0595765e-16
1.0216618,5.0527141e-16,-2.8304181e-31,4.0281046e-47,5.0527141e-16,-5.389049e-49,5.0527141e-16
1.0235286,4.2424385e-16,-2.7728885e-31,-6.4533693e-46,4.2424385e-16,9.0744911e-48,4.2424385e-16
1.0255075,3.5878431e-16,-2.7223283e-31,-1.522483e-48,3.5878431e-16,5.3149646e-50,3.5878431e-16
1.0276052,3.0582694e-16,-2.6814386e-31,2.5520987e-47,3.0582694e-16,-1.2541255e-48,3.0582694e-16
1.0298287,2.6306256e-16,-2.6539988e-31,-1.2560422e-45,2.6306256e-16,1.0947554e-47,2.6306256e-16
1.0321858,2.2875032e-16,-2.6452346e-31,-4.5738824e-47,2.2875032e-16,8.0210477e-49,2.2875032e-16
1.0346843,2.0159015e-16,-2.6623912e-31,1.2102364e-45,2.0159015e-16,-1.0547859e-47,2.0159015e-16
1.0373328,1.8061661e-16,-2.7152318e-31,3.2150757e-47,1.8061661e-16,-2.0732758e-48,1.8061661e-16
1.0401402,1.6517804e-16,-2.8176948e-31,-1.5203908e-45,1.6517804e-16,1.7912367e-47,1.6517804e-16
1.0431162,1.54744e-16,-2.9863337e-31,2.0465656e-47,1.54744e-16,1.6657539e-48,1.54744e-16
1.0462709,1.4936739e-16,-3.2523625e-31,1.5729176e-45,1.4936739e-16,-1.8549096e-47,1.4936739e-16
1.0496148,1.4802974e-16,-3.6247046e-31,7.5145216e-50,1.4802974e-16,2.8589419e-49,1.4802974e-16
1.0531596,1.4802974e-16,-4.0630716e-31,2.5478375e-45,1.4802974e-16,-4.0677188e-47,1.4802974e-16
1.0569171,1.4802974e-16,-4.5425713e-31,-2.1157609e-46,1.4802974e-16,5.9894917e-49,1.4802974e-16
1.0609001,1.4802974e-16,-5.0657123e-31,-6.0816792e-45,1.4802974e-16,1.028136e-46,1.4802974e-16
1.0651222,1.4802974e-16,-5.63494e-31,1.8114719e-46,1.4802974e-16,3.747289e-48,1.4802974e-16
1.0695978,1.4802974e-16,-6.2525865e-31,3.5952339e-45,1.4802974e-16,-6.3828397e-47,1.4802974e-16
1.074342,1.4802974e-16,-6.9208065e-31,9.2462131e-47,1.4802974e-16,-6.8131359e-48,1.4802974e-16
1.079371,1.4802974e-16,-7.6415049e-31,1.7135289e-49,1.4802974e-16,1.4459779e-48,1.4802974e-16
1.0847018,1.4802974e-16,-8.4162529e-31,3.1373888e-45,1.4802974e-16,-1.0058359e-46,1.4802974e-16
1.0903526,1.4802974e-16,-9.2461914e-31,-2.3277235e-46,1.4802974e-16,3.8958252e-48,1.4802974e-16
1.0963427,1.4802974e-16,-1.0131927e-30,-3.3701947e-45,1.4802974e-16,1.0803848e-46,1.4802974e-16
1.1026923,1.5056546e-16,-1.1271528e-30,2.1016269e-50,1.5056546e-16,2.0720919e-48,1.5056546e-16
1.109423,1.5780239e-16,-1.2883274e-30,4.4392567e-50,1.5780239e-16,-4.3449011e-51,1.5780239e-16
1.1165578,1.6915879e-16,-1.5016825e-30,6.3441624e-50,1.6915879e-16,-3.981957e-51,1.6915879e-16
1.1241208,1.8451919e-16,-1.775847e-30,5.1910314e-49,1.8451919e-16,-1.0475502e-51,1.8451919e-16
1.1321378,2.041172e-16,-2.1231921e-30,1.8356092e-50,2.041172e-16,-9.9678551e-52,2.041172e-16
1.140636,2.2826892e-16,-2.5581062e-30,-1.0227925e-48,2.2826892e-16,2.984439e-47,2.2826892e-16
1.1496443,2.5737307e-16,-3.0971215e-30,5.9404705e-44,2.5737307e-16,-1.0973622e-45,2.5737307e-16
1.1591934,2.9191284e-16,-3.7589813e-30,-1.2861989e-44,2.9191284e-16,1.9175668e-46,2.9191284e-16
1.1693157,3.3245899e-16,-4.5646086e-30,-8.0730387e-47,3.3245899e-16,-2.3805138e-46,3.3245899e-16
1.1800455,3.7967372e-16,-5.5369304e-30,-1.6024423e-44,3.7967372e-16,2.9645984e-46,3.7967372e-16
1.1914194,4.3431499e-16,-6.7004963e-30,-8.6208612e-44,4.3431499e-16,1.7687653e-45,4.3431499e-16
1.2034761,4.9724096e-16,-8.0808174e-30,-4.6945674e-44,4.9724096e-16,5.9668131e-46,4.9724096e-16
1.2162565,5.6941394e-16,-9.7033272e-30,1.4307529e-44,5.6941394e-16,-4.1249988e-46,5.6941394e-16
1.229804,6.5190359e-16,-1.1591843e-29,-1.0392032e-43,6.5190359e-16,3.8891715e-45,6.5190359e-16
1.2441647,7.4588826e-16,-1.376638e-29,2.7420364e-44,7.4588826e-16,-1.7610287e-46,7.4588826e-16
1.2593874,8.5265388e-16,-1.624014e-29,1.9460083e-43,8.5265388e-16,-5.8101922e-45,8.5265388e-16
1.2755239,9.7358873e-16,-1.9015439e-29,-6.3185034e-43,9.7358873e-16,1.6338762e-44,9.7358873e-16
1.292629,1.1101727e-15,-2.2078314e-29,-4.7003882e-43,1.1101727e-15,1.6663518e-44,1.1101727e-15
1.3107609,1.2639587e-15,-2.5391463e-29,8.9605784e-43,1.2639587e-15,-2.3683439e-44,1.2639587e-15
1.3299811,1.436544e-15,-2.8885152e-29,4.0801861e-43,1.436544e-15,-1.1207167e-44,1.436544e-15
1.350355,1.6295271e-15,-3.2445652e-29,6.6762221e-44,1.6295271e-15,-3.4207756e-45,1.6295271e-15
1.3719519,1.8444477e-15,-3.5900743e-29,-5.3847536e-43,1.8444477e-15,7.1496563e-45,1.8444477e-15
1.3948452,2.0827042e-15,-3.9001748e-29,1.8783455e-43,2.0827042e-15,-3.0889913e-45,2.0827042e-15
1.4191127,2.3454442e-15,-4.1401926e-29,1.1214079e-42,2.3454442e-15,-2.7227121e-44,2.3454442e-15
1.4448368,2.6334215e-15,-4.2631347e-29,7.9905702e-47,2.6334215e-15,-1.316501e-45,2.6334215e-15
1.472105,2.9468151e-15,-4.2068236e-29,-1.0254302e-45,2.9468151e-15,3.0697521e-48,2.9468151e-15
1.5010101,3.285006e-15,-3.8909107e-29,3.0684959e-46,3.285006e-15,-4.6109237e-45,3.285006e-15
1.5316502,3.6463091e-15,-3.214217e-29,-5.945243e-42,3.6463091e-15,1.155823e-43,3.6463091e-15
1.5641295,4.0276644e-15,-2.0531218e-29,1.0038463e-42,4.0276644e-15,-3.3752394e-45,4.0276644e-15
1.5985584,4.4242972e-15,-2.6248124e-30,1.1437976e-41,4.4242972e-15,-2.569959e-43,4.4242972e-15
1.6350539,4.8293687e-15,2.3186857e-29,-6.4403739e-43,4.8293687e-15,8.3728265e-45,4.8293687e-15
1.67374,5.2336553e-15,5.8532133e-29,5.8906226e-42,5.2336553e-15,-4.46663e-44,5.2336553e-15
1.7147484,5.6253108e-15,1.0478857e-28,-1.374802e-41,5.6253108e-15,1.9034481e-43,5.6253108e-15
1.7582183,5.9897907e-15,1.6263374e-28,-1.1171858e-41,5.9897907e-15,2.0786172e-43,5.9897907e-15
1.8042975,6.3100437e-15,2.3138837e-28,2.1124179e-41,6.3100437e-15,-2.9574539e-43,6.3100437e-15
1.8531427,6.5670925e-15,3.0821156e-28,-8.7971341e-42,6.5670925e-15,1.3655812e-43,6.5670925e-15
1.9049198,6.7411475e-15,3.8737574e-28,-7.7519867e-42,6.7411475e-15,1.1721025e-43,6.7411475e-15
1.9598049,6.8134234e-15,4.6019977e-28,8.597063e-42,6.8134234e-15,-1.6547711e-43,6.8134234e-15
2.0179846,6.769592e-15,5.1614663e-28,-1.3017566e-41,6.769592e-15,3.4220516e-44,6.769592e-15
