y,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5
2.650201,9.507273e-16,3.5472573e-29,4.1541327e-43,9.507273e-16,-2.7170331e-44,9.507273e-16
2.6727917,8.3144118e-16,2.8846772e-29,-2.0598715e-44,8.3144118e-16,-1.8430755e-45,8.3144118e-16
2.6940941,7.2612104e-16,2.3366332e-29,-7.6338169e-43,7.2612104e-16,3.7336597e-44,7.2612104e-16
2.714182,6.3348632e-16,1.8863976e-29,-1.5217672e-43,6.3348632e-16,1.1233897e-44,6.3348632e-16
2.7331252,5.5231165e-16,1.5187441e-29,7.1614903e-43,5.5231165e-16,-3.5927522e-44,5.5231165e-16
2.7509893,4.814486e-16,1.2201671e-29,-1.7762509e-46,4.814486e-16,-1.2904373e-45,4.814486e-16
2.7678362,4.1983918e-16,9.7891924e-30,-2.0814713e-47,4.1983918e-16,9.1794643e-47,4.1983918e-16
2.7837241,3.6652269e-16,7.8493551e-30,3.1037578e-44,3.6652269e-16,-1.1256154e-45,3.6652269e-16
2.7987078,3.2063834e-16,6.2969684e-30,6.3160087e-45,3.2063834e-16,-3.6672575e-46,3.2063834e-16
2.812839,2.8142515e-16,5.060646e-30,-2.5969541e-44,2.8142515e-16,9.459807e-46,2.8142515e-16
2.8261666,2.4821978e-16,4.0810603e-30,-3.17451e-47,2.4821978e-16,4.9345135e-47,2.4821978e-16
2.8387363,2.2045428e-16,3.3092597e-30,5.828793e-48,2.2045428e-16,-2.9050628e-49,2.2045428e-16
2.8505915,1.9765222e-16,2.7050902e-30,6.5406956e-48,1.9765222e-16,1.5833867e-47,1.9765222e-16
2.8617729,1.7943203e-16,2.2358584e-30,5.1136203e-45,1.7943203e-16,-1.291248e-46,1.7943203e-16
2.872319,1.6550338e-16,1.8750564e-30,4.039789e-45,1.6550338e-16,-9.8913071e-47,1.6550338e-16
2.8822659,1.5568058e-16,1.6014096e-30,2.7972834e-45,1.5568058e-16,-1.0018364e-46,1.5568058e-16
2.8916478,1.4990494e-16,1.3981085e-30,-1.7060181e-44,1.4990494e-16,3.6122702e-46,1.4990494e-16
2.900497,1.4802974e-16,1.2501472e-30,-4.4775583e-45,1.4802974e-16,1.5425547e-46,1.4802974e-16
2.9088436,1.4802974e-16,1.1312102e-30,4.5875914e-45,1.4802974e-16,-1.2026069e-46,1.4802974e-16
2.9167165,1.4802974e-16,1.0222156e-30,-2.8913892e-45,1.4802974e-16,7.5293421e-47,1.4802974e-16
2.9241424,1.4802974e-16,9.2245268e-31,8.4665847e-45,1.4802974e-16,-1.6209561e-46,1.4802974e-16
2.9311469,1.4802974e-16,8.3124697e-31,-2.7444563e-48,1.4802974e-16,-2.5962024e-47,1.4802974e-16
2.9377539,1.4802974e-16,7.4796106e-31,-2.9599564e-45,1.4802974e-16,4.0589826e-47,1.4802974e-16
2.943986,1.4802974e-16,6.7199512e-31,-1.3434897e-45,1.4802974e-16,4.5318082e-47,1.4802974e-16
2.9498645,1.4802974e-16,6.0278566e-31,6.9389895e-45,1.4802974e-16,-9.1770352e-47,1.4802974e-16
2.9554096,1.4802974e-16,5.3980482e-31,1.2997493e-45,1.4802974e-16,-5.6741787e-47,1.4802974e-16
2.9606401,1.4802974e-16,4.8255972e-31,-8.2681258e-45,1.4802974e-16,9.6692137e-47,1.4802974e-16
2.965574,1.4802974e-16,4.305908e-31,-1.9294205e-45,1.4802974e-16,6.2913267e-47,1.4802974e-16
2.970228,1.4802974e-16,3.8347016e-31,8.6020579e-45,1.4802974e-16,-7.9100011e-47,1.4802974e-16
2.9746182,1.4802974e-16,3.4080028e-31,3.9864826e-45,1.4802974e-16,-6.7839976e-47,1.4802974e-16
2.9787594,1.4863092e-16,3.0336532e-31,-3.1352183e-45,1.4863092e-16,1.9858442e-47,1.4863092e-16
2.9826658,1.5336417e-16,2.7653808e-31,-1.9297772e-45,1.5336417e-16,2.2968096e-47,1.5336417e-16
2.9863508,1.6404863e-16,2.6081364e-31,-1.0351313e-45,1.6404863e-16,1.3662025e-47,1.6404863e-16
2.9898268,1.7974941e-16,2.5131503e-31,2.2450007e-49,1.7974941e-16,2.3724846e-48,1.7974941e-16
2.9931058,2.0092282e-16,2.4634865e-31,-1.5583415e-49,2.0092282e-16,9.4636894e-52,2.0092282e-16
2.996199,2.2825535e-16,2.4467017e-31,2.1145076e-50,2.2825535e-16,-5.0482785e-48,2.2825535e-16
2.9991168,2.6271115e-16,2.4537082e-31,-1.8822601e-45,2.6271115e-16,1.4858959e-47,2.6271115e-16
3.0018692,3.0559802e-16,2.4779016e-31,1.4263928e-45,3.0559802e-16,2.2446144e-48,3.0559802e-16
3.0044657,3.5866064e-16,2.5145053e-31,1.9065549e-45,3.5866064e-16,-1.6786739e-47,3.5866064e-16
3.006915,4.2421225e-16,2.560083e-31,-6.2975558e-46,4.2421225e-16,3.9564466e-49,4.2421225e-16
3.0092255,5.0532193e-16,2.6121791e-31,4.6712959e-46,5.0532193e-16,-2.503327e-48,5.0532193e-16
3.0114051,6.0608308e-16,2.6690529e-31,-8.5558913e-46,6.0608308e-16,1.0489512e-48,6.0608308e-16
3.0134612,7.3200367e-16,2.7294865e-31,-5.5313824e-46,7.3200367e-16,4.6254241e-48,7.3200367e-16
3.0154008,8.9058258e-16,2.7926459e-31,2.573823e-50,8.9058258e-16,1.5436288e-48,8.9058258e-16
3.0172305,1.0921772e-15,2.8579807e-31,5.314362e-50,1.0921772e-15,6.142298e-48,1.0921772e-15
3.0189565,1.3513394e-15,2.9251629e-31,1.820464e-45,1.3513394e-15,5.6542865e-48,1.3513394e-15
3.0205847,1.688924e-15,2.9940799e-31,2.9783477e-45,1.688924e-15,-2.0659411e-47,1.688924e-15
3.0221207,2.1355152e-15,3.0649382e-31,-2.1748763e-45,2.1355152e-15,-1.6730727e-47,2.1355152e-15
3.0235696,2.7371733e-15,3.1379535e-31,-3.3369159e-45,2.7371733e-15,1.5462405e-47,2.7371733e-15
3.0249365,3.5654774e-15,3.2132447e-31,-1.2536621e-50,3.5654774e-15,4.0813789e-49,3.5654774e-15
3.026226,4.735899e-15,3.2911333e-31,-2.5682838e-45,4.735899e-15,4.5975588e-48,4.735899e-15
3.0274424,6.4432516e-15,3.3721808e-31,1.966057e-46,6.4432516e-15,2.4173601e-47,6.4432516e-15
3.0285899,9.0346778e-15,3.4572673e-31,2.767556e-45,9.0346778e-15,-4.121717e-48,9.0346778e-15
3.0296724,1.3172408e-14,3.547735e-31,1.2783825e-46,1.3172408e-14,-2.2889575e-47,1.3172408e-14
3.0306935,2.0235058e-14,3.6456467e-31,-1.367534e-45,2.0235058e-14,-5.3532893e-48,2.0235058e-14
3.0316569,3.34448e-14,3.7542562e-31,-6.2318578e-46,3.34448e-14,2.1801884e-47,3.34448e-14
3.0325656,6.1642781e-14,3.8788936e-31,1.5314846e-45,6.1642781e-14,1.0444719e-47,6.1642781e-14
3.0334229,1.3554117e-13,4.0286365e-31,6.5834297e-46,1.3554117e-13,-1.8232252e-47,1.3554117e-13
3.0342316,4.1057786e-13,4.2190513e-31,-1.9614192e-46,4.1057786e-13,-7.6396352e-48,4.1057786e-13
3.0349946,2.4236098e-12,4.4735594e-31,2.5492605e-47,2.4236098e-12,7.0275107e-48,2.4236098e-12
3.0357143,6.6666667e-11,0,0,6.6666667e-11,0,6.6666667e-11
