y,k
0.44812952,1e-10
0.44889266,9.0062325e-07
0.44970152,7.5020058e-06
0.45055892,3.2696203e-05
0.45146777,9.9104788e-05
0.45243114,0.00024019996
0.45345231,0.00050133842
0.45453475,0.00093834261
0.45568213,0.001609484
0.45689834,0.0025570806
0.45818751,0.0037829903
0.45955401,0.0052362752
0.46100249,0.0068297476
0.46253785,0.0084749499
0.46416529,0.010107842
0.46589035,0.011693502
0.46771887,0.013218483
0.46965705,0.0146816
0.47171146,0.01608747
0.47388905,0.017442884
0.47619722,0.018755034
0.47864379,0.020030734
0.48123703,0.021276144
0.48398573,0.022496722
0.4868992,0.023697269
0.4899873,0.024882002
0.49326049,0.026054638
0.49672983,0.027218471
0.50040707,0.028376439
0.50430464,0.029531174
0.50843572,0.030685056
0.51281426,0.031840243
0.51745505,0.032998702
0.52237379,0.034162231
0.52758706,0.035332478
0.53311245,0.036510947
0.53896862,0.037699008
0.5451753,0.038897896
0.55175341,0.040108715
0.5587251,0.041332419
0.56611385,0.042569814
0.57394452,0.043821532
0.58224344,0.045088017
0.59103849,0.046369492
0.60035921,0.047665936
0.61023689,0.048977042
0.62070465,0.05030218
0.63179756,0.05164034
0.64355276,0.052990069
0.65600958,0.054349696
0.66920964,0.055723202
0.68319703,0.057125746
0.6980184,0.058572795
0.71372312,0.060067734
0.73036348,0.061605529
0.74799478,0.063178487
0.76667556,0.06477666
0.78646776,0.066387521
0.80743691,0.06799583
0.82965235,0.069583515
0.85318741,0.07112957
0.87811967,0.07261002
0.90453116,0.073997982
0.93250863,0.075263838
0.96214382,0.076375521
0.99353369,0.07729891
1.0139869,0.077727894
1.0267827,0.077994675
1.0620005,0.078417011
1.0992983,0.078543658
1.1387972,0.078350664
1.1806248,0.077796935
1.2249163,0.076852972
1.271814,0.075500065
1.3214686,0.073723612
1.3740391,0.071518699
1.4296932,0.06889746
1.4886081,0.065886059
1.5509706,0.062528296
1.6169779,0.058886365
1.6868383,0.055040179
1.7607711,0.05112915
1.8345812,0.047392374
1.9041009,0.043995425
1.9695866,0.040939759
2.0312786,0.038185434
2.0894021,0.035699491
2.0951826,0.035462406
2.1441708,0.033452759
2.19578,0.031419887
2.244415,0.029577657
2.2902505,0.027904887
2.3334504,0.026382976
2.3741686,0.024996056
2.4125499,0.023730087
2.4487301,0.022572663
2.4828372,0.02151315
2.5149913,0.020542516
2.5453057,0.019653142
2.5738865,0.018838644
2.600834,0.018093703
2.6262423,0.017413906
2.6502002,0.016795596
2.672791,0.016235725
2.6940934,0.015731718
2.7141814,0.015281327
2.7331246,0.014882496
2.7509888,0.014533222
2.7678357,0.014231428
2.7837236,0.013974843
2.7987073,0.013760912
2.8128386,0.013586732
2.8261662,0.013449028
2.8387359,0.013344177
2.8505912,0.013268266
2.8617726,0.013217195
2.8723187,0.013186933
2.8822656,0.013173322
2.8916476,0.013172185
2.9004967,0.013179954
2.9088434,0.013193507
2.9167163,0.013210031
2.9241422,0.013227162
2.9311467,0.013242973
2.9377537,0.013255946
2.9439858,0.013264886
2.9498644,0.013268951
2.9554094,0.013267569
2.96064,0.013260251
2.9655739,0.013246599
2.9702279,0.013226247
2.9746181,0.013198772
2.9787593,0.013163619
2.9826657,0.013120021
2.9863507,0.013066922
2.9898267,0.013002878
2.9931057,0.012925966
2.9961989,0.012833666
2.9991167,0.012722729
3.0018692,0.012589034
3.0044656,0.012427409
3.006915,0.012231442
3.0092255,0.011993264
3.0114051,0.011703325
3.0134611,0.011350187
3.0154007,0.010920396
3.0172304,0.010398565
3.0189564,0.0097679203
3.0205847,0.0090117886
3.0221207,0.0081168649
3.0235696,0.0070794338
3.0249365,0.0059155093
3.026226,0.0046733311
3.0274424,0.003439903
3.0285899,0.0023266381
3.0296723,0.0014294998
3.0306935,0.00078915485
3.0316569,0.00038477054
3.0325656,0.00016004432
3.0334229,5.297781e-05
3.0342316,1.2172147e-05
3.0349946,1.4623007e-06
3.0357143,1e-10
