y,U_0,U_1,U_2
1.0002541,0,0,0
1.0008359,3.6495541e-11,6.5542966e-14,-5.3681096e-33
1.0014527,7.4599845e-11,1.1618316e-13,-1.0079816e-32
1.0021064,1.1490832e-10,1.475651e-13,1.594261e-32
1.0027994,1.5750328e-10,1.5653686e-13,1.4447972e-32
1.0035339,2.0246918e-10,1.3942049e-13,-1.3309997e-33
1.0043126,2.4989261e-10,9.192381e-14,-1.2074906e-32
1.005138,2.998623e-10,9.2312589e-15,-1.6001419e-32
1.006013,3.5246907e-10,-1.1397028e-13,4.4009874e-34
1.0069405,4.0780586e-10,-2.8352738e-13,9.2207597e-33
1.0079236,4.6596771e-10,-5.0586131e-13,1.4344597e-33
1.0089658,5.2705175e-10,-7.8800538e-13,8.3995497e-33
1.0100705,5.9115711e-10,-1.1376369e-12,-2.2696589e-33
1.0112415,6.583849e-10,-1.5631103e-12,-6.0467483e-33
1.0124829,7.2883813e-10,-2.0734847e-12,7.1418023e-33
1.0137987,8.0262166e-10,-2.6785498e-12,1.2606077e-32
1.0151935,8.7984202e-10,-3.388846e-12,-6.6891979e-33
1.0166721,9.6060736e-10,-4.2156767e-12,-2.4168971e-32
1.0182393,1.0450272e-09,-5.1711157e-12,-2.2481887e-33
1.0199007,1.1332124e-09,-6.2679997e-12,6.3617035e-33
1.0216618,1.2252746e-09,-7.519914e-12,-5.624287e-33
1.0235286,1.3213262e-09,-8.9411619e-12,1.0772435e-32
1.0255075,1.4214802e-09,-1.0546715e-11,5.9624827e-33
1.0276052,1.5258492e-09,-1.2352151e-11,-1.4506868e-32
1.0298287,1.6345457e-09,-1.4373566e-11,2.0992011e-32
1.0321858,1.7476811e-09,-1.6627459e-11,-3.2803882e-33
1.0346843,1.8653653e-09,-1.91306e-11,-8.5761703e-33
1.0373328,1.9877058e-09,-2.1899855e-11,8.0168755e-33
1.0401402,2.1148074e-09,-2.4951991e-11,-1.2202407e-32
1.0431162,2.2467709e-09,-2.8303442e-11,2.0037219e-32
1.0462709,2.3836924e-09,-3.1970034e-11,-1.5655973e-32
1.0496148,2.5256621e-09,-3.5966683e-11,-6.2938665e-33
1.0531596,2.6727633e-09,-4.0307044e-11,3.328067e-32
1.0569171,2.8250708e-09,-4.5003132e-11,7.85662e-33
1.0609001,2.9826498e-09,-5.0064902e-11,-2.8605228e-32
1.0651222,3.145554e-09,-5.5499797e-11,-1.2196175e-32
1.0695978,3.3138247e-09,-6.1312275e-11,9.3631756e-33
1.074342,3.4874878e-09,-6.7503301e-11,-3.5526679e-33
1.079371,3.6665532e-09,-7.4069842e-11,-3.4834304e-33
1.0847018,3.8510122e-09,-8.1004353e-11,1.7398242e-32
1.0903526,4.0408354e-09,-8.8294275e-11,2.2799919e-33
1.0963427,4.2359712e-09,-9.5921565e-11,-4.6094448e-32
1.1026923,4.4363429e-09,-1.0386227e-10,8.9697458e-33
1.109423,4.6418477e-09,-1.1208617e-10,1.1962313e-32
1.1165578,4.8523536e-09,-1.205565e-10,-2.7720518e-32
1.1241208,5.0676985e-09,-1.2922979e-10,2.9067479e-32
1.1321378,5.2876875e-09,-1.3805581e-10,5.1613663e-32
1.140636,5.5120921e-09,-1.4697776e-10,-8.8313992e-33
1.1496443,5.7406483e-09,-1.5593246e-10,-4.3087772e-32
1.1591934,5.9730556e-09,-1.6485091e-10,-3.9004743e-33
1.1693157,6.2089761e-09,-1.7365893e-10,2.7282796e-32
1.1800455,6.448034e-09,-1.8227806e-10,2.0083293e-32
1.1914194,6.689815e-09,-1.9062657e-10,4.7564501e-33
1.2034761,6.9338669e-09,-1.9862079e-10,-4.9545498e-32
1.2162565,7.1796989e-09,-2.0617645e-10,-3.7306484e-32
1.229804,7.4267827e-09,-2.1321026e-10,4.6267368e-32
1.2441647,7.6745526e-09,-2.1964149e-10,3.8686455e-32
1.2593874,7.9224059e-09,-2.2539364e-10,-2.2698711e-32
1.2755239,8.1697032e-09,-2.3039604e-10,-3.5596588e-32
1.292629,8.4157683e-09,-2.3458539e-10,-1.0173194e-32
1.3107609,8.6598878e-09,-2.3790713e-10,1.3083191e-32
1.3299811,8.9013091e-09,-2.403166e-10,5.3084234e-33
1.350355,9.1392388e-09,-2.4178e-10,1.7840702e-32
1.3719519,9.3728385e-09,-2.4227496e-10,-7.0421662e-33
1.3948452,9.6012204e-09,-2.4179086e-10,-9.2078983e-33
1.4191127,9.8234402e-09,-2.4032877e-10,2.4447399e-32
1.4448368,1.0038489e-08,-2.3790113e-10,9.6870405e-33
1.472105,1.0245281e-08,-2.3453101e-10,-2.2836904e-32
1.5010101,1.0442642e-08,-2.3025127e-10,-1.4401258e-32
1.5316502,1.0629294e-08,-2.2510337e-10,-3.3671697e-32
1.5641295,1.0803835e-08,-2.1913609e-10,-6.2346296e-33
1.5985584,1.0964718e-08,-2.1240415e-10,5.3795546e-32
1.6350539,1.1110226e-08,-2.0496687e-10,3.03433e-32
1.67374,1.1238444e-08,-1.9688684e-10,-4.9970429e-32
1.7147484,1.1347228e-08,-1.8822868e-10,-1.7020513e-32
1.7582183,1.143417e-08,-1.7905806e-10,4.6554944e-32
1.8042975,1.1496556e-08,-1.6944084e-10,-1.7860059e-33
1.8531427,1.1531324e-08,-1.5944237e-10,-2.9989182e-32
1.9049198,1.153502e-08,-1.4912674e-10,-6.6189082e-33
1.9598049,1.1503743e-08,-1.3855523e-10,8.971405e-33
2.0179846,1.1434208e-08,-1.2792812e-10,-7.3742459e-33
2.0761642,1.1327997e-08,-1.1772841e-10,-7.6117056e-33
2.1310493,1.1191721e-08,-1.083447e-10,-4.3854418e-33
2.1828264,1.1030991e-08,-9.9796905e-11,2.8330736e-32
2.2316716,1.0849617e-08,-9.1979548e-11,4.5435727e-32
2.2777508,1.0650965e-08,-8.4805657e-11,-2.1786532e-32
