y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
-5.5511152e-17,0,0,0,0,0,0
0.00024233637,-0.010709067,9.8263695e-07,1.5811816e-25,-0.0009908863,-5.1975645e-07,-2.7767174e-25
0.00048856526,-0.021437735,2.8215427e-06,4.3555668e-25,-0.0020266022,-8.0988817e-07,-8.2763353e-25
0.00073874919,-0.032230134,6.3173077e-06,3.306638e-25,-0.003083048,-8.7608351e-07,-6.3478396e-25
0.00099295171,-0.043084383,1.1130544e-05,-3.4715801e-25,-0.0041506465,-1.0850375e-06,7.0151153e-25
0.0012512373,-0.053996573,1.7302304e-05,-2.5450974e-25,-0.0052293901,-1.3368571e-06,4.9368809e-25
0.0015136717,-0.064962541,2.4824739e-05,-3.4592677e-26,-0.0063192309,-1.6213822e-06,6.0041152e-26
0.0017803214,-0.075977862,3.3682571e-05,6.1216406e-26,-0.0074200799,-1.9274644e-06,-1.1139657e-25
0.0020512541,-0.087037841,4.3855299e-05,1.0540885e-25,-0.008531808,-2.2431528e-06,-1.9892431e-25
0.0023265387,-0.098137514,5.5318013e-05,-9.2795518e-28,-0.009654246,-2.5552508e-06,-1.1563029e-26
0.0026062451,-0.10927164,6.8040817e-05,-2.8737013e-25,-0.010787186,-2.8482466e-06,5.3974078e-25
0.0028904442,-0.1204347,8.1989771e-05,1.2348123e-27,-0.011930383,-3.1061291e-06,-2.497748e-26
0.0031792083,-0.13162088,9.7126188e-05,5.5869314e-25,-0.013083555,-3.3115521e-06,-1.1041067e-24
0.0034726106,-0.14282409,0.00011340572,7.2841137e-25,-0.01424639,-3.4446169e-06,-1.4317309e-24
0.0037707257,-0.15403795,0.00013077916,6.7539538e-25,-0.01541854,-3.484283e-06,-1.3336313e-24
0.0040736293,-0.16525581,0.00014919251,1.5611674e-25,-0.016599633,-3.4086397e-06,-3.2291178e-25
0.0043813983,-0.1764707,0.00016858531,-2.7191266e-25,-0.017789263,-3.1927295e-06,5.0178673e-25
0.0046941108,-0.1876754,0.00018889181,-7.2408284e-25,-0.018987001,-2.8104537e-06,1.4263494e-24
0.0050118462,-0.19886238,0.00021004124,-1.3978206e-24,-0.02019239,-2.2351371e-06,2.7620738e-24
0.0053346853,-0.21002384,0.00023195596,-1.2908716e-24,-0.02140495,-1.4365157e-06,2.5486053e-24
0.0056627099,-0.22115172,0.00025455236,-1.0207198e-24,-0.022624177,-3.8267245e-07,2.0405745e-24
0.0059960035,-0.23223768,0.00027774178,-1.3433822e-24,-0.023849553,9.5829849e-07,2.655036e-24
0.0063346505,-0.24327312,0.00030142873,-3.4403918e-25,-0.02508054,2.6214312e-06,6.9781071e-25
0.0066787371,-0.2542492,0.00032551142,1.0185057e-24,-0.026316594,4.6438225e-06,-1.9730093e-24
0.0070283505,-0.26515685,0.00034988222,1.545601e-24,-0.027557158,7.0638685e-06,-3.02054e-24
0.0073835797,-0.27598676,0.00037442721,4.4508083e-25,-0.028801675,9.9218212e-06,-8.4231589e-25
0.0077445146,-0.28672941,0.00039902712,4.5648551e-25,-0.030049579,1.3258446e-05,-9.0598331e-25
0.0081112471,-0.29737512,0.00042355505,1.0763972e-24,-0.031300308,1.7118368e-05,-2.1548105e-24
0.0084838703,-0.307914,0.00044787952,6.3847658e-25,-0.032553306,2.1545625e-05,-1.2858426e-24
0.0088624786,-0.31833603,0.00047186339,6.0687726e-25,-0.03380803,2.658583e-05,-1.184908e-24
0.0092471684,-0.32863106,0.00049536238,6.1927821e-25,-0.035063939,3.2287227e-05,-1.2331611e-24
0.0096380372,-0.33878885,0.00051822852,4.2582359e-25,-0.036320509,3.8697925e-05,-9.0209849e-25
0.010035184,-0.34879902,0.00054031104,7.4237151e-25,-0.037577248,4.5868084e-05,-1.5076395e-24
0.010438711,-0.35865146,0.00056144821,1.8310277e-24,-0.038833687,5.384911e-05,-3.6788383e-24
0.010848719,-0.36833666,0.00058147264,5.2277792e-25,-0.040089377,6.2695321e-05,-1.0449134e-24
0.011265312,-0.37784518,0.00060021792,-1.7486358e-24,-0.041343893,7.2460495e-05,3.5892205e-24
0.011688598,-0.38716737,0.00061751085,2.1974372e-25,-0.042596825,8.3199801e-05,-4.6035967e-25
0.012118682,-0.39629363,0.0006331753,5.0653145e-25,-0.043847802,9.4971326e-05,-1.0691993e-24
0.012555674,-0.4052146,0.00064703428,7.6203679e-26,-0.045096503,0.00010783348,-1.9136564e-25
0.012999686,-0.41392117,0.0006589079,-2.2611814e-24,-0.046342631,0.00012184669,4.689748e-24
0.01345083,-0.42240456,0.00066861501,-2.2741825e-24,-0.047585894,0.00013707153,4.6595715e-24
0.01390922,-0.43065631,0.00067597395,2.6785894e-24,-0.048826019,0.00015356904,-5.670868e-24
0.014374973,-0.43866838,0.00068080186,-1.7087306e-25,-0.050062754,0.00017140139,3.9357989e-25
0.014848207,-0.44643321,0.00068291778,-2.0196593e-25,-0.051295888,0.00019062957,3.8561994e-25
0.015329042,-0.45394371,0.00068214136,3.4837635e-24,-0.052525244,0.00021131859,-7.552154e-24
0.015817601,-0.46119336,0.00067829437,2.9280864e-24,-0.053750655,0.00023353396,-6.3481879e-24
