y,k,kMean
-5.5511152e-17,1e-10,1e-10
0.00024233637,3.3743258e-11,2.4254774e-10
0.00048856526,2.3730082e-10,1.8783769e-09
0.00073874919,9.6469994e-10,7.6508304e-09
0.00099295171,2.7231763e-09,2.159478e-08
0.0012512373,6.1459783e-09,4.8721384e-08
0.0015136717,1.197885e-08,9.491785e-08
0.0017803214,2.1079872e-08,1.6693981e-07
0.0020512541,3.4423569e-08,2.7243505e-07
0.0023265387,5.3107021e-08,4.1998101e-07
0.0026062451,7.8357221e-08,6.1912952e-07
0.0028904442,1.1153934e-07,8.8045568e-07
0.0031792083,1.5416578e-07,1.2156087e-06
0.0034726106,2.0790582e-07,1.6373629e-06
0.0037707257,2.7459603e-07,2.1596682e-06
0.0040736293,3.5625111e-07,2.7976974e-06
0.0043813983,4.5507511e-07,3.5678902e-06
0.0046941108,5.7347356e-07,4.4879912e-06
0.0050118462,7.1406638e-07,5.5770794e-06
0.0053346853,8.7970066e-07,6.8555909e-06
0.0056627099,1.0734608e-06,8.3453313e-06
0.0059960035,1.2986847e-06,1.0069474e-05
0.0063346505,1.5589765e-06,1.2052541e-05
0.0066787371,1.8582211e-06,1.4320372e-05
0.0070283505,2.2006035e-06,1.6900063e-05
0.0073835797,2.5906229e-06,1.9819896e-05
0.0077445146,3.0331083e-06,2.3109237e-05
0.0081112471,3.533236e-06,2.6798382e-05
0.0084838703,4.0965458e-06,3.0918379e-05
0.0088624786,4.72896e-06,3.5500867e-05
0.0092471684,5.4368e-06,4.0577903e-05
0.0096380372,6.2268055e-06,4.618182e-05
0.010035184,7.1061521e-06,5.2345152e-05
0.010438711,8.0824703e-06,5.9100542e-05
0.010848719,9.1638637e-06,6.648058e-05
0.011265312,1.0358926e-05,7.4517592e-05
0.011688598,1.1676759e-05,8.3243357e-05
0.012118682,1.3126988e-05,9.2688796e-05
0.012555674,1.4719776e-05,0.0001028837
0.012999686,1.6465838e-05,0.00011385647
0.01345083,1.8376451e-05,0.00012563379
0.01390922,2.0463459e-05,0.00013824021
0.014374973,2.2739278e-05,0.00015169818
0.014848207,2.5216896e-05,0.00016602828
0.015329042,2.7909859e-05,0.00018124834
0.015817601,3.0832266e-05,0.00019737176
0.016314007,3.3998736e-05,0.0002144072
0.016818387,3.7424411e-05,0.00023235867
0.017330868,4.1124987e-05,0.00025122498
0.017851582,4.5116271e-05,0.00027099964
0.018380659,4.9413791e-05,0.0002916708
0.018918234,5.4033153e-05,0.00031322102
0.019464444,5.8990309e-05,0.00033562749
0.020019428,6.4301592e-05,0.00035886232
0.020583326,6.9982462e-05,0.00038289317
0.021156282,7.6047166e-05,0.00040768332
0.02173844,8.2509518e-05,0.00043319156
0.02232995,8.9382626e-05,0.00045937237
0.022930961,9.6679504e-05,0.00048617643
0.023541625,0.0001044139,0.00051355171
0.024162099,0.00011259895,0.00054144438
0.024792538,0.00012124743,0.00056979826
0.025433104,0.00013037464,0.00059855462
0.026083959,0.00013999693,0.00062765369
0.026745269,0.00015013038,0.00065703551
0.027417201,0.00016079098,0.00068663868
0.028099925,0.00017199399,0.00071640101
0.028793616,0.00018375403,0.00074626223
0.029498449,0.00019608469,0.00077616427
0.030214604,0.00020899845,0.00080605059
0.030942262,0.00022250653,0.00083586764
0.031681608,0.00023661878,0.00086556773
0.03243283,0.00025134353,0.00089511006
0.033196118,0.00026668756,0.00092446027
0.033971666,0.00028265595,0.00095359176
0.034759672,0.00029925203,0.00098248736
0.035560335,0.00031647736,0.0010111387
0.036373858,0.00033433167,0.0010395452
0.037200449,0.00035281285,0.0010677126
0.038040317,0.00037191697,0.0010956506
0.038893675,0.00039163834,0.0011233704
0.03976074,0.00041196947,0.0011508842
0.040641733,0.00043290125,0.0011782047
0.041536876,0.00045442293,0.0012053441
0.042446398,0.0004765223,0.0012323147
0.043370529,0.00049918577,0.0012591303
0.044309504,0.00052239848,0.0012858061
0.045263561,0.00054614448,0.0013123555
0.046232942,0.00057040682,0.0013387937
0.047217894,0.00059516775,0.0013651413
0.048218667,0.00062040882,0.0013914197
0.049235515,0.00064611108,0.001417647
0.050268696,0.0006722552,0.0014438407
0.051318472,0.00069882163,0.001470017
0.052385111,0.00072579071,0.0014961921
0.053468882,0.00075314285,0.0015223823
0.054570061,0.00078085867,0.0015486054
0.055688928,0.00080891905,0.0015748834
0.056825767,0.00083730537,0.0016012331
0.057980866,0.00086599954,0.0016276586
0.059154519,0.00089498414,0.0016541602
0.060347024,0.00092424252,0.0016807412
0.061558683,0.00095375905,0.0017074033
0.062789805,0.00098351893,0.0017341439
0.064040701,0.0010135086,0.0017609581
0.06531169,0.0010437156,0.0017878406
