y,k,kMean
0.28189043,0.0049451817,0.0039652957
0.28666062,0.0049389831,0.0039874281
0.29150744,0.0049317321,0.0040094616
0.29643211,0.0049234408,0.0040314126
0.30143588,0.0049141247,0.0040532925
0.30652003,0.0049038033,0.004075109
0.31168584,0.0048924999,0.0040968716
0.31693462,0.004880242,0.0041185885
0.32226771,0.0048670621,0.004140262
0.32768647,0.0048529982,0.0041618865
0.33319226,0.0048380944,0.0041834499
0.33878649,0.0048224006,0.0042049347
0.34447058,0.0048059713,0.0042263203
0.35024597,0.0047888642,0.0042475858
0.35611413,0.0047711413,0.0042687084
0.36207654,0.0047528719,0.0042896587
0.36813472,0.0047341334,0.0043104002
0.37429022,0.004715008,0.0043308878
0.38054458,0.0046955748,0.0043510697
0.38689941,0.0046759115,0.0043708954
0.39335631,0.0046560988,0.0043903208
0.39991692,0.0046362407,0.0044093205
0.40658292,0.0046164706,0.0044278842
0.41335599,0.0045969203,0.0044460007
0.42023785,0.0045777074,0.0044636578
0.42723025,0.0045589426,0.0044808411
0.43433496,0.0045407341,0.004497541
0.44155379,0.0045231883,0.0045137693
0.44888858,0.0045064112,0.0045295592
0.45634118,0.0044905075,0.0045449475
0.46391349,0.0044755784,0.0045599759
0.47160743,0.0044617207,0.0045746974
0.47942495,0.0044490265,0.0045891693
0.48736804,0.0044375826,0.0046034522
0.49543872,0.004427469,0.0046176014
0.50363903,0.0044187572,0.0046316688
0.51197106,0.0044115095,0.0046457106
0.52043692,0.0044057778,0.0046597862
0.52903876,0.0044016039,0.0046739575
0.53777878,0.0043990199,0.0046882848
0.54665917,0.0043980475,0.0047028161
0.55568221,0.0043986987,0.0047175992
0.56485018,0.004400973,0.0047326951
0.57416542,0.0044048571,0.0047481706
0.58363027,0.0044103247,0.0047640998
0.59324716,0.004417337,0.0047805644
0.60301852,0.0044258437,0.0047976509
0.61294683,0.0044357826,0.004815447
0.62303461,0.0044470788,0.0048340303
0.63328443,0.004459645,0.004853452
0.64369889,0.004473383,0.004873736
0.65428063,0.0044881846,0.0048948991
0.66503233,0.0045039338,0.0049169805
0.67595674,0.0045205092,0.0049400293
0.68705662,0.0045377859,0.0049640681
0.69833479,0.0045556376,0.004989131
0.70979411,0.0045739362,0.0050152925
0.72143751,0.0045925498,0.0050426631
0.73326792,0.0046113409,0.0050713722
0.74528836,0.0046301662,0.0051015808
0.75750187,0.0046488773,0.0051334975
0.76991157,0.0046673225,0.0051673486
0.7825206,0.0046853467,0.0052033712
0.79533216,0.0047027905,0.0052418218
0.8083495,0.00471949,0.0052829876
0.82157594,0.0047352756,0.0053272069
0.83501482,0.004749972,0.0053748524
0.84866957,0.0047633981,0.0054263142
0.86254364,0.0047753667,0.0054820493
0.87664057,0.0047856844,0.0055425825
0.89096393,0.0047941524,0.0056084691
0.90551736,0.0048005667,0.0056802454
0.92030455,0.0048047191,0.005758325
0.93532926,0.0048063989,0.0058428713
0.95059531,0.0048053947,0.0059338155
0.96610656,0.004801497,0.0060309753
0.98186697,0.0047945012,0.0061341235
0.99788053,0.004784212,0.0062430444
1.0141513,0.0047704471,0.0063575815
1.0306834,0.0047530426,0.0064776974
1.0474811,0.004731858,0.0066035511
1.0645486,0.0047067823,0.0067355044
1.0818902,0.0046777388,0.0068739622
1.0995104,0.00464469,0.0070189869
1.1174136,0.0046076421,0.007169791
1.1356044,0.0045666465,0.0073244447
1.1540873,0.0045218015,0.0074800862
1.1728672,0.0044732516,0.0076334773
1.1919487,0.0044211804,0.0077813654
1.2113366,0.0043658019,0.007920479
1.231036,0.0043073499,0.0080472455
1.2510519,0.0042460635,0.0081572132
1.2713892,0.0041821685,0.0082452019
1.2920532,0.0041158573,0.0083064036
1.3130491,0.0040472684,0.0083372142
1.3343823,0.0039764652,0.0083351182
1.3560581,0.0039034181,0.008298076
1.3780821,0.0038279905,0.0082244026
1.4004599,0.0037499311,0.0081131333
1.4231971,0.0036688731,0.0079642611
1.4462995,0.0035843433,0.0077787896
1.469773,0.0034957777,0.007558844
1.489071,0.0034203197,0.00735569
1.4936235,0.0034025209,0.0073077691
1.5178572,0.0033037037,0.0070302625
1.5420908,0.0032001367,0.0067338405
1.5659413,0.0030954208,0.006428173
1.5894148,0.0029926402,0.0061214165
1.6125172,0.0028927877,0.0058193724
1.6352544,0.0027960016,0.0055262774
1.6576322,0.002702178,0.0052451105
1.6796562,0.0026111981,0.0049780696
1.701332,0.002522978,0.0047266408
1.7226652,0.0024374676,0.0044914788
1.7436611,0.0023546411,0.0042724272
1.7643251,0.0022744866,0.0040687239
1.7846624,0.0021969993,0.0038792761
1.8046783,0.0021221753,0.0037028611
1.8243777,0.0020500088,0.0035382491
1.8437657,0.0019804895,0.003384292
1.8628472,0.0019136023,0.0032399691
1.881627,0.0018493271,0.0031043451
1.90011,0.0017876401,0.0029765699
1.9183007,0.0017285141,0.0028559391
1.9362039,0.0016719207,0.0027418853
1.9538241,0.0016178307,0.0026339253
1.9711657,0.001566215,0.0025316401
1.9882332,0.0015170458,0.0024346734
2.0050309,0.0014702959,0.0023427217
2.021563,0.0014259384,0.002255528
2.0378338,0.0013839455,0.0021728734
2.0538473,0.0013442862,0.0020945634
2.0696077,0.0013069248,0.0020204288
2.085119,0.0012718182,0.0019503172
2.100385,0.0012389146,0.0018840772
2.1154098,0.0012081529,0.0018215518
2.130197,0.0011794635,0.0017625898
2.1447504,0.0011527708,0.0017070615
2.1590737,0.0011279966,0.001654856
2.1731707,0.0011050645,0.0016058667
2.1870447,0.0010839042,0.0015599674
2.2006995,0.0010644553,0.0015169937
2.2141384,0.0010466718,0.0014767778
2.2273648,0.0010305268,0.0014391831
2.2403822,0.0010160213,0.0014041163
2.2531937,0.0010031583,0.0013715322
2.2658027,0.00099196188,0.0013414019
2.2782124,0.00098255587,0.0013136953
2.290426,0.00097511655,0.0012883751
2.3024464,0.00096977895,0.0012653857
2.3142768,0.00096662605,0.0012446804
2.3259202,0.00096570033,0.0012262447
2.3373795,0.0009670064,0.0012100806
2.3486577,0.00097051171,0.0011961818
2.3597576,0.00097614835,0.001184524
2.370682,0.00098381779,0.0011750643
2.3814337,0.00099339564,0.0011677475
2.3920154,0.0010047375,0.0011625173
2.4024299,0.0010176833,0.0011593167
2.4126797,0.0010320635,0.0011580809
2.4227675,0.0010477061,0.0011587371
2.4326958,0.0010644415,0.0011612074
2.4424671,0.0010821029,0.0011654108
2.452084,0.0011005233,0.0011712627
2.4615489,0.0011195384,0.0011786709
2.4708641,0.0011389895,0.0011875367
2.4800321,0.0011587239,0.0011977571
2.4890551,0.0011785956,0.0012092222
2.4979355,0.0011984652,0.0012218172
2.5066755,0.0012182005,0.0012354256
2.5152774,0.0012376773,0.0012499327
2.5237433,0.0012567788,0.0012652277
2.5320753,0.0012753966,0.001281197
2.5402756,0.0012934308,0.0012977219
2.5483463,0.00131079,0.001314687
2.5562894,0.0013273919,0.0013319826
2.5641069,0.001343163,0.0013495016
2.5718008,0.0013580389,0.0013671405
2.5793731,0.0013719645,0.0013848007
2.5868257,0.0013848935,0.0014023896
2.5941605,0.0013967886,0.0014198213
2.6013794,0.0014076208,0.0014370193
2.6084841,0.0014173694,0.0014539203
2.6154765,0.0014260215,0.0014704808
2.6223583,0.0014335713,0.0014866789
2.6291314,0.0014400192,0.0015025122
2.6357974,0.0014453717,0.0015179971
2.642358,0.00144964,0.0015331648
2.6488149,0.0014528395,0.0015480518
2.6551697,0.0014549888,0.0015626953
2.6614241,0.0014561089,0.0015771255
2.6675796,0.0014562224,0.001591359
2.6736378,0.0014553526,0.0016053947
2.6796002,0.0014535233,0.0016192076
2.6854683,0.0014507574,0.001632747
2.6912437,0.0014470772,0.0016459342
2.6969278,0.0014425035,0.0016586652
2.702522,0.0014370559,0.0016708137
2.7080278,0.0014307523,0.0016822327
2.7134466,0.0014236093,0.0016927809
2.7187797,0.001415642,0.0017023691
2.7240285,0.0014068648,0.0017109812
2.7291943,0.0013972913,0.0017186469
2.7342784,0.0013869349,0.0017254005
2.7392822,0.0013758094,0.0017312819
2.7442069,0.0013639289,0.0017363482
2.7490537,0.001351309,0.0017406584
2.7538239,0.0013379667,0.0017442855
2.7585187,0.0013239207,0.0017473182
2.7631392,0.0013091921,0.001749853
2.7676868,0.0012938042,0.0017519947
2.7721624,0.0012777829,0.0017538597
2.7765673,0.0012611568,0.0017555816
2.7809025,0.0012439569,0.0017572934
2.7851692,0.001226217,0.0017591141
2.7893685,0.001207973,0.001761129
2.7935014,0.0011892633,0.0017633755
2.7975689,0.0011701281,0.0017658428
2.8015722,0.0011506093,0.0017684505
2.8055121,0.00113075,0.0017710409
2.8093898,0.0011105946,0.0017733856
2.8132062,0.0010901877,0.0017751832
2.8169622,0.0010695747,0.001776102
2.8206589,0.0010488004,0.0017758482
2.8242971,0.0010279093,0.0017741911
2.8278778,0.0010069451,0.0017709535
2.8314019,0.00098595031,0.0017660807
2.8348703,0.00096496613,0.0017597175
2.8382838,0.00094403188,0.0017521673
2.8416434,0.00092318501,0.0017437602
2.8449499,0.00090246094,0.0017346893
2.8482041,0.00088189284,0.0017250397
2.8514069,0.00086151148,0.0017149296
2.854559,0.00084134519,0.0017045304
2.8576613,0.00082142,0.0016940017
2.8607146,0.00080175957,0.0016834651
2.8637196,0.00078238515,0.0016729911
2.8666771,0.0007633158,0.0016625804
2.8695878,0.00074456859,0.001652203
2.8724526,0.00072615869,0.001641821
2.875272,0.00070809846,0.0016313812
2.8780469,0.0006903864,0.0016208219
2.8807779,0.00067300921,0.0016100856
2.8834657,0.00065596424,0.0015991198
2.886111,0.00063925895,0.0015878838
2.8887146,0.00062290023,0.0015763534
2.8912769,0.00060689415,0.0015645298
2.8937988,0.00059124574,0.0015524328
2.8962807,0.000575959,0.00154008
2.8987235,0.00056103655,0.0015274763
2.9011276,0.00054647957,0.001514592
2.9034938,0.00053228752,0.001501363
2.9058225,0.00051845776,0.0014877236
2.9081144,0.00050498556,0.0014736404
2.9103701,0.00049186397,0.0014591154
2.9125901,0.00047908334,0.0014441824
2.914775,0.00046663128,0.0014289016
2.9169254,0.00045449279,0.0014133141
2.9190418,0.00044265034,0.001397431
2.9211247,0.00043108383,0.0013812599
2.9231747,0.00041977006,0.0013648232
2.9251923,0.00040868338,0.0013481522
2.927178,0.00039779584,0.0013312716
2.9291323,0.00038707022,0.0013141956
2.9310557,0.00037647431,0.0012969398
2.9329487,0.00036601677,0.0012795176
2.9348118,0.00035573347,0.0012619297
2.9366454,0.00034565469,0.0012441765
2.9384501,0.00033580046,0.0012262764
2.9402262,0.0003261832,0.0012082653
2.9419742,0.00031680901,0.0011901778
2.9436946,0.00030767713,0.0011720436
2.9453878,0.00029878437,0.0011538945
2.9470543,0.00029012469,0.001135761
2.9486944,0.00028168877,0.0011176679
2.9503085,0.00027346683,0.0010996277
2.9518972,0.00026544864,0.0010816364
2.9534607,0.00025762378,0.0010636736
2.9549995,0.00024998218,0.0010457106
2.956514,0.00024251423,0.0010277272
2.9580046,0.00023521095,0.0010097219
2.9594715,0.00022806404,0.00099170502
2.9609153,0.00022106599,0.00097369058
2.9623363,0.00021421006,0.00095569144
2.9637348,0.00020749025,0.00093772773
2.9651112,0.00020090131,0.000919826
2.9664658,0.00019443872,0.00090200494
2.9677991,0.0001880986,0.00088427768
2.9691112,0.00018187773,0.0008666581
2.9704026,0.00017577342,0.00084916288
2.9716736,0.00016978354,0.00083181538
2.9729245,0.00016390644,0.00081464704
2.9741556,0.00015814086,0.00079769192
2.9753673,0.00015248595,0.00078097829
2.9765598,0.00014694118,0.00076452612
2.9777334,0.00014150632,0.00074834979
2.9788885,0.00013618137,0.000732461
2.9800254,0.00013096653,0.00071686882
2.9811442,0.00012586218,0.00070157908
2.9822454,0.00012086881,0.00068659484
2.9833292,0.00011598701,0.00067191089
2.9843958,0.00011121742,0.0006575147
2.9854456,0.00010656073,0.00064338893
2.9864788,0.00010201762,0.00062952166
2.9874956,9.7588731e-05,0.00061590747
2.9884964,9.3274685e-05,0.00060254009
2.9894814,8.9076025e-05,0.00058941568
2.9904507,8.499321e-05,0.0005765308
2.9914048,8.1026596e-05,0.00056388176
2.9923438,7.7176426e-05,0.00055146213
2.9932679,7.3442817e-05,0.00053925876
2.9941774,6.982575e-05,0.00052725413
2.9950726,6.6325058e-05,0.00051542996
2.9959536,6.2940422e-05,0.00050377535
2.9968206,5.9671368e-05,0.00049229134
2.997674,5.6517261e-05,0.00048098369
2.9985139,5.3477305e-05,0.00046985874
2.9993405,5.0550543e-05,0.00045891873
3.000154,4.7735857e-05,0.00044816148
3.0009546,4.5031968e-05,0.00043758322
3.0017426,4.2437444e-05,0.00042717948
3.0025182,3.9950705e-05,0.00041694589
3.0032815,3.7570023e-05,0.00040687871
3.0040327,3.5293533e-05,0.00039697511
3.004772,3.3119238e-05,0.00038723191
3.0054997,3.1045022e-05,0.00037764292
3.0062159,2.9068652e-05,0.00036819985
3.0069207,2.718779e-05,0.00035889737
3.0076144,2.5400006e-05,0.00034974582
3.0082971,2.3702785e-05,0.00034075689
3.008969,2.2093537e-05,0.00033191849
3.0096304,2.056961e-05,0.00032321276
3.0102812,1.9128308e-05,0.00031463274
3.0109218,1.7766901e-05,0.0003061789
3.0115522,1.648262e-05,0.00029785407
3.0121727,1.5272662e-05,0.00028965878
3.0127833,1.4134229e-05,0.00028159176
3.0133844,1.3063686e-05,0.00027365128
3.0139759,1.2057041e-05,0.00026583475
3.014558,1.1111489e-05,0.00025813777
3.015131,1.022489e-05,0.00025055449
3.0156949,9.3950088e-06,0.00024307838
3.0162499,8.6195205e-06,0.00023570187
3.0167961,7.8960405e-06,0.00022841632
3.0173337,7.2221527e-06,0.00022121353
3.0178627,6.5954337e-06,0.00021408598
3.0183834,6.0134747e-06,0.00020702505
3.0188959,5.473898e-06,0.00020001987
3.0194003,4.9743703e-06,0.00019305938
3.0198967,4.5126145e-06,0.00018613443
3.0203853,4.0864189e-06,0.00017923904
3.0208661,3.6936446e-06,0.00017236852
3.0213393,3.3322297e-06,0.00016551744
3.0218051,3.0001935e-06,0.00015868106
3.0222635,2.6956384e-06,0.00015185564
3.0227146,2.4167513e-06,0.00014503876
3.0231586,2.1618037e-06,0.00013823175
3.0235956,1.9291515e-06,0.0001314381
3.0240257,1.7172333e-06,0.00012466137
3.024449,1.5245691e-06,0.00011790747
3.0248656,1.3497586e-06,0.000111184
3.0252756,1.191479e-06,0.00010449865
3.0256791,1.0484824e-06,9.785755e-05
3.0260763,9.1959272e-07,9.1263656e-05
3.0264671,8.0370374e-07,8.4716063e-05
3.0268518,6.9977566e-07,7.8217438e-05
3.0272304,6.0683255e-07,7.178508e-05
3.0276031,5.2395979e-07,6.5449371e-05
3.0279698,4.5030089e-07,5.9246224e-05
3.0283307,3.8505477e-07,5.3215195e-05
3.028686,3.2747333e-07,4.7398463e-05
3.0290356,2.768587e-07,4.1838416e-05
3.0293797,2.3256053e-07,3.6575354e-05
3.0297183,1.9397365e-07,3.1645364e-05
3.0300516,1.605356e-07,2.707873e-05
3.0303796,1.3172446e-07,2.289806e-05
3.0307025,1.070566e-07,1.9117335e-05
3.0310202,8.6084421e-08,1.5741834e-05
3.0313329,6.8394433e-08,1.276834e-05
3.0316407,5.3605345e-08,1.0186133e-05
3.0319436,4.1366147e-08,7.9785406e-06
3.0322417,3.1354345e-08,6.1239035e-06
3.0325351,2.3274354e-08,4.5942248e-06
3.0328239,1.6855895e-08,3.356662e-06
3.0331081,1.1852483e-08,2.3772504e-06
3.0333878,8.0400389e-09,1.6218074e-06
3.0336631,5.2155985e-09,1.0567374e-06
3.033934,3.1961128e-09,6.4973132e-07
3.0342006,1.8173478e-09,3.7034246e-07
3.0344631,9.3293115e-10,1.9043275e-07
3.0347214,4.135926e-10,8.4506249e-08
3.0349756,1.467046e-10,2.996218e-08
3.0352257,3.6570009e-11,7.357791e-09
3.035472,8.2051329e-12,9.3994084e-10
3.0357143,1e-10,1e-10
