y,k,kMean
-5.5511152e-17,1e-10,1e-10
0.00024233637,7.8119158e-10,3.101346e-10
0.00048856526,6.1117481e-09,2.4095659e-09
0.00073874919,2.4898345e-08,9.8149998e-09
0.00099295171,7.0275039e-08,2.7702989e-08
0.0012512373,1.5854457e-07,6.2501056e-08
0.0015136717,3.0885443e-07,1.217586e-07
0.0017803214,5.4317079e-07,2.141356e-07
0.0020512541,8.8635495e-07,3.4943095e-07
0.0023265387,1.3662859e-06,5.3862787e-07
0.0026062451,2.0140083e-06,7.9394805e-07
0.0028904442,2.8638955e-06,1.1289103e-06
0.0031792083,3.953822e-06,1.5583912e-06
0.0034726106,5.3253392e-06,2.0986848e-06
0.0037707257,7.02385e-06,2.7675604e-06
0.0040736293,9.0987776e-06,3.5843152e-06
0.0043813983,1.1603721e-05,4.5698198e-06
0.0046941108,1.4596593e-05,5.7465537e-06
0.0050118462,1.8139733e-05,7.1386283e-06
0.0053346853,2.2299983e-05,8.7717931e-06
0.0056627099,2.7148721e-05,1.0673422e-05
0.0059960035,3.2761842e-05,1.2872478e-05
0.0063346505,3.921967e-05,1.5399441e-05
0.0066787371,4.6606793e-05,1.8286214e-05
0.0070283505,5.5011807e-05,2.1565979e-05
0.0073835797,6.452695e-05,2.5273016e-05
0.0077445146,7.5247621e-05,2.9442466e-05
0.0081112471,8.7271761e-05,3.4110051e-05
0.0084838703,0.00010069908,3.9311765e-05
0.0088624786,0.00011563016,4.5083578e-05
0.0092471684,0.00013216531,5.1461026e-05
0.0096380372,0.00015040336,5.8478646e-05
0.010035184,0.00017044036,6.6169489e-05
0.010438711,0.00019236204,7.4564555e-05
0.010848719,0.00021625867,8.369216e-05
0.011265312,0.00024222959,9.3577481e-05
0.011688598,0.00027036703,0.00010424195
0.012118682,0.00030075619,0.00011570267
0.012555674,0.00033347351,0.00012797171
0.012999686,0.00036858447,0.00014105546
0.01345083,0.00040614135,0.00015495412
0.01390922,0.00044618068,0.00016966141
0.014374973,0.00048872072,0.00018516434
0.014848207,0.00053375878,0.00020144323
0.015329042,0.00058126862,0.00021847168
0.015817601,0.00063119796,0.00023621699
0.016314007,0.00068346616,0.00025464081
0.016818387,0.00073796236,0.00027369982
0.017330868,0.00079454401,0.00029334672
0.017851582,0.00085303597,0.00031353134
0.018380659,0.00091323024,0.00033420158
0.018918234,0.0009748866,0.00035530463
0.019464444,0.0010377346,0.00037678782
0.020019428,0.0011014763,0.00039859931
0.020583326,0.0011657893,0.00042068883
0.021156282,0.0012303322,0.00044300876
0.02173844,0.0012947515,0.0004655152
0.02232995,0.0013586892,0.00048816872
0.022930961,0.0014217929,0.00051093569
0.023541625,0.0014837285,0.00053378935
0.024162099,0.001544198,0.00055670759
0.024792538,0.0016029533,0.00057966978
0.025433104,0.0016598223,0.00060265676
0.026083959,0.0017147155,0.00062565306
0.026745269,0.0017677614,0.00064864655
0.027417201,0.0018194404,0.00067162535
0.028099925,0.0018702452,0.00069457729
0.028793616,0.0019203298,0.00071749028
0.029498449,0.0019696597,0.000740352
0.030214604,0.0020181995,0.00076315162
0.030942262,0.0020659253,0.00078588061
0.031681608,0.0021128218,0.00080853182
0.03243283,0.0021588822,0.00083110013
0.033196118,0.0022041058,0.00085358261
0.033971666,0.0022484978,0.00087597712
0.034759672,0.0022920677,0.0008982823
0.035560335,0.0023348288,0.00092049915
0.036373858,0.0023767975,0.00094263159
0.037200449,0.0024179926,0.00096468548
0.038040317,0.0024584345,0.0009866694
0.038893675,0.0024981454,0.0010085954
0.03976074,0.0025371482,0.0010304772
0.040641733,0.0025754665,0.0010523291
0.041536876,0.0026131242,0.0010741667
0.042446398,0.0026501457,0.0010960061
0.043370529,0.002686555,0.001117863
0.044309504,0.002722376,0.0011397536
0.045263561,0.0027576323,0.0011616958
0.046232942,0.0027923469,0.0011837074
0.047217894,0.0028265425,0.0012058054
0.048218667,0.002860241,0.0012280066
0.049235515,0.0028934637,0.0012503277
0.050268696,0.0029262312,0.001272784
0.051318472,0.0029585634,0.0012953884
0.052385111,0.0029904793,0.0013181527
0.053468882,0.0030219972,0.0013410896
0.054570061,0.0030531346,0.0013642171
0.055688928,0.0030839083,0.0013875594
0.056825767,0.003114334,0.0014111421
0.057980866,0.0031444268,0.0014349892
0.059154519,0.0031742011,0.001459122
0.060347024,0.0032036702,0.0014835597
0.061558683,0.0032328466,0.0015083207
0.062789805,0.0032617423,0.0015334191
0.064040701,0.003290368,0.0015588546
0.06531169,0.003318734,0.0015845999
0.066603094,0.0033468496,0.0016105908
0.067915242,0.003374723,0.0016367362
0.069248465,0.003402362,0.0016629473
0.070603104,0.0034297732,0.0016891505
0.071979501,0.0034569626,0.0017152882
0.073378007,0.0034839352,0.0017413296
0.074798976,0.003510695,0.0017672713
0.07624277,0.0035372453,0.0017931303
0.077709754,0.0035635885,0.0018189245
0.079200302,0.0035897258,0.0018446683
0.080714792,0.0036156577,0.0018703782
0.082253608,0.0036413837,0.0018960673
0.083817142,0.0036669024,0.0019217457
0.085405789,0.0036922111,0.0019474202
0.087019955,0.0037173064,0.0019730968
0.088660047,0.0037421836,0.0019987765
0.090326484,0.0037668368,0.0020244595
0.092019688,0.0037912692,0.0020501492
0.093740089,0.0038155432,0.0020758514
0.095488124,0.0038398149,0.0021015777
0.097264236,0.0038642374,0.0021273377
0.099068878,0.0038888433,0.0021531363
0.10090251,0.0039135801,0.0021789728
0.10276559,0.0039383806,0.0022048432
0.10465859,0.0039631781,0.0022307502
0.10658201,0.0039879065,0.0022567011
0.10853631,0.0040125007,0.0022827034
0.11052201,0.0040368971,0.002308765
0.11253961,0.0040610333,0.0023348861
0.11458961,0.0040848486,0.0023610679
0.11667254,0.004108284,0.0023873166
0.11878893,0.0041312825,0.0024136368
0.12093931,0.0041537889,0.0024400284
0.12312423,0.0041757502,0.0024664852
0.12534425,0.0041971154,0.0024929977
0.12759992,0.0042178358,0.0025195627
0.12989183,0.0042378649,0.0025461775
0.13222055,0.0042571583,0.0025728389
0.13458668,0.004275674,0.0025995515
0.13699081,0.0042933722,0.0026263216
0.13943356,0.0043102154,0.0026531609
0.14191555,0.0043261684,0.0026800769
0.1444374,0.0043411982,0.0027070622
0.14699976,0.0043552742,0.0027340985
0.14960327,0.0043683681,0.0027611657
0.15224861,0.004380454,0.0027882531
0.15493644,0.0043915082,0.0028153553
0.15766744,0.0044015096,0.0028424747
0.1604423,0.0044104397,0.0028696216
0.16326174,0.0044182827,0.0028968041
0.16612647,0.0044250253,0.0029240243
0.16903721,0.0044306572,0.0029512739
0.1719947,0.0044351713,0.0029785361
0.1749997,0.0044385635,0.0030057906
0.17805296,0.0044408331,0.0030330178
0.18115527,0.0044419831,0.0030602017
0.18430741,0.0044420202,0.0030873388
0.18751018,0.004440955,0.0031144361
0.1907644,0.0044388024,0.0031414925
0.19407088,0.0044355816,0.0031684833
0.19743048,0.0044313164,0.0031953627
0.20084404,0.0044260356,0.0032220708
0.20431243,0.0044197727,0.0032485559
0.20783653,0.0044125665,0.0032747779
0.21141724,0.0044044608,0.0033007037
0.21505546,0.004395505,0.003326298
0.21875212,0.004385754,0.0033515159
0.22250816,0.0043752677,0.0033763163
0.22632453,0.0043641116,0.003400662
0.2302022,0.0043523567,0.0034245231
0.23414215,0.0043400789,0.0034478828
0.23814539,0.0043273591,0.0034707412
0.24221294,0.0043142827,0.0034931057
0.24634581,0.0043009397,0.0035149813
0.25054508,0.0042874236,0.0035363737
0.25481179,0.0042738316,0.0035572936
0.25914703,0.0042602633,0.0035777592
0.26355191,0.0042468209,0.0035977929
0.26802755,0.0042336076,0.003617415
0.27257507,0.0042207274,0.0036366434
0.27719564,0.0042082841,0.0036555042
0.28189043,0.0041963804,0.0036740377
0.28666062,0.004185117,0.003692302
0.29150744,0.0041745915,0.0037103669
0.29643211,0.0041648977,0.0037283024
0.30143588,0.0041561247,0.0037461746
0.30652003,0.0041483554,0.0037640399
0.31168584,0.0041416663,0.003781936
0.31693462,0.0041361262,0.0037998743
0.32226771,0.0041317958,0.0038178452
0.32768647,0.0041287267,0.0038358246
0.33319226,0.004126961,0.0038537666
0.33878649,0.0041265308,0.003871597
0.34447058,0.0041274581,0.0038892359
0.35024597,0.0041297541,0.0039066316
0.35611413,0.0041334196,0.0039237667
0.36207654,0.0041384449,0.0039406407
0.36813472,0.0041448096,0.0039572516
0.37429022,0.0041524837,0.0039735991
0.38054458,0.0041614271,0.0039896865
0.38689941,0.0041715914,0.0040055118
0.39335631,0.0041829199,0.004021069
0.39991692,0.0041953494,0.0040363592
0.40658292,0.0042088117,0.0040513994
0.41335599,0.0042232343,0.0040662018
0.42023785,0.0042385431,0.0040807722
0.42723025,0.0042546627,0.0040951446
0.43433496,0.0042715187,0.0041093828
0.44155379,0.0042890383,0.0041235476
0.44888858,0.0043071513,0.0041376878
0.45634118,0.0043257908,0.0041518549
0.46391349,0.0043448934,0.0041661063
0.47160743,0.0043643996,0.0041805023
0.47942495,0.0043842537,0.0041951033
0.48736804,0.0044044037,0.0042099671
0.49543872,0.0044248007,0.004225151
0.50363903,0.0044453989,0.0042407178
0.51197106,0.0044661546,0.0042567256
0.52043692,0.0044870255,0.0042732242
0.52903876,0.00450797,0.0042902738
0.53777878,0.0045289457,0.0043079473
0.54665917,0.0045499084,0.0043263238
0.55568221,0.00457081,0.0043454856
0.56485018,0.0045915963,0.0043655223
0.57416542,0.0046122054,0.0043865279
0.58363027,0.0046325692,0.0044086014
0.59324716,0.0046525905,0.0044318469
0.60301852,0.0046721621,0.0044563661
0.61294683,0.0046912121,0.0044822256
0.62303461,0.0047096617,0.0045094622
0.63328443,0.0047273869,0.0045381145
0.64369889,0.0047442362,0.0045682356
0.65428063,0.0047600415,0.0045998966
0.66503233,0.004774618,0.0046331609
0.67595674,0.0047877638,0.0046680763
0.68705662,0.0047992608,0.004704681
0.69833479,0.0048088768,0.004742998
0.70979411,0.0048163685,0.0047830081
0.72143751,0.0048214863,0.0048246243
0.73326792,0.0048239797,0.004867726
0.74528836,0.0048236035,0.0049122317
0.75750187,0.0048201255,0.0049581529
0.76991157,0.0048133351,0.0050056268
0.7825206,0.0048030529,0.0050549487
0.79533216,0.0047891416,0.0051066007
0.8083495,0.0047715186,0.0051612594
0.82157594,0.0047501706,0.0052197758
0.83501482,0.0047251717,0.005283105
0.84866957,0.0046967032,0.0053520833
0.86254364,0.0046650783,0.005427265
0.87664057,0.0046307676,0.0055089811
0.89096393,0.0045944234,0.0055974834
0.90551736,0.0045568997,0.0056931864
0.92030455,0.0045192587,0.0057969206
0.93532926,0.0044827661,0.0059100238
0.95059531,0.0044488667,0.0060344413
0.96610656,0.0044191424,0.0061726164
