y,k,kMean
0.44811088,1e-10,1e-10
0.44832399,1.0225665e-08,5.3913594e-09
0.44854054,7.1695317e-08,3.9438356e-08
0.44876056,2.4746821e-07,1.4321215e-07
0.44898411,5.7204316e-07,3.5077176e-07
0.44921125,1.0408096e-06,6.8115654e-07
0.44944204,1.6343014e-06,1.1487462e-06
0.44967653,2.337339e-06,1.7719269e-06
0.44991479,3.1448525e-06,2.575943e-06
0.45015688,4.060321e-06,3.5926934e-06
0.45040285,5.0929338e-06,4.859788e-06
0.45065277,6.2555317e-06,6.419716e-06
0.4509067,7.5635013e-06,8.319268e-06
0.45116471,9.0343174e-06,1.0609119e-05
0.45142687,1.0687521e-05,1.3343515e-05
0.45169323,1.2544886e-05,1.6579895e-05
0.45196387,1.4630672e-05,2.037845e-05
0.45223885,1.6971977e-05,2.4801683e-05
0.45251825,1.9599148e-05,2.9914017e-05
0.45280213,2.2546201e-05,3.5781163e-05
0.45309058,2.5851278e-05,4.2469322e-05
0.45338365,2.9557172e-05,5.0044386e-05
0.45368142,3.3711904e-05,5.8571073e-05
0.45398398,3.836934e-05,6.8112222e-05
0.4542914,4.3589984e-05,7.8728257e-05
0.45460375,4.9441834e-05,9.0476699e-05
0.45492111,5.600135e-05,0.00010341193
0.45524357,6.3354496e-05,0.00011758526
0.45557121,7.1597872e-05,0.00013304546
0.4559041,8.0839947e-05,0.00014983992
0.45624235,9.1202362e-05,0.0001680156
0.45658601,0.00010282128,0.00018762051
0.4569352,0.00011584892,0.00020870483
0.45728999,0.00013045482,0.00023132177
0.45765048,0.00014682748,0.00025552963
0.45801675,0.00016517567,0.00028139257
0.45838891,0.00018572948,0.00030897741
0.45876703,0.00020874126,0.00033835431
0.45915123,0.00023448588,0.0003695996
0.4595416,0.00026326045,0.00040279179
0.45993823,0.00029538316,0.00043800949
0.46034122,0.0003311907,0.00047533176
0.46075069,0.00037103441,0.0005148339
0.46116672,0.00041527506,0.00055658831
0.46158944,0.00046427485,0.00060066754
0.46201894,0.00051838796,0.000647147
