y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
-5.5511152e-17,0,0,0,0,0,0
0.00024233637,0.0021917829,5.4944301e-06,-5.8136402e-25,0.00012297279,4.5584903e-07,-9.0665842e-25
0.00048856526,0.0043893007,1.1073864e-05,-5.3572484e-25,0.00024379166,1.5267705e-06,-8.3499243e-25
0.00073874919,0.0065212774,1.860108e-05,2.1459356e-24,0.00036172881,3.2571223e-06,2.9268582e-24
0.00099295171,0.0085577725,2.946365e-05,1.7860742e-24,0.00047642398,5.7600103e-06,2.4481508e-24
0.0012512373,0.010494924,4.3749525e-05,-4.8781243e-25,0.0005880089,9.0329699e-06,-7.088248e-25
0.0015136717,0.012328821,6.1622279e-05,-1.3693581e-24,0.00069669641,1.3111486e-05,-2.0043224e-24
0.0017803214,0.014055503,8.3263115e-05,-1.0187227e-24,0.0008027703,1.8032197e-05,-1.4724154e-24
0.0020512541,0.015670965,0.00010885949,-1.75632e-24,0.0009065692,2.383241e-05,-2.403844e-24
0.0023265387,0.017171159,0.00013860559,-2.6425902e-24,0.001008473,3.0550419e-05,-3.5736311e-24
0.0026062451,0.018551996,0.00017270156,-1.5282419e-24,0.0011088921,3.8225528e-05,-2.0648888e-24
0.0028904442,0.01980935,0.0002113544,3.1411597e-25,0.0012082543,4.6898048e-05,3.9008275e-25
0.0031792083,0.020939063,0.00025477876,1.8405887e-24,0.0013069941,5.6609213e-05,2.4458217e-24
0.0034726106,0.021936945,0.00030319536,1.6259621e-24,0.0014055421,6.7400878e-05,2.1181428e-24
0.0037707257,0.022798777,0.00035683186,-1.3379708e-25,0.0015043148,7.9315187e-05,-2.2603527e-25
0.0040736293,0.023520322,0.00041592383,4.9137908e-25,0.0016037053,9.2394507e-05,5.812531e-25
0.0043813983,0.02409732,0.00048071348,2.1705787e-25,0.0017040795,0.00010668145,1.6015506e-25
0.0046941108,0.024525499,0.00055145055,-2.2767986e-25,0.001805768,0.00012221833,-3.2822804e-25
