y,U_0,U_1,U_2,UMean_0,UMean_1,UMean_2
-5.2554039e-17,0,0,0,0,0,0
0.00024233637,0.0060945282,-3.2608797e-06,6.9183522e-25,0.0018205434,-1.438353e-06,1.3936802e-24
0.00048856526,0.012132628,-4.4482961e-06,5.2847412e-25,0.0036070117,-4.8190951e-07,1.1371846e-24
0.00073874919,0.018160858,-6.9236718e-06,5.1314761e-25,0.005386276,1.8075377e-06,7.9306762e-25
0.00099295171,0.0241847,-1.0300047e-05,2.2651709e-26,0.0071644885,4.9628807e-06,1.2663716e-27
0.0012512373,0.030200786,-1.4805232e-05,-1.6219715e-25,0.0089407623,9.0650661e-06,-2.272458e-25
0.0015136717,0.036205645,-2.055867e-05,-2.4831024e-25,0.010714186,1.412527e-05,-3.9976485e-25
0.0017803214,0.042195703,-2.7671973e-05,-8.1357622e-25,0.012483822,2.0157931e-05,-1.5444668e-24
0.0020512541,0.048167283,-3.62627e-05,-1.3627693e-25,0.014248713,2.7176728e-05,-5.3348463e-25
0.0023265387,0.054116609,-4.6457404e-05,-2.5752181e-25,0.016007874,3.5194302e-05,-6.0248808e-25
0.0026062451,0.060039808,-5.839232e-05,-1.309661e-25,0.017760301,4.4221938e-05,-2.2465704e-25
0.0028904442,0.065932915,-7.2213021e-05,8.7996665e-25,0.01950497,5.4269698e-05,1.6336867e-24
0.0031792083,0.071791878,-8.8074555e-05,7.2341069e-25,0.021240836,6.5346396e-05,1.4001728e-24
0.0034726106,0.07761256,-0.00010614144,5.2411916e-25,0.022966838,7.7459627e-05,8.1118146e-25
0.0037707257,0.08339075,-0.00012658814,-1.7209347e-25,0.0246819,9.0615497e-05,-5.3209814e-25
0.0040736293,0.089122165,-0.00014959831,-1.254553e-24,0.02638493,0.00010481915,-2.075918e-24
0.0043813983,0.094802461,-0.00017536504,-9.7563205e-25,0.028074826,0.0001200745,-1.4417317e-24
0.0046941108,0.10042724,-0.00020409117,5.4280105e-25,0.029750478,0.00013638408,8.6812201e-25
0.0050118462,0.10599207,-0.00023598831,-2.6797166e-25,0.031410766,0.00015374952,-6.6978757e-25
0.0053346853,0.11149246,-0.00027127689,-1.9606619e-24,0.03305457,0.00017217148,-3.4435622e-24
0.0056627099,0.11692392,-0.0003101857,-1.4884896e-24,0.034680765,0.00019164978,-2.5641876e-24
0.0059960035,0.12228195,-0.00035295226,-1.5434247e-26,0.036288231,0.00021218308,1.1165642e-25
0.0063346505,0.12756205,-0.00039982076,1.1805089e-24,0.037875848,0.00023376993,2.0924996e-24
0.0066787371,0.13275971,-0.00045104233,5.5454383e-25,0.039442506,0.0002564084,6.0531277e-25
0.0070283505,0.13787049,-0.0005068756,-1.3489973e-24,0.040987102,0.00028009563,-2.5311859e-24
0.0073835797,0.14288998,-0.00056758391,-1.108039e-24,0.042508546,0.00030482927,-1.8952455e-24
0.0077445146,0.14781382,-0.00063343525,-1.5035608e-24,0.044005761,0.00033060724,-2.6064264e-24
0.0081112471,0.15263774,-0.00070470234,-3.5603203e-24,0.045477688,0.00035742728,-5.9247959e-24
0.0084838703,0.15735758,-0.00078166094,1.3675125e-24,0.046923287,0.00038528771,2.3708372e-24
0.0088624786,0.16196925,-0.00086458862,5.9942321e-24,0.048341543,0.0004141878,1.0188463e-23
0.0092471684,0.16646883,-0.00095376458,3.208636e-25,0.049731464,0.00044412754,1.0111398e-24
0.0096380372,0.17085253,-0.0010494681,-2.0881789e-24,0.051092081,0.00047510824,-3.3021868e-24
0.010035184,0.17511672,-0.0011519776,-2.0996407e-24,0.052422449,0.0005071328,-3.4683939e-24
0.010438711,0.17925796,-0.0012615698,-3.6982e-24,0.053721653,0.00054020553,-6.1165451e-24
0.010848719,0.18327301,-0.0013785181,-7.4528162e-25,0.054988812,0.00057433262,-1.5122381e-24
0.011265312,0.18715876,-0.0015030894,1.9625705e-25,0.056223075,0.00060952207,-6.9091143e-27
0.011688598,0.19091233,-0.0016355475,-2.3645149e-24,0.057423626,0.00064578403,-4.4192942e-24
0.012118682,0.19453111,-0.0017761488,-2.1215487e-24,0.058589679,0.00068313179,-3.5963196e-24
