y,k,kMean
-5.5511152e-17,1e-10,1e-10
0.00024233637,4.7621937e-11,2.1041329e-10
0.00048856526,3.46339e-10,1.6257817e-09
0.00073874919,1.4086066e-09,6.6214041e-09
0.00099295171,3.974615e-09,1.8687864e-08
0.0012512373,8.9647622e-09,4.2158593e-08
0.0015136717,1.7458984e-08,8.2120454e-08
0.0017803214,3.0694602e-08,1.4440339e-07
0.0020512541,5.0070207e-08,2.3559561e-07
0.0023265387,7.7152365e-08,3.6306877e-07
0.0026062451,1.1368411e-07,5.3500709e-07
0.0028904442,1.6159476e-07,7.6043755e-07
0.0031792083,2.2301102e-07,1.049259e-06
0.0034726106,3.0026909e-07,1.4122684e-06
0.0037707257,3.9592804e-07,1.8611836e-06
0.0040736293,5.1278436e-07,2.40866e-06
0.0043813983,6.5388767e-07,3.0683005e-06
0.0046941108,8.2255798e-07,3.8546591e-06
0.0050118462,1.0224042e-06,4.7832352e-06
0.0053346853,1.2573446e-06,5.8704547e-06
0.0056627099,1.5316284e-06,7.1336407e-06
0.0059960035,1.8498595e-06,8.5909742e-06
0.0063346505,2.2170227e-06,1.0261438e-05
0.0066787371,2.6385108e-06,1.2164741e-05
0.0070283505,3.1201549e-06,1.4321228e-05
0.0073835797,3.6682561e-06,1.675177e-05
0.0077445146,4.28962e-06,1.9477653e-05
0.0081112471,4.9915927e-06,2.2520457e-05
0.0084838703,5.7820993e-06,2.590191e-05
0.0088624786,6.6696835e-06,2.9643717e-05
0.0092471684,7.6635497e-06,3.3767373e-05
0.0096380372,8.7736058e-06,3.8293967e-05
0.010035184,1.0010504e-05,4.3243908e-05
0.010438711,1.1385629e-05,4.8636616e-05
0.010848719,1.2911116e-05,5.4490334e-05
0.011265312,1.4599913e-05,6.0821712e-05
0.011688598,1.6465756e-05,6.7645478e-05
0.012118682,1.8523146e-05,7.4974397e-05
0.012555674,2.0787353e-05,8.2818895e-05
0.012999686,2.3274482e-05,9.1186448e-05
0.01345083,2.6001494e-05,0.00010008125
0.01390922,2.8986076e-05,0.00010950418
0.014374973,3.2246571e-05,0.00011945271
0.014848207,3.580192e-05,0.00012992097
0.015329042,3.9671564e-05,0.00014089976
0.015817601,4.3877371e-05,0.00015237639
0.016314007,4.8451453e-05,0.00016433496
0.016818387,5.3433348e-05,0.00017675671
0.017330868,5.8858442e-05,0.00018962023
0.017851582,6.4759093e-05,0.00020290179
0.018380659,7.116916e-05,0.00021657592
0.018918234,7.8124492e-05,0.00023061598
0.019464444,8.5662973e-05,0.00024499491
0.020019428,9.3824559e-05,0.00025968563
0.020583326,0.00010265129,0.00027466137
0.021156282,0.00011218732,0.00028989586
0.02173844,0.00012247884,0.00030536424
0.02232995,0.0001335741,0.00032104598
0.022930961,0.00014552327,0.0003369249
0.023541625,0.00015837836,0.0003529854
0.024162099,0.00017219305,0.00036921248
0.024792538,0.00018702245,0.00038559417
0.025433104,0.00020292284,0.00040212045
0.026083959,0.00021995135,0.00041878236
0.026745269,0.00023816549,0.00043557236
0.027417201,0.00025762271,0.00045248334
0.028099925,0.00027837975,0.00046950755
0.028793616,0.00030049199,0.00048663644
0.029498449,0.00032401264,0.0005038604
0.030214604,0.00034899185,0.0005211692
0.030942262,0.00037547572,0.00053855325
0.031681608,0.00040350518,0.0005560035
0.03243283,0.00043311479,0.00057350968
0.033196118,0.00046433146,0.00059106027
0.033971666,0.00049717312,0.00060864329
0.034759672,0.00053164726,0.0006262473
0.035560335,0.00056774956,0.00064386267
0.036373858,0.00060546249,0.00066148026
0.037200449,0.00064475394,0.00067909003
0.038040317,0.00068557602,0.00069668324
0.038893675,0.00072786398,0.0007142543
0.03976074,0.00077153537,0.00073180066
0.040641733,0.00081648949,0.00074932165
0.041536876,0.00086260716,0.00076681624
0.042446398,0.00090975097,0.00078428359
0.043370529,0.00095776601,0.00080172501
0.044309504,0.0010064812,0.00081914533
0.045263561,0.0010557112,0.00083655132
0.046232942,0.0011052594,0.00085394818
0.047217894,0.0011549214,0.00087134113
0.048218667,0.0012044893,0.00088873695
