4.481286500000000173e-01	4.364649901874784882e-03
4.488917299999999888e-01	2.213493373374448084e-03
4.497006199999999954e-01	-6.680358675911247934e-05
4.505580399999999930e-01	-2.483908779749129797e-03
4.514669000000000043e-01	-5.046025625286838789e-03
4.524303000000000075e-01	-7.761893161531150179e-03
4.534515000000000073e-01	-1.064070147377184014e-02
4.545339600000000146e-01	-1.369220445621218557e-02
4.556813699999999745e-01	-1.692680438330577616e-02
4.568976100000000096e-01	-2.035543914797451753e-02
4.581868099999999999e-01	-2.398975140428148342e-02
4.595533500000000271e-01	-2.777303327303039596e-02
4.610018599999999855e-01	-3.167368542460882730e-02
4.625372500000000109e-01	-3.580829430339618757e-02
4.641647400000000201e-01	-4.019091670170382713e-02
4.658898399999999995e-01	-4.448806235329291064e-02
4.677184099999999733e-01	-4.899301335183215561e-02
4.696566300000000194e-01	-5.376810324414640907e-02
4.717110899999999996e-01	-5.827703494471016959e-02
4.738887399999999750e-01	-6.303328082289043344e-02
4.761969600000000025e-01	-6.777101273206639909e-02
4.786435800000000129e-01	-7.243822937504462711e-02
4.812368799999999780e-01	-7.718467151775831869e-02
4.839856499999999895e-01	-8.171600802701142752e-02
4.868991899999999817e-01	-8.627331818669872754e-02
4.899873699999999777e-01	-9.065663971805801302e-02
4.932606299999999777e-01	-9.488861474060039658e-02
4.967300599999999733e-01	-9.908553216548872389e-02
5.004073799999999572e-01	-1.028663472495666004e-01
5.043050399999999822e-01	-1.065079914884332762e-01
5.084362100000000551e-01	-1.099587176858099619e-01
5.128148500000000443e-01	-1.131503268162692005e-01
5.174557499999999921e-01	-1.160443144522219638e-01
5.223746000000000222e-01	-1.186684203578521474e-01
5.275879799999999564e-01	-1.210121905004119813e-01
5.331135000000000179e-01	-1.230752325765850363e-01
5.389698000000000544e-01	-1.248302536189166839e-01
5.451766200000000007e-01	-1.262307858170479413e-01
5.517548700000000084e-01	-1.273219303185292306e-01
5.587267099999999598e-01	-1.281651745109892160e-01
5.661156200000000416e-01	-1.286408004659643223e-01
5.739464499999999969e-01	-1.286615327327830793e-01
5.822455399999999504e-01	-1.282803759567802404e-01
5.910407699999999931e-01	-1.273672790761537499e-01
6.003616899999999479e-01	-1.259254944970849555e-01
6.102395699999999534e-01	-1.238177451263903633e-01
6.207075300000000073e-01	-1.209423863315657321e-01
6.318006499999999637e-01	-1.172935159472829475e-01
6.435560799999999748e-01	-1.128237627170520507e-01
6.560131300000000554e-01	-1.073814904036885093e-01
6.692134400000000483e-01	-1.008914262529335415e-01
6.832010899999999554e-01	-9.332010266662157938e-02
6.980227100000000462e-01	-8.422432816802988276e-02
7.137277100000000152e-01	-7.330399236997382773e-02
7.303683499999999995e-01	-6.010461666925553254e-02
7.479999299999999796e-01	-4.383627238375191471e-02
7.666810099999999961e-01	-2.368112470324690993e-02
7.864735200000000370e-01	6.373835616448396239e-04
8.074429800000000323e-01	3.011803225516409069e-02
8.296587399999999501e-01	6.602281305484487828e-02
8.531941299999999950e-01	1.095145539013834407e-01
